Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
7,CC1CCCCC1=O,Ki,nM,420
200,CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@H](C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C)Cc1ccccc1 |r|,Ki,nM,17
4374,OC(=O)\C=C\c1ccc(O)cc1,Ki,nM,980
4703,NS(=O)(=O)c1ccc(cc1)C(O)=O,Ki,nM,33
7459,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(O)c(O)c1,Ki,nM,740
10855,Nc1ccccc1S(N)(=O)=O,Ki,nM,0.003
10857,Nc1ccc(cc1)S(N)(=O)=O,Ki,nM,0.003
10858,NNc1ccc(cc1)S(N)(=O)=O,Ki,nM,0.003
10859,Cc1ccc(cc1)S(N)(=O)=O,Ki,nM,320
10860,NCc1ccc(cc1)S(N)(=O)=O,Ki,nM,0.006
10861,NCCc1ccc(cc1)S(N)(=O)=O,Ki,nM,0.006
10862,Nc1ccc(cc1F)S(N)(=O)=O,Ki,nM,0.017
10863,Nc1ccc(cc1Cl)S(N)(=O)=O,Ki,nM,0.009
10864,Nc1ccc(cc1Br)S(N)(=O)=O,Ki,nM,0.025
10865,Nc1ccc(cc1I)S(N)(=O)=O,Ki,nM,0.014
10866,Nc1cc(c(cc1S(N)(=O)=O)S(N)(=O)=O)C(F)(F)F,Ki,nM,62
10867,Nc1cc(Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O,Ki,nM,0.013
10868,Nc1nnc(s1)S(N)(=O)=O,Ki,nM,0.017
10869,Cn1nc(sc1=N)S(N)(=O)=O,Ki,nM,0.053
10870,Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,nM,2.0
10871,Nc1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)S(N)(=O)=O,Ki,nM,30
10872,Nc1ccc(cc1)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,Ki,nM,30
10873,Nc1nccc(Nc2ccc(cc2)S(N)(=O)=O)n1,Ki,nM,0.083
10874,NS(=O)(=O)c1nc2ccc(O)cc2s1,Ki,nM,0.125
10875,NS(=O)(=O)c1nnc(s1)-c1ccccc1Cl,Ki,nM,1.1
10876,NS(=O)(=O)c1ccc(CO)cc1,Ki,nM,0.008
10877,NS(=O)(=O)c1ccc(CCO)cc1,Ki,nM,0.500
10879,NNc1ccccc1S(N)(=O)=O,Ki,nM,78
10880,CC(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,nM,0.012000
10880,CC(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,nM,0.800000
10880,CC(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,nM,25
10881,CC(=O)N=c1sc(nn1C)S(N)(=O)=O |w:3.2|,Ki,nM,9
10882,CCOc1ccc2nc(sc2c1)S(N)(=O)=O,Ki,nM,0.490000
10883,NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O,Ki,nM,8
10884,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(N)(=O)=O |r|,Ki,nM,0.111
10885,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O |r|,Ki,nM,0.125893
10886,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,Ki,nM,9.0
10887,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1 |r|,Ki,nM,5
10888,NS(=O)(=O)Cc1noc2ccccc12,Ki,nM,10.3
10889,COc1ccc(cc1C(=O)NCC1CCCN1C)S(N)(=O)=O,Ki,nM,40
10890,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc2c(Cl)c[nH]c12,Ki,nM,15
