Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
50283345,CC(C)[C@H](NC(=O)[C@H](Cc1cc(I)c(O)c(I)c1)NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C=O,Ki,nM,7.5
50283346,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(O)=O)C=O,Ki,nM,59.0
50283348,CC(C)[C@H](NC(=O)CC(Cl)Cl)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C=O,Ki,nM,28.0
50284733,OC(=O)CC(NC(=O)OCC=C)C(=O)COc1cc2ccccc2cc1C#N,Ki,nM,620.0
50284734,OC(=O)CC(NC(=O)OCC=C)C(=O)COc1cc2ccccc2cc1C(=O)Nc1ccccc1,Ki,nM,500.0
50284735,NC(=O)c1cc2ccccc2cc1OCC(=O)C(CC(O)=O)NC(=O)OCC=C,Ki,nM,320.0
50284744,OC(=O)C[C@H](NC(=O)OCC=C)C(=O)COc1cc2ccccc2cc1-c1ncc[nH]1,Ki,nM,90.0
50286304,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@H](CC(O)=O)C=O,Ki,nM,15.0
50289386,CCCc1ccc(NC(=O)c2cccc3ccccc23)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,68.0
50289387,OC(=O)C[C@H](NC(=O)Cn1c(Cc2ccccc2)ccc(NC(=O)c2cccc3ccccc23)c1=O)C(=O)COc1ccccc1,Ki,nM,10.0
50289388,CCC(C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1)n1cccc(NC(=O)c2cccc3ccccc23)c1=O,Ki,nM,2.2
50289390,OC(=O)C[C@H](NC(=O)Cn1cccc(NC(=O)c2cccc3ccccc23)c1=O)C(=O)COc1ccccc1,Ki,nM,39.0
50289391,Cc1ccc(NC(=O)c2ccccc2)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,530.0
50289393,CCCC(C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1)n1cccc(NC(=O)c2cccc3ccccc23)c1=O,Ki,nM,1.8
50289394,CCCCc1ncc(NC(=O)c2cccc3ccccc23)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,46.0
50289395,CCCCc1ccc(NC(=O)c2cccc3ccccc23)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,16.0
50289396,Cc1ccc(NC(=O)c2cccc3ccccc23)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,95.0
50289397,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N1CCCC[C@H]1C(=O)NC(CC(O)=O)C(=O)COc1ccccc1,Ki,nM,0.15
50289398,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1C(=O)NC(CC(O)=O)C(=O)COc1ccccc1,Ki,nM,0.2
50289399,CCc1ccc(NC(=O)c2cccc3ccccc23)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,40.0
50289400,CC(C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1)n1cccc(NC(=O)c2cccc3ccccc23)c1=O,Ki,nM,7.0
50289401,OC(=O)C[C@H](NC(=O)Cn1c(ncc(NC(=O)c2cccc3ccccc23)c1=O)-c1ccccc1)C(=O)COc1ccccc1,Ki,nM,66.0
50289402,CCC(C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,Ki,nM,1.4
50289403,COCC(C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,Ki,nM,7.1
50289404,OC(=O)C[C@H](NC(=O)Cn1c(ccc(NC(=O)c2cccc3ccccc23)c1=O)-c1ccccc1)C(=O)COc1ccccc1,Ki,nM,25.0
50289405,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,1.1
50289406,Cc1ccc(NC(=O)OCc2ccccc2)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,590.0
50289407,OC(=O)C[C@H](NC(=O)C(c1ccccn1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O)C(=O)COc1ccccc1,Ki,nM,2.0
50289408,CCCCC(C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1)n1cccc(NC(=O)c2cccc3ccccc23)c1=O,Ki,nM,5.3
50289409,CC(C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,Ki,nM,14.0
50289410,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](C)C(=O)NC(CC(O)=O)C(=O)COc1ccccc1,Ki,nM,0.15
50289411,CC(C)C(C(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1)n1cccc(NC(=O)c2cccc3ccccc23)c1=O,Ki,nM,21.0
50289412,OC(=O)C[C@H](NC(=O)C(CC=C)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O)C(=O)COc1ccccc1,Ki,nM,1.5
50289413,Cc1ccc(NC(=O)c2ccc3ccccc3c2)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,160.0
50289414,CCCCCCc1ccc(NC(=O)c2cccc3ccccc23)c(=O)n1CC(=O)N[C@@H](CC(O)=O)C(=O)COc1ccccc1,Ki,nM,40.0
50289415,OC(=O)C[C@H](NC(=O)Cn1cccc(NC(=O)c2ccc3ccccc3c2)c1=O)C(=O)COc1ccccc1,Ki,nM,45.0
50290005,CC(C(=O)N[C@@H](CC(O)=O)C=O)n1c(Cc2ccccc2)ccc(NC(=O)CCc2ccccc2)c1=O,Ki,nM,970.0
50290006,OC(=O)C[C@H](NC(=O)Cn1c(Cc2ccccc2)ccc(NC(=O)CCc2ccccc2)c1=O)C=O,Ki,nM,150.0
50290009,CC(=O)NC(C(=O)Nc1ccc(Cc2ccccc2)n(CC(=O)N[C@@H](CC(O)=O)C=O)c1=O)c1ccc(O)cc1,Ki,nM,54.0
50290011,OC(=O)C[C@H](NC(=O)Cn1c(ccc(NC(=O)CCc2ccccc2)c1=O)-c1ccccc1)C=O,Ki,nM,900.0
50290012,CC(C)[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,Ki,nM,54.0
50290014,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(O)=O,Ki,nM,9.0
50290015,C[C@@H](C(=O)N[C@@H](CC(O)=O)C=O)n1cccc(NC(=O)CCc2ccccc2)c1=O,Ki,nM,150.0
50308233,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](C)C(=O)N[C@H](CNCc1ccccc1)CC(O)=O |r|,Ki,nM,600.0
50308235,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](C)C(=O)N[C@H](CN(C)C1CCCCC1)CC(O)=O |r|,Ki,nM,128.0
50308237,CC(C)[C@H](NC(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](C)C(=O)N[C@H](CNC1CCCCC1)CC(O)=O |r|,Ki,nM,945.0
