Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
15615,CCN(C)C(=O)c1cc(c[nH]1)-c1n[nH]cc1-c1cccc(Cl)c1,Ki,nM,580
15616,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)N1CCCC1,Ki,nM,200
15617,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)N1CCOCC1,Ki,nM,870
15618,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)NCC1CCCO1,Ki,nM,430
15621,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)NCc1ccccc1,Ki,nM,85
15622,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)NCc1cccnc1,Ki,nM,230
15623,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)NCc1ccncc1,Ki,nM,160
15624,CN(Cc1ccccc1)C(=O)c1cc(c[nH]1)-c1n[nH]cc1-c1cccc(Cl)c1,Ki,nM,440
15625,Fc1ccc(CNC(=O)c2cc(c[nH]2)-c2n[nH]cc2-c2cccc(Cl)c2)cc1F,Ki,nM,40
15626,COc1ccc(CNC(=O)c2cc(c[nH]2)-c2n[nH]cc2-c2cccc(Cl)c2)cc1,Ki,nM,490
15627,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)N1CCc2ccccc2C1,Ki,nM,510
15628,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)NCCc1cccnc1,Ki,nM,330
15629,Clc1cccc(c1)-c1c[nH]nc1-c1c[nH]c(c1)C(=O)NOCc1ccccc1,Ki,nM,170
15630,C[C@@H](NC(=O)c1cc(c[nH]1)-c1n[nH]cc1-c1cccc(Cl)c1)c1ccccc1 |r|,Ki,nM,100
15631,C[C@H](NC(=O)c1cc(c[nH]1)-c1n[nH]cc1-c1cccc(Cl)c1)c1ccccc1 |r|,Ki,nM,660
15632,OC[C@@H](NC(=O)c1cc(c[nH]1)-c1n[nH]cc1-c1cccc(Cl)c1)c1ccccc1 |r|,Ki,nM,35
15634,NC(=O)[C@@H](NC(=O)c1cc(c[nH]1)-c1n[nH]cc1-c1cccc(Cl)c1)c1ccccc1 |r|,Ki,nM,510
15637,OCC(NC(=O)c1cc(c[nH]1)-c1n[nH]cc1-c1cccc(Cl)c1)c1ccc(F)cc1,Ki,nM,63
15638,OCC(NC(=O)c1cc(c[nH]1)-c1n[nH]cc1-c1cccc(Cl)c1)c1ccc(Cl)cc1,Ki,nM,14
