Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
50501341,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(=O)CP(O)(=O)OC2CCN(C2)C(=O)CCl)[C@@H](O)[C@H]1O |r|,Ki,nM,920
50501342,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(=O)CP(O)(=O)OCCCNC(=O)CCl)[C@@H](O)[C@H]1O |r|,Ki,nM,374
50501343,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OCCNC(=O)C=C)[C@@H](O)[C@H]1O |r|,Ki,nM,280
50501344,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(=O)C(F)(F)P(O)(=O)OCCCNC(=O)CCl)[C@@H](O)[C@H]1O |r|,Ki,nM,382
50501345,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OCCNC(=O)CCl)[C@@H](O)[C@H]1O |r|,Ki,nM,9.0
50501347,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(=O)C(F)(F)P(O)(=O)OCCNC(=O)CCl)[C@@H](O)[C@H]1O |r|,Ki,nM,380
