Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
588481,NCCCCCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,IC50,nM,470
588490,CN1CCN(CCCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,IC50,nM,900
588491,FC(F)(F)c1ccc2Sc3ccccc3N(CCCCN3CCCCC3)c2c1,IC50,nM,860
588519,NS(=O)(=O)NCC1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,IC50,nM,240
588520,NS(=O)(=O)NCC1CCN(CC(O)CN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,IC50,nM,850
