Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
50043645,"CN1CCCc2cc(Nc3ncc4c(n3)n3ccnc3n(-c3ccccc3Cl)c4=O)ccc12 |(38.43,-46.29,;39.76,-45.52,;41.09,-46.3,;42.43,-45.53,;42.44,-43.99,;41.11,-43.22,;41.1,-41.69,;39.77,-40.92,;39.78,-39.38,;38.45,-38.61,;38.45,-37.06,;37.12,-36.29,;35.79,-37.06,;35.78,-38.6,;37.11,-39.37,;34.45,-39.36,;34.13,-40.86,;32.61,-41.01,;31.99,-39.61,;33.13,-38.59,;33.13,-37.05,;31.79,-36.28,;30.46,-37.05,;29.12,-36.28,;29.13,-34.74,;30.45,-33.97,;31.79,-34.73,;33.12,-33.95,;34.45,-36.28,;34.45,-34.74,;38.44,-41.68,;38.43,-43.22,;39.77,-43.99,)|",Ki,nM,7.4
50043646,"CN1Cc2cc(Nc3ncc4c(n3)n3ccnc3n(-c3ccccc3Cl)c4=O)ccc2C2(CC2)C1 |(56.69,-46.11,;55.36,-45.33,;55.36,-43.79,;54.03,-43.02,;54.03,-41.48,;52.7,-40.72,;52.71,-39.18,;51.37,-38.41,;51.38,-36.86,;50.05,-36.09,;48.72,-36.85,;48.71,-38.4,;50.04,-39.17,;47.38,-39.16,;47.05,-40.65,;45.53,-40.81,;44.92,-39.41,;46.06,-38.39,;46.06,-36.84,;44.72,-36.08,;43.38,-36.85,;42.05,-36.08,;42.05,-34.53,;43.38,-33.76,;44.72,-34.53,;46.05,-33.75,;47.38,-36.08,;47.38,-34.54,;51.36,-41.48,;51.36,-43.02,;52.7,-43.79,;52.69,-45.31,;51.59,-46.4,;51.2,-44.91,;54.02,-46.1,)|",Ki,nM,1.2
50043647,"CC(=O)N1Cc2cc(Nc3ncc4c(n3)n3ccnc3n(-c3ccccc3Cl)c4=O)ccc2C2(CC2)C1 |(69.82,-47.04,;69.82,-45.5,;71.16,-44.73,;68.49,-44.72,;68.5,-43.18,;67.17,-42.41,;67.17,-40.88,;65.84,-40.11,;65.84,-38.57,;64.51,-37.8,;64.51,-36.25,;63.18,-35.48,;61.85,-36.25,;61.84,-37.79,;63.17,-38.56,;60.51,-38.55,;60.19,-40.05,;58.67,-40.2,;58.06,-38.8,;59.19,-37.78,;59.19,-36.24,;57.86,-35.47,;56.52,-36.24,;55.19,-35.47,;55.19,-33.93,;56.52,-33.16,;57.85,-33.92,;59.18,-33.14,;60.52,-35.47,;60.52,-33.93,;64.5,-40.87,;64.49,-42.41,;65.83,-43.18,;65.82,-44.71,;64.73,-45.79,;64.33,-44.3,;67.15,-45.49,)|",Ki,nM,5.4
50043648,"CN1Cc2cc(Nc3ncc4c(n3)n3ccnc3n(-c3ccccc3Cl)c4=O)ccc2C(C)(C)C1 |(14.17,-58.52,;12.84,-57.74,;12.85,-56.2,;11.52,-55.43,;11.52,-53.9,;10.19,-53.13,;10.19,-51.59,;8.86,-50.82,;8.86,-49.27,;7.53,-48.5,;6.2,-49.27,;6.19,-50.81,;7.52,-51.58,;4.86,-51.57,;4.54,-53.07,;3.02,-53.22,;2.41,-51.82,;3.55,-50.8,;3.54,-49.26,;2.21,-48.49,;.87,-49.26,;-.47,-48.49,;-.47,-46.95,;.87,-46.18,;2.2,-46.94,;3.53,-46.16,;4.87,-48.49,;4.87,-46.95,;8.85,-53.89,;8.85,-55.43,;10.18,-56.2,;10.17,-57.73,;9.08,-58.81,;8.68,-57.32,;11.51,-58.51,)|",Ki,nM,<1.000000
50043649,"CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n2ccnc2n(-c2c(Cl)cccc2Cl)c3=O)cc1 |(12.64,-19.06,;12.65,-17.52,;11.32,-16.75,;11.33,-15.22,;12.66,-14.45,;14,-15.22,;13.99,-16.76,;12.66,-12.91,;11.33,-12.14,;11.34,-10.6,;12.67,-9.84,;12.68,-8.3,;11.35,-7.53,;11.35,-5.98,;10.02,-5.21,;8.69,-5.98,;8.68,-7.52,;10.01,-8.29,;7.35,-8.28,;7.02,-9.77,;5.51,-9.92,;4.89,-8.53,;6.04,-7.51,;6.03,-5.97,;4.7,-5.2,;4.69,-3.65,;6.02,-2.87,;3.35,-2.89,;2.02,-3.65,;2.02,-5.2,;3.36,-5.97,;3.36,-7.51,;7.36,-5.2,;7.36,-3.66,;14,-10.61,;14.01,-12.14,)|",Ki,nM,<1.000000
50043650,"CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n2ccnc2n(-c2c(F)cccc2Cl)c3=O)cc1 |(26.63,-18.59,;26.64,-17.05,;25.31,-16.27,;25.31,-14.74,;26.65,-13.97,;27.99,-14.74,;27.98,-16.28,;26.65,-12.43,;25.32,-11.66,;25.32,-10.13,;26.66,-9.36,;26.66,-7.82,;25.33,-7.05,;25.33,-5.5,;24,-4.73,;22.67,-5.5,;22.66,-7.04,;23.99,-7.81,;21.34,-7.8,;21.01,-9.29,;19.49,-9.44,;18.88,-8.05,;20.02,-7.04,;20.02,-5.49,;18.68,-4.72,;17.34,-5.49,;17.34,-7.03,;16.01,-4.72,;16.01,-3.17,;17.34,-2.41,;18.68,-3.17,;20.01,-2.4,;21.34,-4.72,;21.34,-3.18,;27.99,-10.13,;27.99,-11.66,)|",Ki,nM,2.0
50043651,"CN1Cc2cc(Nc3ncc4c(n3)n3ccnc3n(-c3c(Cl)cccc3Cl)c4=O)ccc2C2(CC2)C1 |(43.1,-16.05,;41.77,-15.27,;41.78,-13.73,;40.45,-12.96,;40.45,-11.43,;39.12,-10.66,;39.12,-9.12,;37.79,-8.35,;37.79,-6.8,;36.46,-6.03,;35.13,-6.8,;35.12,-8.34,;36.45,-9.11,;33.79,-9.1,;33.47,-10.59,;31.95,-10.74,;31.34,-9.35,;32.47,-8.34,;32.47,-6.79,;31.14,-6.02,;31.13,-4.47,;32.46,-3.69,;29.8,-3.71,;28.47,-4.47,;28.46,-6.02,;29.8,-6.79,;29.8,-8.33,;33.79,-6.02,;33.79,-4.48,;37.78,-11.42,;37.77,-12.96,;39.11,-13.73,;39.1,-15.25,;38,-16.34,;37.61,-14.85,;40.44,-16.04,)|",Ki,nM,<1.000000
50043652,"CN1Cc2cc(Nc3ncc4c(n3)n3ccnc3n(-c3c(F)cccc3Cl)c4=O)ccc2C2(CC2)C1 |(56.61,-16.41,;55.29,-15.63,;55.3,-14.08,;53.96,-13.32,;53.96,-11.78,;52.63,-11.01,;52.63,-9.47,;51.3,-8.71,;51.3,-7.16,;49.97,-6.39,;48.64,-7.15,;48.63,-8.69,;49.96,-9.47,;47.3,-9.46,;46.98,-10.95,;45.46,-11.1,;44.85,-9.71,;45.98,-8.69,;45.98,-7.14,;44.65,-6.37,;43.31,-7.15,;43.31,-8.69,;41.98,-6.37,;41.98,-4.83,;43.31,-4.06,;44.65,-4.82,;45.97,-4.05,;47.3,-6.37,;47.31,-4.83,;51.29,-11.78,;51.29,-13.32,;52.62,-14.08,;52.62,-15.61,;51.52,-16.7,;51.12,-15.21,;53.95,-16.4,)|",Ki,nM,<1.000000
50043653,"CN1Cc2cc(Nc3ncc4c(n3)n3ccnc3n(-c3c(Cl)cccc3Cl)c4=O)ccc2C(C)(C)C1 |(70,-15.67,;68.68,-14.89,;68.68,-13.34,;67.35,-12.58,;67.35,-11.04,;66.02,-10.28,;66.02,-8.73,;64.69,-7.97,;64.69,-6.42,;63.36,-5.65,;62.03,-6.41,;62.02,-7.95,;63.35,-8.73,;60.69,-8.72,;60.37,-10.21,;58.85,-10.36,;58.23,-8.96,;59.37,-7.95,;59.37,-6.4,;58.04,-5.63,;58.03,-4.08,;59.36,-3.31,;56.69,-3.32,;55.36,-4.09,;55.36,-5.63,;56.7,-6.41,;56.7,-7.95,;60.69,-5.63,;60.69,-4.09,;64.68,-11.04,;64.67,-12.58,;66.01,-13.34,;66,-14.87,;64.9,-15.96,;64.51,-14.47,;67.34,-15.66,)|",Ki,nM,<1.000000
50043654,"CN1Cc2cc(Nc3ncc4c(n3)n3ccnc3n(-c3c(F)cccc3Cl)c4=O)ccc2C(C)(C)C1 |(16.1,-31.75,;14.78,-30.97,;14.79,-29.43,;13.45,-28.67,;13.45,-27.13,;12.12,-26.36,;12.13,-24.82,;10.79,-24.05,;10.79,-22.5,;9.46,-21.73,;8.13,-22.5,;8.12,-24.04,;9.45,-24.81,;6.79,-24.8,;6.47,-26.3,;4.95,-26.45,;4.34,-25.05,;5.47,-24.04,;5.47,-22.49,;4.14,-21.72,;2.8,-22.49,;2.8,-24.03,;1.47,-21.72,;1.47,-20.17,;2.8,-19.41,;4.14,-20.17,;5.46,-19.4,;6.79,-21.72,;6.8,-20.18,;10.78,-27.13,;10.78,-28.67,;12.12,-29.43,;12.11,-30.96,;11.01,-32.05,;10.62,-30.55,;13.44,-31.74,)|",Ki,nM,<1.000000
50522501,"CN(C)CCn1cc(-c2c(Cl)cccc2Cl)c(=O)c2cnc(Nc3ccc(cc3)N3CCN(C)CC3)nc12 |(20.63,-22.09,;19.3,-21.3,;19.32,-19.76,;17.96,-22.06,;16.63,-21.27,;16.65,-19.73,;18.04,-18.98,;17.99,-17.43,;19.32,-16.64,;19.28,-15.11,;17.93,-14.37,;20.6,-14.32,;21.95,-15.07,;21.97,-16.61,;20.65,-17.4,;20.67,-18.94,;16.66,-16.65,;16.66,-15.11,;15.33,-17.43,;13.98,-16.66,;12.66,-17.43,;12.66,-18.97,;11.33,-19.74,;10,-18.97,;8.66,-19.73,;7.34,-18.97,;7.34,-17.43,;8.66,-16.66,;9.99,-17.43,;6,-16.65,;6.01,-15.11,;4.69,-14.33,;3.34,-15.09,;2.01,-14.31,;3.33,-16.64,;4.67,-17.42,;13.99,-19.74,;15.32,-18.97,)|",Ki,nM,24
50522502,"CN1Cc2cc(Nc3ncc4c(n3)c(CO)cn(-c3c(Cl)cccc3Cl)c4=O)ccc2C2(CC2)C1 |(6.36,-54.94,;7.7,-54.17,;9.03,-54.94,;10.35,-54.17,;11.68,-54.94,;13.01,-54.17,;14.35,-54.94,;15.68,-54.17,;15.67,-52.64,;17,-51.86,;18.35,-52.63,;18.34,-54.17,;17.01,-54.94,;19.67,-54.94,;19.65,-56.48,;18.31,-57.23,;21.07,-54.18,;21.02,-52.64,;22.34,-51.85,;22.31,-50.31,;20.96,-49.57,;23.62,-49.52,;24.98,-50.27,;25,-51.82,;23.68,-52.6,;23.69,-54.14,;19.68,-51.86,;19.68,-50.32,;13.01,-52.63,;11.68,-51.87,;10.35,-52.63,;9.03,-51.86,;8.25,-50.52,;9.8,-50.52,;7.7,-52.63,)|",Ki,nM,0.300000
50522503,"CN1Cc2cc(Nc3ncc4c(n3)n(cc(-c3c(Cl)cccc3Cl)c4=O)C3CC3)ccc2C2(CC2)C1 |(5.84,-44.42,;7.17,-43.65,;8.5,-44.42,;9.83,-43.65,;11.16,-44.42,;12.49,-43.65,;13.82,-44.42,;15.16,-43.65,;15.15,-42.12,;16.48,-41.34,;17.82,-42.11,;17.82,-43.65,;16.49,-44.42,;19.15,-44.41,;20.54,-43.66,;20.49,-42.12,;21.81,-41.33,;21.78,-39.79,;20.43,-39.05,;23.09,-39,;24.45,-39.75,;24.47,-41.29,;23.15,-42.08,;23.16,-43.62,;19.15,-41.34,;19.15,-39.8,;19.13,-45.96,;18.35,-47.28,;19.89,-47.3,;12.48,-42.11,;11.15,-41.35,;9.83,-42.11,;8.5,-41.34,;7.73,-40,;9.27,-40,;7.17,-42.11,)|",Ki,nM,0.200000
50522504,"CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(cc(-c2c(Cl)cccc2Cl)c3=O)C2CC2)cc1 |(45.73,-3.07,;47.06,-3.85,;48.41,-3.09,;49.73,-3.87,;49.73,-5.41,;48.39,-6.18,;47.05,-5.4,;51.06,-6.19,;51.06,-7.73,;52.39,-8.5,;53.72,-7.73,;55.05,-8.5,;56.38,-7.73,;56.38,-6.19,;57.7,-5.42,;59.05,-6.19,;59.04,-7.73,;57.72,-8.5,;60.37,-8.49,;61.77,-7.74,;61.71,-6.19,;63.04,-5.4,;63,-3.87,;61.65,-3.13,;64.32,-3.08,;65.67,-3.83,;65.69,-5.37,;64.37,-6.16,;64.39,-7.7,;60.38,-5.41,;60.38,-3.87,;60.35,-10.03,;59.58,-11.36,;61.12,-11.38,;53.71,-6.19,;52.38,-5.43,)|",Ki,nM,1.000000
50522505,"CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(cc(-c2c(Cl)cccc2Cl)c3=O)C2COC2)cc1 |(68.83,-3.52,;70.16,-4.3,;71.5,-3.54,;72.83,-4.32,;72.82,-5.87,;71.48,-6.64,;70.15,-5.85,;74.16,-6.64,;74.16,-8.18,;75.48,-8.95,;76.81,-8.18,;78.15,-8.95,;79.48,-8.18,;79.47,-6.65,;80.8,-5.87,;82.15,-6.64,;82.14,-8.19,;80.81,-8.95,;83.47,-8.95,;84.87,-8.19,;84.81,-6.65,;86.14,-5.86,;86.1,-4.33,;84.76,-3.58,;87.42,-3.53,;88.78,-4.28,;88.8,-5.83,;87.47,-6.61,;87.49,-8.16,;83.48,-5.87,;83.48,-4.33,;83.45,-10.49,;82.35,-11.56,;83.43,-12.66,;84.53,-11.58,;76.81,-6.64,;75.48,-5.88,)|",Ki,nM,1.3
50522506,"CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(CC(C)(C)O)cc(-c2c(Cl)cccc2Cl)c3=O)cc1 |(26.21,-15.3,;27.53,-16.08,;28.88,-15.32,;30.21,-16.1,;30.2,-17.64,;28.86,-18.41,;27.53,-17.63,;31.54,-18.42,;31.53,-19.96,;32.86,-20.73,;34.19,-19.96,;35.53,-20.73,;36.86,-19.96,;36.85,-18.42,;38.18,-17.65,;39.52,-18.42,;39.52,-19.96,;38.19,-20.73,;40.85,-20.72,;40.83,-22.26,;42.15,-23.04,;42.91,-21.7,;43.69,-23.03,;42.14,-24.59,;42.24,-19.97,;42.19,-18.42,;43.51,-17.64,;43.48,-16.1,;42.13,-15.36,;44.8,-15.31,;46.15,-16.06,;46.17,-17.6,;44.85,-18.39,;44.87,-19.93,;40.85,-17.65,;40.86,-16.1,;34.19,-18.42,;32.86,-17.66,)|",Ki,nM,0.200000
50522507,"CN1Cc2cc(Nc3ncc4c(n3)[nH]cc(-c3c(Cl)cccc3Cl)c4=O)ccc2C2(CC2)C1 |(6.16,-33.18,;7.5,-32.41,;8.83,-33.19,;10.16,-32.42,;11.48,-33.18,;12.81,-32.42,;14.15,-33.19,;15.48,-32.41,;15.48,-30.88,;16.8,-30.11,;18.15,-30.88,;18.14,-32.42,;16.81,-33.19,;19.47,-33.18,;20.87,-32.43,;20.81,-30.88,;22.14,-30.09,;22.1,-28.56,;20.75,-27.82,;23.42,-27.77,;24.77,-28.52,;24.8,-30.06,;23.47,-30.85,;23.49,-32.39,;19.48,-30.1,;19.48,-28.56,;12.81,-30.87,;11.48,-30.11,;10.16,-30.88,;8.83,-30.11,;8.05,-28.77,;9.6,-28.77,;7.5,-30.88,)|",Ki,nM,0.600000
50522508,"CN1Cc2cc(Nc3ncc4c(n3)n(C)cc(-c3c(Cl)cccc3Cl)c4=O)ccc2C2(CC2)C1 |(28.22,-32.33,;29.56,-31.56,;30.89,-32.33,;32.21,-31.56,;33.54,-32.33,;34.87,-31.56,;36.21,-32.33,;37.54,-31.56,;37.53,-30.03,;38.86,-29.25,;40.2,-30.02,;40.2,-31.56,;38.87,-32.33,;41.53,-32.33,;41.51,-33.87,;42.92,-31.57,;42.87,-30.03,;44.19,-29.24,;44.16,-27.7,;42.81,-26.96,;45.48,-26.91,;46.83,-27.66,;46.85,-29.21,;45.53,-29.99,;45.55,-31.53,;41.53,-29.25,;41.54,-27.71,;34.87,-30.02,;33.54,-29.26,;32.21,-30.02,;30.89,-29.25,;30.11,-27.91,;31.66,-27.91,;29.56,-30.02,)|",Ki,nM,0.200000
50522509,"CN1Cc2cc(Nc3ncc4c(n3)c(C=C)cn(-c3c(Cl)cccc3Cl)c4=O)ccc2C2(CC2)C1 |(49.96,-42.86,;51.29,-42.09,;52.62,-42.86,;53.95,-42.09,;55.28,-42.86,;56.61,-42.09,;57.94,-42.86,;59.28,-42.09,;59.27,-40.56,;60.59,-39.78,;61.94,-40.55,;61.94,-42.09,;60.61,-42.86,;63.27,-42.86,;63.25,-44.4,;64.57,-45.18,;64.66,-42.1,;64.61,-40.56,;65.93,-39.77,;65.9,-38.24,;64.55,-37.49,;67.21,-37.44,;68.57,-38.19,;68.59,-39.74,;67.27,-40.52,;67.28,-42.06,;63.27,-39.78,;63.27,-38.24,;56.6,-40.55,;55.27,-39.79,;53.95,-40.55,;52.62,-39.78,;51.84,-38.45,;53.39,-38.44,;51.29,-40.55,)|",Ki,nM,0.300000
50522510,"CN1Cc2cc(Nc3ncc4c(n3)c(cn(-c3c(Cl)cccc3Cl)c4=O)C(F)F)ccc2C2(CC2)C1 |(29.38,-54.4,;30.72,-53.63,;32.05,-54.4,;33.38,-53.63,;34.7,-54.4,;36.03,-53.63,;37.37,-54.4,;38.7,-53.63,;38.7,-52.1,;40.02,-51.32,;41.37,-52.09,;41.36,-53.63,;40.03,-54.4,;42.69,-54.4,;44.09,-53.64,;44.04,-52.1,;45.36,-51.31,;45.32,-49.77,;43.98,-49.03,;46.64,-48.98,;48,-49.73,;48.02,-51.27,;46.69,-52.06,;46.71,-53.6,;42.7,-51.32,;42.7,-49.78,;42.67,-55.94,;44,-56.72,;41.33,-56.69,;36.03,-52.09,;34.7,-51.33,;33.38,-52.09,;32.05,-51.32,;31.27,-49.98,;32.82,-49.98,;30.72,-52.09,)|",Ki,nM,0.600000
50522511,"CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(C)cc(-c2c(Cl)cccc2Cl)c3=O)cc1 |(23.23,-1.98,;24.56,-2.76,;25.91,-2,;27.23,-2.78,;27.23,-4.32,;25.89,-5.1,;24.55,-4.31,;28.56,-5.1,;28.56,-6.64,;29.89,-7.41,;31.22,-6.64,;32.55,-7.41,;33.89,-6.64,;33.88,-5.11,;35.2,-4.33,;36.55,-5.1,;36.54,-6.64,;35.22,-7.41,;37.87,-7.4,;37.86,-8.94,;39.27,-6.65,;39.22,-5.11,;40.54,-4.32,;40.51,-2.78,;39.16,-2.04,;41.82,-1.99,;43.18,-2.74,;43.2,-4.28,;41.87,-5.07,;41.89,-6.61,;37.88,-4.33,;37.88,-2.79,;31.21,-5.1,;29.88,-4.34,)|",Ki,nM,0.300000
50522512,"CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(cc(-c2c(Cl)cccc2Cl)c3=O)-c2ccccc2)cc1 |(50.25,-14.86,;51.58,-15.64,;52.93,-14.88,;54.26,-15.66,;54.25,-17.21,;52.91,-17.98,;51.57,-17.19,;55.58,-17.99,;55.58,-19.52,;56.91,-20.29,;58.24,-19.52,;59.57,-20.29,;60.91,-19.52,;60.9,-17.99,;62.23,-17.21,;63.57,-17.98,;63.57,-19.53,;62.24,-20.3,;64.9,-20.29,;66.29,-19.53,;66.24,-17.99,;67.56,-17.2,;67.53,-15.67,;66.18,-14.92,;68.84,-14.88,;70.2,-15.63,;70.22,-17.17,;68.9,-17.96,;68.92,-19.5,;64.9,-17.21,;64.9,-15.67,;64.88,-21.83,;63.53,-22.57,;63.52,-24.11,;64.84,-24.9,;66.19,-24.14,;66.2,-22.6,;58.23,-17.98,;56.91,-17.22,)|",Ki,nM,0.200000
