Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
21221,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NCc3cccc(I)c3)nc(Cl)nc12,Ki,nM,2.2
28681,CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,Ki,nM,8.0
28762,CCCCCCCN(CCc1ccc(O[C@](C)(CC)C(O)=O)cc1)c1nc2ccccc2o1 |r|,Ki,nM,88.0
28763,CCCCCCCN(CCc1ccc(O[C@@](C)(CC)C(O)=O)cc1)c1nc2ccccc2o1 |r|,Ki,nM,971.0
28798,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(O)=O |r|,Ki,nM,18.0
29868,Cc1c(C)c(Sc2ccc(COc3ccc(cc3)C(F)(F)F)cc2OCC#C)ccc1OCC(O)=O,Ki,nM,300.0
29871,Cc1cc(COc2cc(COc3ccc(cc3)C(F)(F)F)ccc2Sc2ccc(OCC(O)=O)c(C)c2C)no1,Ki,nM,660.0
29878,CC#CCOc1cc(COc2ccc(cc2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,77.0
29879,CCC#CCOc1cc(COc2ccc(cc2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,33.0
29880,CC(C)(O)C#CCOc1cc(COc2ccc(cc2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,84.0
29881,OCC#CCOc1cc(COc2ccc(cc2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,210.0
29882,OCCC#CCOc1cc(COc2ccc(cc2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,43.0
29883,C[C@H](O)C#CCOc1cc(COc2ccc(cc2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12 |r|,Ki,nM,79.0
29884,COCC#CCOc1cc(COc2ccc(cc2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,20.0
29885,COCCC#CCOc1cc(COc2ccc(cc2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,44.0
29886,OC(=O)COc1ccc(Sc2ccc(COc3ccc(cc3)C(F)(F)F)cc2OCC#Cc2cccnc2)c2CCCCc12,Ki,nM,25.0
29887,CCC#CCOc1cc(COc2cccc(c2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,30.0
29888,CCC#CCOc1cc(COc2ccccc2C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,170.0
29889,CCC#CCOc1cc(COc2ccc(Cl)cc2)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,39.0
29890,CCC#CCOc1cc(COc2ccc(Cl)cc2C)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,150.0
29891,CCC#CCOc1cc(COc2ccc(cn2)C(F)(F)F)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,84.0
29893,CCC#CCOc1cc(COC2CCOCC2)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,200.0
29894,CCC#CCOc1cc(COC2CCCC2)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,76.0
29895,CCC#CCOc1cc(COCC2CC2)ccc1Sc1ccc(OCC(O)=O)c2CCCCc12,Ki,nM,110.0
33283,CCCc1c(OCCCCOc2cccc(CC(O)=O)c2)ccc2c(noc12)-c1ccccc1,Ki,nM,3.1
34017,Cc1oc(nc1CCOc1ccc(C[C@@H](C(O)=O)n2cccc2)cc1)-c1ccccc1 |r|,Ki,nM,51.0
147208,Cc1c(C)c2cc(ccc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)C(=O)NCc1ccc(cc1)S(N)(=O)=O,Ki,nM,244.0
147258,Cc1c(C)c2cc(ccc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)C(=O)NCc1ccc2OCOc2c1,Ki,nM,12.0
233176,CCCCCCCCOc1nc2ccccc2cc1C(O)CC#CCCCC([O-])=O,Ki,nM,378.0
233183,CCCCCOc1nc2ccc(OC)cc2cc1C(O)CC#CCCCC([O-])=O,Ki,nM,583.0
50000010,CN(CCOc1ccc(CC(NCc2ccccc2C(=O)c2ccccc2)C(O)=O)cc1)c1nc2ccccc2o1,Ki,nM,28.0
50000012,CN(CCOc1ccc(CC(Nc2ccccc2Oc2ccccc2)C(O)=O)cc1)c1nc2ccccc2o1,Ki,nM,3.7
50002858,CC(CC(C)C(=O)NC[C@H](Cc1ccc(OCCc2nc(oc2C)-c2ccccc2)cc1)Nc1ccccc1C(=O)c1ccccc1)C(O)=O,Ki,nM,145.0
50002859,Cc1oc(nc1CCOc1ccc(C[C@@H](CNC(=O)c2ccc(CO)cc2)Nc2ccccc2C(=O)c2ccccc2)cc1)-c1ccccc1,Ki,nM,158.0
50002860,Cc1oc(nc1CCOc1ccc(C[C@@H](CNC(=O)CO)Nc2ccccc2C(=O)c2ccccc2)cc1)-c1ccccc1,Ki,nM,112.0
50002862,Cc1oc(nc1CCOc1ccc(C[C@@H](CNC(=O)CNC(=O)c2cccc(CO)c2)Nc2ccccc2C(=O)c2ccccc2)cc1)-c1ccccc1,Ki,nM,100.0
50002863,CCCCCCC(=O)NC[C@H](Cc1ccc(OCCc2nc(oc2C)-c2ccccc2)cc1)Nc1ccccc1C(=O)c1ccccc1,Ki,nM,62.0
50002864,Cc1oc(nc1CCOc1ccc(C[C@@H](CNC(=O)C2CCCNC2)Nc2ccccc2C(=O)c2ccccc2)cc1)-c1ccccc1,Ki,nM,51.0
