Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
102933,"CCOc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1 |r,c:20|",Ki,nM,59
102934,"CCc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1 |r,c:19|",Ki,nM,61
102935,"CCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1 |r,c:20|",Ki,nM,16
102936,"CN1C(N)=N[C@]2(CN(C[C@H]2C1=O)c1nc(C)c(Cl)c(n1)C1CC1)c1ccccc1 |r,c:3|",Ki,nM,94
102937,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)c(F)cc1F |r,c:19|",Ki,nM,7.7
102938,"COc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)ccc1F |r,c:20|",Ki,nM,5.6
102939,"COc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1F |r,c:20|",Ki,nM,1.8
102940,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)cccc1F |r,c:19|",Ki,nM,20
102941,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1 |r,c:19|",Ki,nM,12
102942,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)cc(F)cc1F |r,c:19|",Ki,nM,15
102943,"CN1C(N)=N[C@]2(CN(C[C@H]2C1=O)c1nc(C)c(F)c(n1)C1CC1)c1cccc(c1)C#N |r,c:3|",Ki,nM,43
102944,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)ccc1F |r,c:19|",Ki,nM,6.1
102945,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1F |r,c:19|",Ki,nM,6.0
102946,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1 |r,c:19|",Ki,nM,7.0
102947,"COc1nc(nc(C)c1Cl)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1F |r,c:19|",Ki,nM,9.3
102948,"COc1nc(nc(C2CC2)c1Cl)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1F |r,c:22|",Ki,nM,6.8
102949,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1Cl |r,c:19|",Ki,nM,4.5
102950,"COc1nc(nc(C2CC2)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1 |r,c:22|",Ki,nM,4.8
102951,"CCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)c(F)cc1F |r,c:20|",Ki,nM,5.6
102952,"CN1C(N)=N[C@]2(CN(C[C@H]2C1=O)c1nc(C)c(F)c(C)n1)c1ccccc1 |r,c:3|",Ki,nM,154
102953,"CCOc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1 |r,c:21|",Ki,nM,137
102954,"CN1C(N)=N[C@]2(CN(C[C@H]2C1=O)c1nc(C)c(F)c(n1)C1CC1)c1ccccc1 |r,c:3|",Ki,nM,44
102955,"CCc1nc(nc(C2CC2)c1Cl)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccccc1 |r,c:22|",Ki,nM,180
102956,"COc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1 |r,c:20|",Ki,nM,4.4
102957,"CN1C(N)=N[C@]2(CN(C[C@H]2C1=O)c1nc(C)c(F)c(C)n1)c1ccc(F)cc1 |r,c:3|",Ki,nM,64
102958,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)cc(F)c(F)c1F |r,c:19|",Ki,nM,30
102959,"CCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1 |r,c:20|",Ki,nM,6.1
102960,"CCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)ccc1F |r,c:20|",Ki,nM,6.9
102961,"CCc1nc(nc(OC)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1F |r,c:20|",Ki,nM,5.3
102962,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cccc(Cl)c1 |r,c:19|",Ki,nM,39
102963,"COc1nc(nc(C2CC2)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)ccc1F |r,c:22|",Ki,nM,5.6
102964,"COc1nc(nc(C2CC2)c1Cl)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cc(F)ccc1F |r,c:22|",Ki,nM,6.5
102965,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1cccc(c1)C#N |r,c:19|",Ki,nM,14
102966,"CN1C(N)=N[C@]2(CN(C[C@H]2C1=O)c1nc(C)c(F)c(n1)C1CC1)c1cc(F)ccc1F |r,c:3|",Ki,nM,26
102967,"COc1nc(nc(C2CC2)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1F |r,c:22|",Ki,nM,2.7
102968,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)c(Cl)c1F |r,c:19|",Ki,nM,9.2
102969,"COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)ccc(F)c1F |r,c:19|",Ki,nM,53
102970,"COc1nc(nc(c1F)C(F)(F)F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1F |r,c:22|",Ki,nM,32
102971,"COc1nc(nc(c1F)C(C)(F)F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1F |r,c:22|",Ki,nM,11
102972,"COc1nc(nc(CO)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1ccc(F)cc1F |r,c:20|",Ki,nM,16
120272,CC(C)CN1CCN[C@@H]([C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(cc(c2)C(=O)N[C@H](C)c2ccccc2)N(C)S(C)(=O)=O)C1=O |r|,Ki,nM,13
120273,COc1ccc(CN2CCN[C@@H]([C@@H](O)[C@H](Cc3ccccc3)NC(=O)c3cc(cc(c3)C(=O)N[C@H](C)c3ccccc3)N(C)S(C)(=O)=O)C2=O)cc1 |r|,Ki,nM,81
120276,COc1cccc(CN2CCN[C@@H]([C@@H](O)[C@H](Cc3ccccc3)NC(=O)c3cc(cc(c3)C(=O)N[C@H](C)c3ccccc3)N(C)S(C)(=O)=O)C2=O)c1 |r|,Ki,nM,129
143218,CN1C(=N)N[C@@](C)(CS1(=O)=O)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F |r|,Ki,nM,0.949
143219,CN1C(=N)N[C@@](C)(CS1(=O)=O)c1cc(NC(=O)c2ccc(cn2)C(F)(F)F)ccc1F |r|,Ki,nM,1.261
143221,CN1C(=N)N[C@@](C)(CS1(=O)=O)c1cc(NC(=O)c2cnc(C)cn2)ccc1F |r|,Ki,nM,10
143222,COc1cnc(cn1)C(=O)Nc1cc(F)c(F)c(c1)[C@]1(C)CS(=O)(=O)N(C)C(=N)N1 |r|,Ki,nM,1.05
143223,CN1C(=N)N[C@@](C)(CS1(=O)=O)c1cc(NC(=O)c2ccc(C)cn2)ccc1F |r|,Ki,nM,3
143224,CN1C(=N)N[C@@](C)(CS1(=O)=O)c1c(F)ccc(NC(=O)c2ccc(F)cn2)c1F |r|,Ki,nM,4.88
143225,CN1C(=N)N[C@@](C)(CS1(=O)=O)c1cc(cs1)-c1cccc(c1)C#N |r|,Ki,nM,25.6
143226,CN1C(=N)N[C@@](C)(CS1(=O)=O)c1cc(cs1)-c1ccc(F)c(c1)C#N |r|,Ki,nM,46
143227,CC#Cc1cncc(c1)-c1cc(Cl)c(s1)[C@]1(C)CS(=O)(=O)N(C)C(=N)N1 |r|,Ki,nM,2.387
143228,COc1cnc(cn1)C(=O)Nc1ccc(F)c(c1)[C@]1(C)CS(=O)(=O)N(C)C(=N)N1 |r|,Ki,nM,1.64
149749,CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2C2(COC(N)=N2)C11COC1 |c:26|,Ki,nM,38.2
149750,CC1(C)Oc2ccc(NC(=O)c3ccc(F)cn3)cc2C2(COC(N)=N2)C11COC1 |c:26|,Ki,nM,117
149751,NC1=NC2(CO1)c1cc(NC(=O)c3ncc(Cl)cc3F)ccc1OCC21CC1 |t:1|,Ki,nM,240
149752,CC1(C)Oc2ccc(NC(=O)c3ncc(Cl)cc3F)cc2C2(COC(N)=N2)C11COC1 |c:27|,Ki,nM,51.5
149754,NC1=NC2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1OCC21CC1 |t:1|,Ki,nM,378
149770,CC1(C)Oc2ccc(cc2C2(COC(N)=N2)C11COC1)-c1cncnc1 |c:15|,Ki,nM,137
149772,CC#Cc1cncc(c1)-c1ccc2OCC3(CC3)C3(COC(N)=N3)c2c1 |c:24|,Ki,nM,252
149773,CC#Cc1cncc(c1)-c1ccc2OCC3(COC3)C3(COC(N)=N3)c2c1 |c:25|,Ki,nM,123
149802,COc1cncc(c1)-c1ccc2OC(C)(C)C3(COC3)C3(COC(N)=N3)c2c1 |c:26|,Ki,nM,255
149805,CCC1Oc2ccc(cc2C2(COC(N)=N2)C11COC1)-c1cncc(c1)C#CC |c:15|,Ki,nM,107
149811,CCCC1Oc2ccc(cc2C2(COC(N)=N2)C11COC1)-c1cncc(c1)C#CC |c:16|,Ki,nM,87.9
149815,CC#Cc1cncc(c1)-c1ccc2OC(CCC(F)(F)F)C3(COC3)C3(COC(N)=N3)c2c1 |c:31|,Ki,nM,868
149828,CC#Cc1cncc(c1)-c1ccc2OC3(CCC3)C3(COC3)C3(COC(N)=N3)c2c1 |c:29|,Ki,nM,120
149829,CC#Cc1cncc(c1)-c1ccc2OC(C)(C)C3(COC3)C3(COC(N)=N3)c2c1 |c:27|,Ki,nM,90.4
149858,CC1(C)Oc2ccc(cc2C2(COC(N)=N2)C11COC1)-c1cccc(Cl)c1 |c:15|,Ki,nM,215
149865,CC1(C)Oc2ccc(cc2C2(COC(N)=N2)C11COC1)-c1cc(F)cc(Cl)c1 |c:15|,Ki,nM,188
149908,NC1=NC2(CO1)c1cc(NC(=O)c3ncc(Br)cn3)ccc1OCC21CC1 |t:1|,Ki,nM,623
149909,CC1(C)Oc2ccc(NC(=O)c3ncc(Br)cn3)cc2C2(COC(N)=N2)C11COC1 |c:26|,Ki,nM,83.5
149910,Cc1cc(cnc1C(=O)Nc1ccc2OCC3(CC3)C3(COC(N)=N3)c2c1)C#N |c:25|,Ki,nM,215
149911,NC1=NC2(CO1)c1cc(NC(=O)c3ncc(cc3Cl)C#N)ccc1OCC21CC1 |t:1|,Ki,nM,280
149913,Cc1cc(Cl)cnc1C(=O)Nc1ccc2OCC3(CC3)C3(COC(N)=N3)c2c1 |c:26|,Ki,nM,313
149914,Cc1cc(Cl)cnc1C(=O)Nc1ccc2OC(C)(C)C3(COC3)C3(COC(N)=N3)c2c1 |c:29|,Ki,nM,64.5
149915,NC1=NC2(CO1)c1cc(NC(=O)c3ccc(cn3)C#N)ccc1OCC21CC1 |t:1|,Ki,nM,342
149916,CC1(C)Oc2ccc(NC(=O)c3ccc(cn3)C#N)cc2C2(COC(N)=N2)C11COC1 |c:27|,Ki,nM,72
149919,NC1=NC2(CO1)c1cc(ccc1OC(Cc1ccccc1)C21COC1)-c1cncnc1 |t:1|,Ki,nM,92.1
149920,CC#Cc1cncc(c1)-c1ccc2OC(Cc3ccccc3)C3(COC3)C3(COC(N)=N3)c2c1 |c:33|,Ki,nM,67.6
149924,CC#Cc1cncc(c1)-c1ccc2OC(CC3CC3)C3(COC3)C3(COC(N)=N3)c2c1 |c:30|,Ki,nM,82.5
149936,"CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C11COC1 |r,c:26|",Ki,nM,10.3
149937,"CC1(C)Oc2ccc(NC(=O)c3ccc(Br)cn3)cc2[C@@]2(COC(N)=N2)C11COC1 |r,c:26|",Ki,nM,10.2
149938,"COc1cnc(cn1)C(=O)Nc1ccc2OC(C)(C)C3(COC3)[C@]3(COC(N)=N3)c2c1 |r,c:29|",Ki,nM,42.9
149939,"CC1(C)Oc2ccc(NC(=O)c3ccc(Cl)cn3)cc2[C@@]2(COC(N)=N2)C11CC1 |r,c:26|",Ki,nM,37.8
149940,"CC1(C)Oc2ccc(NC(=O)c3ccc(F)cn3)cc2[C@@]2(COC(N)=N2)C11CC1 |r,c:26|",Ki,nM,91.5
149941,"COc1cnc(cn1)C(=O)Nc1ccc2OC(C)(C)C3(CC3)[C@]3(COC(N)=N3)c2c1 |r,c:28|",Ki,nM,61.2
149942,"CC1(C)Oc2ccc(NC(=O)c3cnc(cn3)C(F)F)cc2[C@@]2(COC(N)=N2)C11CC1 |r,c:28|",Ki,nM,52.7
149943,COc1cnc(cn1)C(=O)Nc1ccc2OC(C)(C)C3(COC3)C3(COC(N)=N3)c2c1 |c:29|,Ki,nM,79.2
172740,CCCC(O)C(NCC(O)C(Cc1ccccc1)NC(=O)c1cc(C)cc(c1)C(=O)N(C)C(C)c1ccccc1)C(=O)NCC(C)C,Ki,nM,563.5
172751,CCCC(O)C(NCC(O)C(Cc1ccccc1)NC(=O)c1cccc(c1)C(=O)N1CCCC1OC)C(=O)NCC(C)C,Ki,nM,267
172752,CCCC(O)C(NCC(O)C(Cc1ccccc1)NC(=O)c1cc(C)cc(c1)C(=O)N1CCCC1OC)C(=O)NCC(C)C,Ki,nM,6.56
182825,COc1nc(nc(C)c1F)N1C[C@@H]2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1 |r|,Ki,nM,51
182826,COc1nc(nc(C)c1F)N1C[C@@H]2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1ccc(F)cc1 |r|,Ki,nM,35
182827,COc1nc(nc(C)c1F)N1C[C@@H]2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1cc(F)ccc1F |r|,Ki,nM,20
182828,COc1nc(nc(C)c1F)N1C[C@@H]2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1F |r|,Ki,nM,19
182829,COc1nc(nc(C)c1F)N1C[C@@H]2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1cc(F)c(F)cc1F |r|,Ki,nM,32
182830,COc1nc(nc(C)c1F)N1CC2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1ccc(F)cc1F |r|,Ki,nM,30
182831,COCc1cc(OC)nc(c1)N1CC2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1cc(F)c(F)cc1F |r|,Ki,nM,7
182832,COCc1cc(OC)nc(c1)N1CC2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1F |r|,Ki,nM,7
182833,COCc1cc(OC)nc(c1)N1C[C@@H]2[C@](C1)(NC(=N)N(C)S2(=O)=O)c1cc(F)ccc1F |r|,Ki,nM,10
182834,COc1nc(nc(C)c1F)N1CC2C(C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1,Ki,nM,93
182835,CCOCc1cc(OC)nc(c1)N1CC2C(C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1,Ki,nM,61
182836,COCc1cc(OC)nc(c1)N1CC2C(C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1,Ki,nM,27
182837,COc1nc(nc(OC)c1F)N1CC2C(C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1,Ki,nM,30
182838,COc1cccc(n1)N1CC2C(C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1,Ki,nM,86
182839,CCc1nc(nc(OC)c1F)N1CC2C(C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1,Ki,nM,82
182840,COc1nc(nc(C2CC2)c1F)N1CC2C(C1)(NC(=N)N(C)S2(=O)=O)c1ccccc1,Ki,nM,42
