Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
1779,Nc1nccn2c(nc(-c3cccc(OCc4ccccc4)c3)c12)C1CCC1,IC50,nM,606
2579,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 |r|,IC50,nM,27.5
2580,COC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 |r|,IC50,nM,470
4078,Oc1cc2c3c(oc(=O)c4cc(O)c(O)c(oc2=O)c34)c1O,IC50,nM,250
4293,Oc1ccc(\C=C(/C#N)C(=O)c2ccc(O)c(O)c2)cc1O,IC50,nM,61
5567,Oc1cc(CNC(=S)\C=C\c2cc(O)c(O)c(Br)c2Br)cc(O)c1O,IC50,nM,50
5720,CN(Cc1cc(O)c(O)c(O)c1)C(=S)\C=C\c1cc(O)c(O)c(Br)c1,IC50,nM,170
5846,CC(NC(=S)\C=C\c1ccc(O)c(O)c1Br)c1cc(O)c(O)c(O)c1,IC50,nM,120
5921,C\C(=C/C(=S)NCc1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(Br)c1,IC50,nM,220
7460,Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,IC50,nM,300
15015,CCOC(=O)c1c(CC)c([nH]c1C=O)C(=O)OC(C)(C)C,IC50,nM,490
22372,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,IC50,nM,900
27783,COc1cc(ccc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1)N1CCN(CC1)C(C)C,IC50,nM,2
27784,COc1ccc(cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1)N1CCN(CC1)C(C)C,IC50,nM,4
27785,COc1cc(C)c(cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1)N1CCN(CC1)C(C)C,IC50,nM,20
27786,COc1ccc(OCCCN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,8
27787,COc1cc(Cl)c(OCCCN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,13
27788,COc1ccc(CCCN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,13
27789,COc1cc(C)c(CCCN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,13
27790,CCCN1CCC(CC1)Oc1ccc(OC)c(Nc2nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n2)c1,IC50,nM,6
27791,CCCN1CCC(CC1)Oc1cc(Nc2nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n2)c(OC)cc1Cl,IC50,nM,25
27792,COc1ccc(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,1
27793,COc1cc(C)c(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,0.5
27794,COc1ccc(cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1)N(C)C(=O)CN(C)C,IC50,nM,50
27795,COc1cc(C)c(cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1)N(C)C(=O)CN(C)C,IC50,nM,63
27796,COc1cc2CCN(C(C)=O)c2cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,6
27797,COc1cc2CCN(C(=O)CN)c2cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,4
27798,CNCC(=O)N1CCc2cc(OC)c(Nc3nc(Nc4cccc(F)c4C(N)=O)c4cc[nH]c4n3)cc12,IC50,nM,2
27799,COc1cc2CCN(C(=O)CN(C)C)c2cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,IC50,nM,1
27800,CCN(C)CC(=O)N1CCc2cc(OC)c(Nc3nc(Nc4cccc(F)c4C(N)=O)c4cc[nH]c4n3)cc12,IC50,nM,3
27801,CON(C)CC(=O)N1CCc2cc(OC)c(Nc3nc(Nc4cccc(F)c4C(N)=O)c4cc[nH]c4n3)cc12,IC50,nM,50
27802,CCN(CC)CC(=O)N1CCc2cc(OC)c(Nc3nc(Nc4cccc(F)c4C(N)=O)c4cc[nH]c4n3)cc12,IC50,nM,2
