Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
50097902,"CC(C)(CC(F)(F)F)NC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCn1cccn1 |(5.89,.33,;6.49,1.4,;7.12,.35,;7.24,2.75,;8.78,2.77,;9.39,3.84,;10.02,2.79,;9.41,1.71,;4.95,1.38,;4.2,.04,;4.83,-1.02,;2.66,.02,;1.76,1.24,;.3,.77,;-1.03,1.55,;-2.38,.77,;-3.45,1.38,;-2.38,-.77,;-1.03,-1.55,;.3,-.77,;1.76,-1.24,;-1.02,-3.09,;.31,-3.87,;1.37,-3.26,;.3,-5.41,;-1.04,-6.17,;-1.04,-7.41,;-2.37,-5.4,;-2.36,-3.86,;-3.69,-3.09,;-5.03,-3.85,;-6.36,-3.08,;-7.7,-3.85,;-9.09,-3.21,;-10.12,-4.35,;-9.35,-5.69,;-7.84,-5.37,)|",Ki,nM,9.7
50097903,"CC(C)(CC(F)(F)F)NC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCn1cc(F)cn1 |(5.89,.33,;6.49,1.4,;7.12,.35,;7.24,2.75,;8.78,2.77,;9.39,3.84,;10.02,2.79,;9.41,1.71,;4.95,1.38,;4.2,.04,;4.83,-1.02,;2.66,.02,;1.76,1.24,;.3,.77,;-1.03,1.55,;-2.38,.77,;-3.45,1.38,;-2.38,-.77,;-1.03,-1.55,;.3,-.77,;1.76,-1.24,;-1.02,-3.09,;.31,-3.87,;1.37,-3.26,;.3,-5.41,;-1.04,-6.17,;-1.04,-7.41,;-2.37,-5.4,;-2.36,-3.86,;-3.69,-3.09,;-5.03,-3.85,;-6.36,-3.08,;-7.7,-3.85,;-9.09,-3.21,;-10.12,-4.35,;-11.34,-4.22,;-9.35,-5.69,;-7.84,-5.37,)|",Ki,nM,2.1
50097904,"CC(F)(F)CC(C)(C)NC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCn1cccn1 |(10.02,2.79,;8.78,2.77,;9.39,3.84,;9.41,1.71,;7.24,2.75,;6.49,1.4,;5.89,.33,;7.12,.35,;4.95,1.38,;4.2,.04,;4.83,-1.02,;2.66,.02,;1.76,1.24,;.3,.77,;-1.03,1.55,;-2.38,.77,;-3.45,1.38,;-2.38,-.77,;-1.03,-1.55,;.3,-.77,;1.76,-1.24,;-1.02,-3.09,;.31,-3.87,;1.37,-3.26,;.3,-5.41,;-1.04,-6.17,;-1.04,-7.41,;-2.37,-5.4,;-2.36,-3.86,;-3.69,-3.09,;-5.03,-3.85,;-6.36,-3.08,;-7.7,-3.85,;-9.09,-3.21,;-10.12,-4.35,;-9.35,-5.69,;-7.84,-5.37,)|",Ki,nM,6.6
50097905,"CC(F)(F)CC(C)(C)NC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCn1cc(F)cn1 |(10.02,2.79,;8.78,2.77,;9.39,3.84,;9.41,1.71,;7.24,2.75,;6.49,1.4,;5.89,.33,;7.12,.35,;4.95,1.38,;4.2,.04,;4.83,-1.02,;2.66,.02,;1.76,1.24,;.3,.77,;-1.03,1.55,;-2.38,.77,;-3.45,1.38,;-2.38,-.77,;-1.03,-1.55,;.3,-.77,;1.76,-1.24,;-1.02,-3.09,;.31,-3.87,;1.37,-3.26,;.3,-5.41,;-1.04,-6.17,;-1.04,-7.41,;-2.37,-5.4,;-2.36,-3.86,;-3.69,-3.09,;-5.03,-3.85,;-6.36,-3.08,;-7.7,-3.85,;-9.09,-3.21,;-10.12,-4.35,;-11.34,-4.22,;-9.35,-5.69,;-7.84,-5.37,)|",Ki,nM,1.7
50097906,"CC(C)(NC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCn1cccn1)C12CC(C1)C2 |(6.8,.01,;7,1.23,;7.95,.45,;5.55,.68,;5.31,-.84,;6.26,-1.62,;3.87,-1.38,;2.61,-.55,;1.4,-1.49,;-.12,-1.2,;-1.12,-2.4,;-2.33,-2.19,;-.59,-3.85,;.94,-4.12,;1.92,-2.93,;3.45,-2.87,;1.47,-5.57,;2.99,-5.84,;3.78,-4.9,;3.51,-7.29,;2.51,-8.47,;2.93,-9.63,;1,-8.19,;.48,-6.75,;-1.04,-6.48,;-2.03,-7.65,;-3.55,-7.38,;-4.54,-8.56,;-6.07,-8.44,;-6.64,-9.86,;-5.46,-10.85,;-4.16,-10.04,;7.24,2.75,;6.13,1.66,;5.06,3.02,;6.27,2.44,;6.44,4.11,)|",Ki,nM,7.3
50097907,"CC(C)(NC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCn1cc(F)cn1)C12CC(C1)C2 |(6.8,.01,;7,1.23,;7.95,.45,;5.55,.68,;5.31,-.84,;6.26,-1.62,;3.87,-1.38,;2.61,-.55,;1.4,-1.49,;-.12,-1.2,;-1.12,-2.4,;-2.33,-2.19,;-.59,-3.85,;.94,-4.12,;1.92,-2.93,;3.45,-2.87,;1.47,-5.57,;2.99,-5.84,;3.78,-4.9,;3.51,-7.29,;2.51,-8.47,;2.93,-9.63,;1,-8.19,;.48,-6.75,;-1.04,-6.48,;-2.03,-7.65,;-3.55,-7.38,;-4.54,-8.56,;-6.07,-8.44,;-6.64,-9.86,;-7.84,-10.16,;-5.46,-10.85,;-4.16,-10.04,;7.24,2.75,;6.13,1.66,;5.06,3.02,;6.27,2.44,;6.44,4.11,)|",Ki,nM,3.3
50236525,CN(C(=O)c1ccc(O)cc1O)c1ccc(cc1)C(=O)N1CC(Oc2ccccc12)C(O)=O,Ki,nM,184.0
50270471,Oc1cc(O)c(Cl)c(CCc2nccn2Cc2ccccc2)c1Cl,Ki,nM,840.0
50343354,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCn1cccn1)C(=O)NC12CC(C1)C2 |(18.48,-15.32,;19.81,-14.55,;19.82,-13.01,;21.14,-12.24,;21.46,-10.74,;22.98,-10.57,;23.61,-11.97,;22.48,-13,;22.48,-14.55,;21.15,-15.33,;23.81,-15.32,;23.81,-16.86,;22.48,-17.63,;25.14,-17.63,;26.48,-16.86,;27.81,-17.62,;26.47,-15.31,;25.14,-14.55,;25.13,-13.01,;26.46,-12.23,;27.8,-13,;29.13,-12.22,;30.53,-12.84,;31.56,-11.69,;30.78,-10.36,;29.28,-10.68,;23.75,-9.23,;22.97,-7.9,;25.29,-9.23,;26.05,-7.89,;27.53,-7.49,;27.13,-6,;25.64,-6.41,;26.11,-6.64,)|",Ki,nM,6.0
50343355,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCn1cccn1)C(=O)NCC(F)(F)F |(-10.3,-27.03,;-8.97,-26.26,;-8.97,-24.72,;-7.64,-23.95,;-7.32,-22.45,;-5.8,-22.28,;-5.17,-23.68,;-6.3,-24.71,;-6.3,-26.26,;-7.64,-27.03,;-4.97,-27.03,;-4.97,-28.57,;-6.31,-29.34,;-3.64,-29.34,;-2.3,-28.57,;-.97,-29.33,;-2.31,-27.02,;-3.65,-26.26,;-3.65,-24.72,;-2.32,-23.94,;-.99,-24.71,;.34,-23.93,;1.75,-24.55,;2.78,-23.4,;2,-22.07,;.5,-22.39,;-5.03,-20.94,;-5.81,-19.61,;-3.49,-20.94,;-2.73,-19.6,;-1.19,-19.59,;-.43,-18.26,;-.41,-20.92,;.29,-19.19,)|",Ki,nM,7.0
50343356,"CC(F)(F)CNC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCn1cccn1 |(6.7,-3.68,;7.3,-2.61,;7.93,-3.67,;8.54,-2.59,;6.52,-1.28,;4.98,-1.29,;4.2,.03,;4.8,1.11,;2.66,.02,;1.76,-1.24,;.3,-.77,;-1.03,-1.55,;-2.38,-.77,;-3.45,-1.38,;-2.38,.77,;-1.03,1.55,;.3,.77,;1.76,1.24,;-1.02,3.09,;-2.36,3.86,;-3.43,3.24,;-2.37,5.4,;-1.04,6.17,;-1.04,7.41,;.3,5.41,;.31,3.87,;1.64,3.11,;2.97,3.88,;4.31,3.12,;5.64,3.9,;5.77,5.42,;7.28,5.75,;8.06,4.42,;7.04,3.27,)|",Ki,nM,11.0
50343362,COc1cccc(Cl)c1-c1cc(C)nc(N)n1,Ki,nM,700.0
50343364,Cc1cc(nc(N)n1)-c1c(Cl)cccc1OCCCC(F)(F)F,Ki,nM,130.0
50343365,Cc1cc(nc(N)n1)-c1c(Cl)cc(Cl)cc1OCCCC(F)(F)F,Ki,nM,50.0
50343366,"CCNC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCCC(F)(F)F |(33.65,-4.97,;32.11,-4.98,;31.34,-3.65,;29.8,-3.65,;29.02,-2.32,;29.03,-4.99,;27.51,-5.16,;27.19,-6.66,;25.87,-7.43,;25.86,-8.98,;24.53,-9.74,;27.2,-9.75,;28.53,-8.97,;28.53,-7.42,;29.66,-6.39,;29.86,-9.74,;29.86,-11.28,;28.53,-12.05,;31.19,-12.05,;32.53,-11.28,;33.86,-12.05,;32.52,-9.73,;31.19,-8.97,;31.18,-7.43,;32.51,-6.65,;33.85,-7.42,;35.18,-6.64,;36.51,-7.41,;37.85,-6.63,;36.52,-8.95,;37.84,-8.17,)|",Ki,nM,26.0
50343367,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCCC(F)(F)F)C(=O)NCCC#N |(39.47,-8.84,;40.81,-8.07,;40.81,-6.52,;42.14,-5.75,;42.45,-4.25,;43.98,-4.08,;44.61,-5.48,;43.47,-6.52,;43.48,-8.07,;42.14,-8.84,;44.8,-8.83,;44.8,-10.38,;43.47,-11.15,;46.14,-11.14,;47.47,-10.37,;48.81,-11.14,;47.46,-8.82,;46.13,-8.06,;46.12,-6.52,;47.45,-5.75,;48.79,-6.51,;50.12,-5.73,;51.46,-6.5,;52.79,-5.72,;51.47,-8.04,;52.78,-7.26,;44.74,-2.75,;43.97,-1.41,;46.28,-2.74,;47.06,-4.07,;48.6,-4.06,;49.36,-2.73,;50.13,-1.39,)|",Ki,nM,38.0
50343368,"CC(C)NC(=O)N1Cc2nc(N)nc(c2C1)-c1c(Cl)cc(Cl)cc1OCCCC(F)(F)F |(-1.25,-15.77,;-2.79,-15.78,;-3.57,-14.45,;-3.56,-17.11,;-5.1,-17.12,;-5.87,-15.79,;-5.86,-18.46,;-7.39,-18.63,;-7.7,-20.13,;-9.03,-20.9,;-9.03,-22.44,;-10.37,-23.21,;-7.7,-23.21,;-6.36,-22.44,;-6.37,-20.89,;-5.23,-19.86,;-5.04,-23.21,;-5.04,-24.75,;-6.37,-25.52,;-3.7,-25.52,;-2.37,-24.75,;-1.03,-25.51,;-2.38,-23.2,;-3.71,-22.44,;-3.72,-20.9,;-2.39,-20.12,;-1.05,-20.89,;.28,-20.11,;1.62,-20.87,;2.95,-20.1,;1.62,-22.41,;2.94,-21.64,)|",Ki,nM,21.0
50343369,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCCC(F)(F)F)C(=O)NC1CC1 |(5.03,-23.43,;6.37,-22.66,;6.37,-21.12,;7.7,-20.35,;8.01,-18.85,;9.54,-18.68,;10.17,-20.08,;9.03,-21.11,;9.04,-22.66,;7.7,-23.43,;10.36,-23.43,;10.36,-24.97,;9.03,-25.74,;11.7,-25.74,;13.03,-24.97,;14.37,-25.73,;13.02,-23.42,;11.69,-22.66,;11.68,-21.12,;13.01,-20.34,;14.35,-21.11,;15.68,-20.33,;17.02,-21.1,;18.35,-20.32,;17.03,-22.64,;18.34,-21.86,;10.3,-17.34,;9.53,-16.01,;11.84,-17.33,;12.62,-18.67,;12.63,-20.2,;13.96,-19.42,)|",Ki,nM,18.0
50343370,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCCC(F)(F)F)C(=O)NC1CCC1 |(-3.45,1.38,;-2.38,.77,;-1.03,1.55,;.3,.77,;1.76,1.24,;2.66,.02,;1.76,-1.24,;.3,-.77,;-1.03,-1.55,;-2.38,-.77,;-1.02,-3.09,;.32,-3.85,;1.38,-3.22,;.33,-5.39,;-.99,-6.17,;-.98,-7.41,;-2.34,-5.42,;-2.35,-3.88,;-3.69,-3.12,;-5.02,-3.91,;-6.36,-3.15,;-7.69,-3.94,;-9.03,-3.19,;-10.11,-2.58,;-10.09,-3.81,;-9.05,-1.95,;4.2,.04,;4.83,-1.02,;4.95,1.38,;6.49,1.4,;7.51,2.5,;8.61,1.43,;7.54,.33,)|",Ki,nM,7.0
50343371,"CCCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc2CN(Cc12)C(=O)NC1CCC1 |(47.01,-20.7,;45.68,-21.48,;44.34,-20.71,;43.01,-21.49,;43.02,-23.03,;44.36,-23.79,;44.36,-25.34,;45.7,-26.1,;43.03,-26.11,;41.7,-25.34,;40.36,-26.11,;41.7,-23.8,;40.37,-23.03,;39.03,-23.8,;37.7,-23.03,;36.36,-23.8,;37.7,-21.49,;39.03,-20.72,;39.34,-19.21,;40.87,-19.05,;41.5,-20.45,;40.36,-21.48,;41.63,-17.71,;40.86,-16.38,;43.17,-17.7,;43.94,-16.37,;45.42,-15.97,;45.01,-14.48,;43.53,-14.89,)|",Ki,nM,110.0
50343372,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCc1ccccc1)C(=O)NC1CCC1 |(-9.98,-36.78,;-8.65,-36.01,;-8.65,-34.47,;-7.32,-33.7,;-7,-32.19,;-5.48,-32.03,;-4.84,-33.43,;-5.98,-34.46,;-5.98,-36.01,;-7.31,-36.79,;-4.65,-36.78,;-4.65,-38.32,;-5.98,-39.1,;-3.31,-39.09,;-1.98,-38.32,;-.64,-39.09,;-1.99,-36.77,;-3.32,-36.01,;-3.33,-34.47,;-2,-33.69,;-.66,-34.46,;.67,-33.68,;2,-34.45,;3.34,-33.68,;3.33,-32.13,;1.98,-31.37,;.66,-32.15,;-4.71,-30.69,;-5.49,-29.36,;-3.17,-30.68,;-2.4,-29.34,;-.92,-28.94,;-1.33,-27.45,;-2.82,-27.86,)|",Ki,nM,7.0
50343373,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCc1ccccn1)C(=O)NC1CCC1 |(4.17,-36.7,;5.5,-35.93,;5.5,-34.39,;6.83,-33.62,;7.15,-32.11,;8.67,-31.94,;9.3,-33.35,;8.17,-34.38,;8.17,-35.93,;6.84,-36.7,;9.5,-36.7,;9.5,-38.24,;8.17,-39.01,;10.83,-39.01,;12.17,-38.23,;13.5,-39,;12.16,-36.69,;10.83,-35.93,;10.82,-34.39,;12.15,-33.61,;13.49,-34.37,;14.82,-33.6,;14.8,-32.07,;16.13,-31.29,;17.47,-32.05,;17.48,-33.59,;16.15,-34.37,;9.44,-30.61,;8.66,-29.28,;10.98,-30.6,;11.74,-29.26,;13.22,-28.86,;12.82,-27.38,;11.33,-27.78,)|",Ki,nM,27.0
50343374,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCCC#N)C(=O)NC1CCC1 |(18.65,-36.81,;19.98,-36.04,;19.98,-34.5,;21.31,-33.73,;21.62,-32.23,;23.15,-32.06,;23.78,-33.46,;22.64,-34.49,;22.65,-36.04,;21.31,-36.81,;23.98,-36.81,;23.98,-38.35,;22.64,-39.12,;25.31,-39.12,;26.64,-38.35,;27.98,-39.11,;26.64,-36.8,;25.3,-36.04,;25.3,-34.5,;26.63,-33.72,;27.96,-34.49,;29.29,-33.71,;30.63,-34.47,;31.97,-35.23,;23.92,-30.72,;23.14,-29.39,;25.46,-30.71,;26.22,-29.38,;27.7,-28.98,;27.29,-27.49,;25.81,-27.9,)|",Ki,nM,40.0
50343375,"CC(C)(CCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc2CN(Cc12)C(=O)NC1CCC1)C#N |(43.48,-32.31,;44.26,-33.65,;45.02,-32.31,;42.93,-34.43,;41.59,-33.66,;40.26,-34.44,;40.27,-35.98,;41.6,-36.74,;41.61,-38.29,;42.95,-39.06,;40.28,-39.06,;38.94,-38.29,;37.61,-39.06,;38.94,-36.75,;37.62,-35.99,;36.28,-36.76,;34.95,-35.99,;33.61,-36.75,;34.95,-34.44,;36.28,-33.67,;36.59,-32.17,;38.12,-32,;38.75,-33.4,;37.61,-34.43,;38.88,-30.66,;38.11,-29.33,;40.42,-30.66,;41.19,-29.32,;42.66,-28.92,;42.26,-27.43,;40.77,-27.84,;45.6,-34.42,;46.93,-35.17,)|",Ki,nM,300.0
50343376,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCCO)C(=O)NC1CCC1 |(-10.77,-50.11,;-9.43,-49.35,;-9.42,-47.8,;-8.1,-47.03,;-7.78,-45.53,;-6.26,-45.36,;-5.63,-46.76,;-6.76,-47.79,;-6.76,-49.35,;-8.09,-50.12,;-5.43,-50.11,;-5.43,-51.65,;-6.76,-52.42,;-4.1,-52.42,;-2.76,-51.65,;-1.43,-52.42,;-2.77,-50.1,;-4.1,-49.34,;-4.11,-47.8,;-2.78,-47.02,;-1.44,-47.79,;-.11,-47.01,;1.22,-47.78,;-5.49,-44.02,;-6.27,-42.69,;-3.95,-44.02,;-3.19,-42.68,;-1.71,-42.28,;-2.11,-40.79,;-3.6,-41.2,)|",Ki,nM,190.0
50343377,"COCCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc2CN(Cc12)C(=O)NC1CCC1 |(16.73,-47.61,;15.39,-46.84,;14.06,-47.62,;12.72,-46.85,;11.39,-47.63,;11.4,-49.17,;12.73,-49.93,;12.74,-51.48,;14.08,-52.24,;11.41,-52.25,;10.07,-51.48,;8.74,-52.25,;10.07,-49.94,;8.75,-49.17,;7.41,-49.95,;6.08,-49.17,;4.74,-49.94,;6.08,-47.63,;7.41,-46.86,;7.72,-45.36,;9.25,-45.19,;9.88,-46.59,;8.74,-47.62,;10.01,-43.85,;9.24,-42.52,;11.55,-43.85,;12.32,-42.51,;13.8,-42.11,;13.39,-40.62,;11.9,-41.03,)|",Ki,nM,120.0
50343378,"Nc1nc2CN(Cc2c(n1)-c1c(Cl)cc(Cl)cc1OCCN1CC(F)(F)C1)C(=O)NC1CCC1 |(18.89,-49.72,;20.22,-48.95,;20.22,-47.41,;21.55,-46.64,;21.86,-45.13,;23.39,-44.97,;24.02,-46.37,;22.88,-47.4,;22.89,-48.95,;21.55,-49.72,;24.22,-49.72,;24.22,-51.26,;22.88,-52.03,;25.55,-52.03,;26.88,-51.25,;28.22,-52.02,;26.88,-49.71,;25.54,-48.95,;25.54,-47.41,;26.87,-46.63,;28.2,-47.39,;29.53,-46.62,;31.02,-47.01,;31.41,-45.52,;32.17,-44.18,;32.89,-45.91,;29.92,-45.13,;24.15,-43.63,;23.38,-42.3,;25.69,-43.62,;26.46,-42.29,;27.94,-41.89,;27.53,-40.4,;26.05,-40.8,)|",Ki,nM,16.0
