Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
50031337,COc1ccc(cc1OCCNS(C)(=O)=O)-c1nc([C@@H](C)Sc2nc(N)cc(N)n2)c(C)s1 |r|,IC50,nM,3.7
50031338,COc1ccc(cc1OCCNS(C)(=O)=O)-c1nc([C@H](C)Sc2nc(N)cc(N)n2)c(C)s1 |r|,IC50,nM,94.0
50031339,CCOc1cc(ccc1OCCOCCOCCOC)-c1nc([C@@H](C)Sc2nc(N)cc(N)n2)c(C)s1 |r|,IC50,nM,1.3
50031340,CCOc1cc(ccc1OCCOCCOCCOC)-c1nc([C@H](C)Sc2nc(N)cc(N)n2)c(C)s1 |r|,IC50,nM,430.0
50031349,COc1ccc(cc1OCCF)-c1nc(C(C)Sc2nc(N)cc(N)n2)c(C)s1,IC50,nM,7.0
50031350,CCCc1sc(nc1C(C)Sc1nc(N)cc(N)n1)-c1ccc(OC)c(OCCF)c1,IC50,nM,10.0
50031351,CCCc1sc(nc1CSc1cc(N)nc(N)n1)-c1ccc(OC)c(OCC(C)(C)O)c1,IC50,nM,395.0
50031352,CCCc1sc(nc1CSc1nccc(N)n1)-c1ccc(OC)c(OCC(C)(C)O)c1,IC50,nM,11.0
50311539,O=C(CN1CCN(CC1)c1cc(ncn1)-c1cc2ccccc2s1)N1CCCC1,IC50,nM,510.0
50311541,Nc1nc(Oc2cc(ncn2)-c2cc3ccccc3s2)ncc1F,IC50,nM,720.0
50311542,Nc1nc(OC2CCN(CC2)c2cc(ncn2)-c2cc3ccccc3s2)ncc1F,IC50,nM,38.0
50311543,Nc1nc(OCC2CCN(CC2)c2cc(ncn2)-c2cc3ccccc3s2)ncc1F,IC50,nM,34.0
50311544,Nc1nc(OCCC2CCN(CC2)c2cc(ncn2)-c2cc3ccccc3s2)ncc1F,IC50,nM,3.0
50311545,Nc1nc(OC2CCN(CC2)c2cc(Oc3ccccc3)ncn2)ncc1F,IC50,nM,95.0
50311546,COc1ccc(Oc2cc(ncn2)N2CCC(CC2)Oc2ncc(F)c(N)n2)cc1,IC50,nM,33.0
50311547,COc1cccc(Oc2cc(ncn2)N2CCC(CC2)Oc2ncc(F)c(N)n2)c1,IC50,nM,23.0
50311548,COc1ccccc1Oc1cc(ncn1)N1CCC(CC1)Oc1ncc(F)c(N)n1,IC50,nM,5.0
50311549,Cc1ccc(Oc2cc(ncn2)N2CCC(CC2)Oc2ncc(F)c(N)n2)cc1,IC50,nM,21.0
50311550,Cc1ccccc1Oc1cc(ncn1)N1CCC(CC1)Oc1ncc(F)c(N)n1,IC50,nM,9.0
50311551,Nc1nc(OC2CCN(CC2)c2cc(Oc3ccccc3-c3ccccc3)ncn2)ncc1F,IC50,nM,3.0
50311552,Nc1nc(OC2CCN(CC2)c2cc(Oc3ccc(Cl)cc3)ncn2)ncc1F,IC50,nM,19.0
50311553,Nc1nc(OC2CCN(CC2)c2cc(Oc3cccc(Cl)c3)ncn2)ncc1F,IC50,nM,22.0
50311554,Nc1nc(OC2CCN(CC2)c2cc(Oc3ccccc3Cl)ncn2)ncc1F,IC50,nM,3.0
50311555,CCc1ccccc1Oc1cc(ncn1)N1CCC(CC1)Oc1ncc(F)c(N)n1,IC50,nM,10.0
50311556,Nc1nc(OC2CCN(CC2)c2cc(Oc3ccccc3C#N)ncn2)ncc1F,IC50,nM,3.0
50311557,Nc1nc(OC2CCN(CC2)c2cc(Oc3cccc(c3)C#N)ncn2)ncc1F,IC50,nM,13.0
50311558,Nc1nc(OC2CCN(CC2)c2cc(Oc3ccccc3F)ncn2)ncc1F,IC50,nM,6.0
50311559,Cc1cc(Cl)ccc1Oc1cc(ncn1)N1CCC(CC1)Oc1ncc(F)c(N)n1,IC50,nM,9.0
50311560,COc1ccc(Oc2cc(ncn2)N2CCC(CC2)Oc2ncc(F)c(N)n2)c(c1)C#N,IC50,nM,3.0
50311561,Cc1c(Oc2ccccc2C#N)ncnc1N1CCC(CC1)Oc1ncc(F)c(N)n1,IC50,nM,21.0
50311562,Cc1nc(Oc2ccccc2C#N)cc(n1)N1CCC(CC1)Oc1ncc(F)c(N)n1,IC50,nM,10.0
50311563,Nc1nc(OC2CCN(CC2)c2ncnc(Oc3ccccc3C#N)c2Br)ncc1F,IC50,nM,5.0
