Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
50212873,CCc1c(c(nn1-c1ccccc1-c1cccc(OCC(O)=O)c1)-c1ccccc1)-c1ccccc1,Ki,nM,250.0
50212875,CCc1c(c(nn1-c1ccccc1-c1cccc(c1)C(O)=O)-c1ccccc1)-c1ccccc1,Ki,nM,110.0
50212876,OC(=O)c1cccc(OCc2ccc(Cl)cc2Cl)c1OCc1ccc(Cl)cc1Cl,Ki,nM,4.0
50212882,CCc1c(c(nn1-c1ccccc1-c1cccc(c1)C(O)C(O)=O)-c1ccccc1)-c1ccccc1 |w:19.22|,Ki,nM,360.0
50212886,CCc1c(oc(c1-c1ccccc1)-c1ccccc1)-c1ccccc1-c1cccc(OCC(O)=O)c1,Ki,nM,220.0
50468436,"OC(=O)[C@H]1[C@@H]([C@@H]([C@H]1c1ccccc1)C(=O)Oc1cccc(c1)-c1ccccc1)c1ccccc1 |r,wU:4.31,5.14,wD:3.2,6.7,(29.04,-31.59,;27.56,-31.19,;27.16,-29.7,;26.47,-32.28,;24.93,-32.28,;24.93,-33.82,;26.47,-33.82,;27.56,-34.91,;27.15,-36.39,;28.24,-37.48,;29.73,-37.08,;30.12,-35.59,;29.03,-34.51,;23.84,-34.91,;22.35,-34.51,;24.24,-36.39,;23.15,-37.48,;23.55,-38.96,;22.47,-40.05,;20.97,-39.65,;20.57,-38.16,;21.66,-37.08,;19.09,-37.77,;18.7,-36.28,;17.21,-35.88,;16.12,-36.97,;16.52,-38.46,;18.01,-38.86,;23.84,-31.19,;24.24,-29.71,;23.15,-28.62,;21.66,-29.02,;21.27,-30.51,;22.36,-31.6,)|",Ki,nM,790.0
50468439,"OC(=O)[C@H]1[C@@H]([C@@H]([C@H]1c1ccccc1)C(=O)Oc1cccc2c(cccc12)C#C)c1ccccc1 |r,wU:4.31,5.14,wD:3.2,6.7,(32.43,-5.23,;30.94,-4.83,;30.54,-3.34,;29.85,-5.92,;28.31,-5.92,;28.31,-7.46,;29.85,-7.46,;30.94,-8.55,;30.54,-10.04,;31.62,-11.12,;33.11,-10.73,;33.51,-9.23,;32.42,-8.15,;27.22,-8.55,;25.73,-8.15,;27.62,-10.04,;26.53,-11.12,;26.94,-12.61,;25.84,-13.69,;24.35,-13.29,;23.96,-11.8,;22.49,-11.4,;22.1,-9.93,;23.19,-8.85,;24.66,-9.25,;25.05,-10.73,;21.4,-12.49,;20.31,-13.58,;27.22,-4.83,;27.62,-3.35,;26.54,-2.26,;25.05,-2.66,;24.65,-4.16,;25.74,-5.24,)|",Ki,nM,310.0
50468442,"COc1cc(ccc1O)[C@H]1[C@@H]([C@@H]([C@H]1C(=O)Oc1cccc2ccccc12)c1ccc(O)c(OC)c1)C(O)=O |r,wU:9.9,12.14,wD:10.39,11.29,(2.99,-19.92,;4.08,-21,;5.57,-20.6,;6.66,-21.68,;8.14,-21.27,;8.54,-19.79,;7.45,-18.7,;5.96,-19.1,;4.87,-18.01,;9.22,-22.36,;10.77,-22.36,;10.77,-23.9,;9.22,-23.9,;8.14,-24.99,;6.65,-24.59,;8.53,-26.48,;7.45,-27.57,;5.96,-27.16,;4.87,-28.25,;5.27,-29.74,;6.77,-30.13,;7.17,-31.6,;8.65,-31.99,;9.72,-30.9,;9.32,-29.43,;7.85,-29.05,;11.85,-24.99,;11.45,-26.48,;12.54,-27.57,;14.03,-27.17,;15.12,-28.26,;14.42,-25.67,;15.91,-25.27,;17,-26.35,;13.33,-24.59,;11.85,-21.27,;13.34,-21.67,;11.46,-19.79,)|",Ki,nM,190.0
50468443,"COc1ccccc1[C@H]1[C@@H]([C@@H]([C@H]1C(=O)Oc1cccc2ccccc12)c1ccccc1OC)C(O)=O |r,wU:8.8,11.13,wD:9.37,10.28,(19.81,-24.23,;21.3,-23.82,;21.69,-22.33,;20.6,-21.25,;21,-19.75,;22.48,-19.36,;23.57,-20.44,;23.17,-21.93,;24.26,-23.01,;25.8,-23.01,;25.8,-24.55,;24.26,-24.55,;23.17,-25.64,;21.68,-25.25,;23.57,-27.13,;22.48,-28.22,;20.99,-27.81,;19.91,-28.9,;20.3,-30.39,;21.8,-30.78,;22.2,-32.25,;23.68,-32.65,;24.76,-31.55,;24.35,-30.08,;22.88,-29.7,;26.89,-25.64,;26.48,-27.13,;27.57,-28.22,;29.06,-27.82,;29.46,-26.33,;28.37,-25.24,;28.76,-23.75,;30.25,-23.35,;26.89,-21.93,;28.38,-22.32,;26.49,-20.44,)|",Ki,nM,170.0
50468452,"OC(=O)[C@H]1[C@@H]([C@@H]([C@H]1c1ccccc1)C(=O)Oc1ccccc1I)c1ccccc1 |r,wU:4.25,5.14,wD:3.2,6.7,(72.92,-19.81,;71.43,-19.41,;71.03,-17.93,;70.34,-20.5,;68.8,-20.5,;68.8,-22.04,;70.34,-22.04,;71.43,-23.13,;71.03,-24.62,;72.11,-25.71,;73.6,-25.31,;74,-23.81,;72.91,-22.73,;67.71,-23.13,;66.22,-22.73,;68.11,-24.62,;67.02,-25.71,;67.42,-27.18,;66.34,-28.27,;64.85,-27.88,;64.45,-26.39,;65.54,-25.3,;65.14,-23.81,;67.71,-19.41,;68.11,-17.93,;67.03,-16.84,;65.54,-17.24,;65.14,-18.74,;66.23,-19.82,)|",Ki,nM,100.0
50468454,"OC(=O)[C@H]1[C@@H]([C@@H]([C@H]1c1ccccc1)C(=O)O[C@H]1CCCC[C@@H]1c1ccccc1)c1ccccc1 |r,wU:4.31,5.14,21.24,wD:3.2,6.7,16.17,(39.12,-49.63,;37.64,-49.23,;37.24,-47.75,;36.55,-50.32,;35.01,-50.32,;35.01,-51.86,;36.55,-51.86,;37.64,-52.95,;37.23,-54.44,;38.32,-55.53,;39.81,-55.13,;40.2,-53.63,;39.11,-52.55,;33.92,-52.95,;32.43,-52.55,;34.32,-54.44,;33.23,-55.53,;31.74,-55.13,;30.65,-56.21,;31.04,-57.7,;32.53,-58.11,;33.63,-57.02,;35.12,-57.42,;35.51,-58.91,;36.99,-59.31,;38.08,-58.22,;37.68,-56.73,;36.2,-56.33,;33.92,-49.23,;34.32,-47.75,;33.23,-46.66,;31.74,-47.06,;31.35,-48.56,;32.44,-49.64,)|",Ki,nM,820.0
50468456,"CC(=O)Nc1ccc2c(OC(=O)[C@H]3[C@H]([C@@H]([C@@H]3c3ccccc3)C(O)=O)c3ccccc3)cccc2c1 |r,wU:13.26,12.11,wD:14.23,15.16,(71.48,-50.09,;72.96,-50.49,;74.05,-49.4,;73.36,-51.98,;74.85,-52.38,;75.93,-51.3,;77.41,-51.7,;77.79,-53.18,;79.28,-53.57,;80.37,-52.48,;79.97,-50.99,;78.48,-50.6,;81.06,-49.91,;81.06,-48.37,;82.6,-48.37,;82.6,-49.91,;83.69,-50.99,;83.28,-52.48,;84.37,-53.57,;85.86,-53.17,;86.26,-51.68,;85.17,-50.59,;83.69,-47.28,;85.17,-47.67,;83.29,-45.79,;79.97,-47.28,;80.37,-45.8,;79.28,-44.71,;77.79,-45.11,;77.4,-46.6,;78.49,-47.68,;79.68,-55.05,;78.59,-56.14,;77.1,-55.74,;76.71,-54.25,;75.24,-53.85,)|",Ki,nM,180.0
50468462,"OC(=O)[C@H]1[C@@H]([C@@H]([C@H]1c1ccccc1)C(=O)Oc1ccccc1-c1ccccc1)c1ccccc1 |r,wU:4.31,5.14,wD:3.2,6.7,(10.35,-31.48,;8.87,-31.08,;8.47,-29.59,;7.78,-32.17,;6.24,-32.17,;6.24,-33.71,;7.78,-33.71,;8.87,-34.8,;8.46,-36.29,;9.55,-37.37,;11.04,-36.98,;11.44,-35.48,;10.34,-34.4,;5.15,-34.8,;3.66,-34.4,;5.55,-36.29,;4.46,-37.37,;2.97,-36.97,;1.88,-38.06,;2.28,-39.55,;3.78,-39.94,;4.86,-38.85,;6.35,-39.24,;6.75,-40.73,;8.23,-41.12,;9.32,-40.03,;8.91,-38.54,;7.42,-38.15,;5.15,-31.08,;5.55,-29.6,;4.46,-28.51,;2.97,-28.91,;2.58,-30.41,;3.67,-31.49,)|",Ki,nM,420.0
50468463,"OC(=O)[C@H]1[C@@H]([C@@H]([C@H]1c1ccccc1)C(=O)Oc1ccc(cc1)-c1ccccc1)c1ccccc1 |r,wU:4.31,5.14,wD:3.2,6.7,(47.28,-32.35,;45.8,-31.95,;45.4,-30.46,;44.71,-33.04,;43.17,-33.04,;43.17,-34.58,;44.71,-34.58,;45.8,-35.67,;45.39,-37.16,;46.48,-38.25,;47.97,-37.85,;48.36,-36.35,;47.27,-35.27,;42.08,-35.67,;40.59,-35.27,;42.48,-37.16,;41.39,-38.25,;39.9,-37.84,;38.81,-38.93,;39.21,-40.42,;40.71,-40.81,;41.79,-39.72,;38.12,-41.51,;36.64,-41.1,;35.55,-42.19,;35.95,-43.68,;37.45,-44.07,;38.53,-42.98,;42.08,-31.95,;42.48,-30.47,;41.39,-29.38,;39.9,-29.78,;39.51,-31.28,;40.6,-32.36,)|",Ki,nM,160.0
50468465,"OC(=O)[C@H]1[C@@H]([C@@H]([C@H]1c1ccccc1)C(=O)O[C@@H]1CCCC[C@H]1c1ccccc1)c1ccccc1 |r,wU:4.31,5.14,16.17,wD:3.2,6.7,21.24,(26.3,-49.55,;24.81,-49.15,;24.41,-47.67,;23.72,-50.24,;22.18,-50.24,;22.18,-51.78,;23.72,-51.78,;24.81,-52.87,;24.41,-54.36,;25.49,-55.45,;26.98,-55.05,;27.38,-53.55,;26.29,-52.47,;21.09,-52.87,;19.61,-52.47,;21.49,-54.36,;20.4,-55.45,;18.91,-55.05,;17.83,-56.14,;18.22,-57.63,;19.71,-58.03,;20.8,-56.94,;22.29,-57.34,;22.68,-58.83,;24.17,-59.23,;25.26,-58.14,;24.86,-56.65,;23.37,-56.25,;21.09,-49.15,;21.5,-47.67,;20.41,-46.59,;18.92,-46.98,;18.52,-48.48,;19.61,-49.56,)|",Ki,nM,640.0
50468475,"OC(=O)[C@H]1[C@@H]([C@@H]([C@H]1c1ccccc1)C(=O)Oc1ccccc1-c1ccccc1O)c1ccccc1 |r,wU:4.32,5.14,wD:3.2,6.7,(59.49,-31.47,;58.01,-31.07,;57.61,-29.58,;56.92,-32.16,;55.38,-32.16,;55.38,-33.7,;56.92,-33.7,;58.01,-34.79,;57.6,-36.28,;58.69,-37.37,;60.18,-36.97,;60.58,-35.47,;59.48,-34.39,;54.29,-34.79,;52.8,-34.39,;54.69,-36.28,;53.6,-37.37,;52.11,-36.96,;51.02,-38.05,;51.42,-39.54,;52.92,-39.93,;54,-38.84,;55.49,-39.24,;56.56,-38.14,;58.05,-38.53,;58.46,-40.02,;57.37,-41.11,;55.89,-40.72,;54.8,-41.81,;54.29,-31.07,;54.69,-29.59,;53.6,-28.5,;52.11,-28.9,;51.72,-30.4,;52.81,-31.48,)|",Ki,nM,530.0
50468477,"COc1ccccc1[C@H]1[C@@H]([C@@H]([C@H]1C(=O)O[C@@H]1CCCC[C@H]1c1ccccc1)c1ccccc1OC)C(O)=O |r,wU:8.8,11.13,15.16,wD:9.39,10.30,20.23,(56.66,-23.87,;58.15,-23.46,;58.54,-21.98,;57.45,-20.89,;57.85,-19.4,;59.34,-19,;60.42,-20.09,;60.02,-21.57,;61.11,-22.66,;62.65,-22.66,;62.65,-24.2,;61.11,-24.2,;60.02,-25.29,;58.53,-24.89,;60.42,-26.77,;59.33,-27.86,;57.84,-27.46,;56.76,-28.54,;57.15,-30.03,;58.65,-30.42,;59.73,-29.34,;61.22,-29.73,;61.62,-31.22,;63.1,-31.61,;64.19,-30.52,;63.78,-29.03,;62.29,-28.64,;63.74,-25.29,;63.33,-26.77,;64.42,-27.86,;65.91,-27.46,;66.31,-25.97,;65.22,-24.89,;65.61,-23.4,;67.1,-22.99,;63.74,-21.57,;65.23,-21.97,;63.34,-20.08,)|",Ki,nM,400.0
50538232,OC(=O)c1ccccc1Nc1cccc(Cl)c1-c1ccc2[nH]ncc2c1,Ki,nM,740.0
50538234,OC(=O)c1ccccc1Nc1cccc(Cl)c1-c1ccc2OCOc2c1,Ki,nM,860.0
50538236,OC(=O)c1ccccc1Nc1cccc(Cl)c1-c1ccc2occc2c1,Ki,nM,350.0
