Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
2579,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 |r|,IC50,nM,73
13336,CS(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1,IC50,nM,290
15908,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,IC50,nM,257
16015,CCCn1c(nc(c1-c1ccnc(NC2CC2)n1)-c1ccc(Cl)c(Cl)c1)C1CCN(C)CC1,IC50,nM,1.6
16016,CCCn1c(nc(c1-c1ccnc(NC2CCCCC2)n1)-c1ccc(Cl)c(Cl)c1)C1CCNCC1,IC50,nM,1.6
16017,Oc1ccc(cc1)-c1cnc2ccc3ccncc3c2c1,IC50,nM,590
16018,O=C1c2ccccc2-c2n[nH]c3cccc1c23,IC50,nM,90
27783,COc1cc(ccc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1)N1CCN(CC1)C(C)C,IC50,nM,100
29315,Nc1nnc(Sc2ncc(s2)[N+]([O-])=O)s1,IC50,nM,700
32456,CCCN1CCN(CC1)c1c(Cl)cccc1NC(=O)c1ccc(Br)o1,IC50,nM,900
32458,Clc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCN(CC=C)CC1,IC50,nM,330
32459,CC(=C)CN1CCN(CC1)c1c(Cl)cccc1NC(=O)c1ccc(Br)o1,IC50,nM,540
32460,Clc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCN(CC#C)CC1,IC50,nM,160
32461,Clc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCN(CC1)C1CC1,IC50,nM,960
32462,Clc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCN(Cc2ccco2)CC1,IC50,nM,250
32466,CC(=O)N1CCN(CC1)c1c(Cl)cccc1NC(=O)c1ccc(Br)o1,IC50,nM,810
32469,Cc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCN(CC=C)CC1,IC50,nM,200
32470,Fc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCN(CC#C)CC1,IC50,nM,290
32476,Clc1cccc(NC(=O)c2cnc(Br)s2)c1N1CCN(CC=C)CC1,IC50,nM,310
32487,Cc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCC2(CC1)OCCO2,IC50,nM,60
32488,Cc1cccc(NC(=O)c2ccc(Cl)o2)c1N1CCC2(CC1)OCCO2,IC50,nM,80
32489,Cc1cccc(NC(=O)c2ccc(F)o2)c1N1CCC2(CC1)OCCO2,IC50,nM,410
32490,Cc1cccc(NC(=O)c2ccc(o2)C#N)c1N1CCC2(CC1)OCCO2,IC50,nM,210
32491,Cc1ccc(o1)C(=O)Nc1cccc(C)c1N1CCC2(CC1)OCCO2,IC50,nM,530
32492,Cc1cccc(NC(=O)c2ccc(o2)C(F)F)c1N1CCC2(CC1)OCCO2,IC50,nM,350
32494,CC#Cc1ccc(o1)C(=O)Nc1cccc(C)c1N1CCC2(CC1)OCCO2,IC50,nM,110
32496,COc1ccc(o1)C(=O)Nc1cccc(C)c1N1CCC2(CC1)OCCO2,IC50,nM,620
42680,CCN(CC)S(=O)(=O)c1ccc2nc(COC(=O)c3n[nH]c4ccccc34)[nH]c2c1,IC50,nM,401
42818,"O=C(C1CCC(Cn2c(=S)[nH]c3ccccc3c2=O)CC1)N1CCN(CC1)c1ccccc1 |(11.08,3.47,;11.08,1.93,;12.42,1.16,;13.75,1.93,;15.08,1.16,;15.08,-.39,;16.42,-1.16,;17.75,-.39,;17.75,1.16,;16.42,1.93,;19.08,1.93,;20.42,1.16,;21.8,1.98,;23.19,1.19,;23.19,-.42,;21.8,-1.21,;20.42,-.39,;19.08,-1.16,;19.08,-2.7,;13.75,-1.16,;12.42,-.39,;9.75,1.16,;8.41,1.93,;7.08,1.16,;7.08,-.39,;8.41,-1.16,;9.75,-.39,;5.75,-1.16,;4.41,-.39,;3.08,-1.16,;3.08,-2.7,;4.41,-3.47,;5.75,-2.7,)|",IC50,nM,929
42830,Cc1nc(CSc2nc3n[nH]cc3c(=O)n2-c2ccccc2)cs1,IC50,nM,809
42831,"O=C(C1CCC(Cn2c(=O)[nH]c3ccccc3c2=O)CC1)N1CCN(CC1)c1ccccc1 |(11.08,3.47,;11.08,1.93,;12.42,1.16,;13.75,1.93,;15.08,1.16,;15.08,-.39,;16.42,-1.16,;17.75,-.39,;17.75,1.16,;16.42,1.93,;19.08,1.93,;20.42,1.16,;21.8,1.98,;23.19,1.19,;23.19,-.42,;21.8,-1.21,;20.42,-.39,;19.08,-1.16,;19.08,-2.7,;13.75,-1.16,;12.42,-.39,;9.75,1.16,;8.41,1.93,;7.08,1.16,;7.08,-.39,;8.41,-1.16,;9.75,-.39,;5.75,-1.16,;4.41,-.39,;3.08,-1.16,;3.08,-2.7,;4.41,-3.47,;5.75,-2.7,)|",IC50,nM,502
