Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
2579,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 |r|,IC50,nM,<0.100000
4552,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,IC50,nM,52
26179,NC(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,IC50,nM,533
26185,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,IC50,nM,18
26404,COc1cc(Nc2nc(NCCN)n3ccnc3c2C(N)=O)cc(OC)c1,IC50,nM,230
26426,COc1cc(Nc2nc(NCc3ccc(CC(O)=O)cc3)n3ccnc3c2C(N)=O)cc(OC)c1,IC50,nM,760
26429,COc1cc(Nc2nc(NCc3ccc(\C=C\C(O)=O)cc3)n3ccnc3c2C(N)=O)cc(OC)c1,IC50,nM,690
50482,Cc1ccc(cc1)C1=NC(=O)\C(S1)=C\c1cc(O)c(O)c(Br)c1 |t:8|,IC50,nM,120
60638,Cc1cc(Nc2cc(ccn2)C(F)(F)F)nc(c1)-c1ccc(NC(C)(C)C(O)=O)nc1,IC50,nM,1
60639,Cc1cc(Nc2cc(ccn2)C(F)(F)F)nc(c1)-c1ccc(NN2CC[C@H](C2)NC(=O)c2ccc3cc[nH]c3c2)nc1 |r|,IC50,nM,17
60640,Cc1cc(Nc2cc(ccn2)C(F)(F)F)nc(c1)-c1ccc(nc1)C1(O)CCN(CC1)C(=O)c1ccc2cccnc2c1,IC50,nM,30
60642,Cc1cc(Nc2cc(ccn2)C(F)(F)F)nc(c1)-c1ccc(nc1)C1(O)CCN(CC1)C(=O)c1ccc2cc[nH]c2c1,IC50,nM,13
60643,Cc1cc(Nc2cc(ccn2)C(F)(F)F)nc(c1)-c1ccc(nc1)C1(O)CCN(CC1)C(=O)c1c[nH]c2ccccc12,IC50,nM,10
60644,Cc1cc(Nc2cc(ccn2)C(F)(F)F)nc(c1)-c1ccc(nc1)C1(O)CCN(CC1)C(=O)c1ccc2nc(C)c(C)nc2c1,IC50,nM,5
60645,Cc1c([nH]c2ccccc12)C(=O)N1CCC(O)(CC1)c1ccc(cn1)-c1cc(C)cc(Nc2cc(ccn2)C(F)(F)F)n1,IC50,nM,112
60646,Cc1cc(Nc2cc(ccn2)C(F)(F)F)nc(c1)-c1ccc(nc1)C1(O)CCN(CC1)C(=O)c1cc([nH]n1)-c1ccncc1,IC50,nM,12
