Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
127602,OP(O)(=O)Oc1ccc(cc1)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1,IC50,nM,3
127603,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)N1CCOCC1 |r|,IC50,nM,3
127604,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(CO)cc1 |r|,IC50,nM,3
127605,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)-c1cnn(CCN2CCOCC2)c1 |r|,IC50,nM,3
127606,Cn1cc(cn1)-c1cnc2ccc(NC(=O)NCCCC(C)(C)c3ccccc3)nc2n1,IC50,nM,3
127607,CCCn1cc(cn1)-c1cnc2ccc(NC(=O)N[C@H](C)CCCc3ccccc3)nc2n1 |r|,IC50,nM,4
127608,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)-c1cn[nH]c1 |r|,IC50,nM,4
127609,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(nc2n1)N1CCCC1,IC50,nM,5
127610,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)N1CCCC1 |r|,IC50,nM,5
127611,Oc1ccc(cc1F)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1,IC50,nM,6
127612,OCc1cccc(c1)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1,IC50,nM,6
127613,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(nc2n1)N1CCOCC1,IC50,nM,6
127614,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)-c1c(C)n[nH]c1C |r|,IC50,nM,6
127615,COc1ccc(cc1OC)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1,IC50,nM,6
127616,COc1ccccc1-c1cnc2ccc(NC(=O)N[C@H](C)CCCc3ccccc3)nc2n1 |r|,IC50,nM,6
127617,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)-c1cnn(C)c1 |r|,IC50,nM,6
127618,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)-c1cccc(CO)c1 |r|,IC50,nM,6
127619,OCCn1cc(cn1)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1,IC50,nM,4
127620,COc1cc(ccc1C(O)=O)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1,IC50,nM,1
127621,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(C[C@H](N)C(O)=O)cc1 |r|,IC50,nM,1
127622,C[C@H](CCCc1ccccc1)NC(=O)Nc1ccc2ncc(nc2n1)-c1cccc(c1)C(O)=O |r|,IC50,nM,4
127623,N[C@@H](Cc1ccc(cc1)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1)C(O)=O |r|,IC50,nM,5
127624,OC(=O)c1cccc(c1)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1,IC50,nM,3
127625,OCCOCCOc1ccc(cc1)-c1cnc2ccc(NC(=O)NCCCCc3ccccc3)nc2n1,IC50,nM,39
127626,O=C(NCCCCc1ccccc1)Nc1ccc2ncc(nc2n1)-c1ccc(OCCN2CCOCC2)cc1,IC50,nM,41
127627,COCc1cccc(c1)-c1cnc2ccc(NC(=O)N[C@H](C)CCCc3ccccc3)nc2n1 |r|,IC50,nM,24
142653,Oc1ccc(cc1)-c1cnc2ccc(NC(=O)NCC=C)nc2n1,IC50,nM,76
142654,Oc1ccc(cc1)-c1cnc2ccc(NC(=S)NCC=C)nc2n1,IC50,nM,392
142655,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(O)cc1,IC50,nM,6
142658,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(N)cc1,IC50,nM,944
142660,OCCCCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccccc1,IC50,nM,155
142661,OCCCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccccc1,IC50,nM,711
142663,CCNC(=S)Nc1ccc2ncc(nc2n1)-c1ccc(O)cc1,IC50,nM,954
142666,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(OC)c(OC)c1,IC50,nM,939
142667,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(N)c(OC)c1,IC50,nM,592
142679,COc1cc(ccc1O)-c1cnc2ccc(NC(=O)NCCCCO)nc2n1,IC50,nM,150
142680,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(O)cc1Cl,IC50,nM,103
142681,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(Cl)cc1OC,IC50,nM,84
142682,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1c(C)n[nH]c1C,IC50,nM,410
142683,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1cnn(C)c1,IC50,nM,107
142690,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1ccc(OS(=O)(=O)c2ccc(C)cc2)c(OC)c1,IC50,nM,203
142693,CCNC(=O)Nc1ccc2ncc(nc2n1)-c1cc(Cl)c(O)c(Cl)c1,IC50,nM,223
157165,C[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(F)cc1 |r|,IC50,nM,0.342
157169,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)N[C@H](CO)c3ccccc3)ncc12 |r|,IC50,nM,0.3922
157173,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(Cl)cc1 |r|,IC50,nM,0.5556
157175,COCCCc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12 |r|,IC50,nM,2.534
157176,CCCc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12 |r|,IC50,nM,1.608
157177,Cc1cc(ccn1)-c1n[nH]c2cc(NC(N)=O)ncc12,IC50,nM,1.997
157178,C[C@@H](NC(=O)Nc1cc2[nH]ncc2cn1)c1ccc(F)cc1 |r|,IC50,nM,835.5
157179,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccccc1 |r|,IC50,nM,2.0
157180,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3ccc(Cl)cc3)ncc12,IC50,nM,0.5126
157181,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3cccc(Cl)c3)ncc12,IC50,nM,0.7129
157182,CC(C)Oc1ccc(cn1)-c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12 |r|,IC50,nM,3.628
157183,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccccc1 |r|,IC50,nM,0.300000
157184,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)c1ccccc1 |r|,IC50,nM,0.800000
157185,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc(C)nc(C)c3)c2cn1)c1ccccc1 |r|,IC50,nM,0.2904
157186,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3cccc4ccccc34)ncc12,IC50,nM,3.92
157187,COc1ccc(CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)cc1OC,IC50,nM,15.15
157188,NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,IC50,nM,1.676
157189,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCC3CC3)ncc12,IC50,nM,2.102
157190,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NC(C)(C)C)ncc12,IC50,nM,32.59
157191,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCC3(O)CC3)ncc12,IC50,nM,9.902
157192,"Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NC=C3CC3)ncc12 |(3.62,7.96,;3.62,6.42,;2.28,5.65,;2.28,4.11,;3.62,3.34,;4.95,4.11,;4.95,5.65,;.95,3.34,;-.52,3.82,;-1.42,2.57,;-.52,1.32,;-.84,-.18,;.31,-1.21,;-.09,-2.7,;-1.58,-3.1,;-2.67,-2.01,;-1.98,-4.59,;-3.46,-4.98,;-3.86,-6.47,;-4.95,-7.56,;-3.46,-7.96,;1.77,-.74,;2.09,.77,;.95,1.8,)|",IC50,nM,480.7
157193,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NC3CNC3)ncc12,IC50,nM,60.26
157194,COCCNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,IC50,nM,2.897
157195,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NC(C3CC3)C(F)(F)F)ncc12,IC50,nM,4.482
157196,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3cncn3C)ncc12,IC50,nM,14.19
157197,Cc1nc(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)cs1,IC50,nM,0.9342
157198,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3ncccn3)ncc12,IC50,nM,15.95
157199,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3ccc4ccccc4c3)ncc12,IC50,nM,2.737
157200,CN(Cc1cccnc1)C(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,IC50,nM,762.9
157201,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCCc3ccccn3)ncc12,IC50,nM,2.337
157202,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3cnccn3)ncc12,IC50,nM,5.577
157203,CC(NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1cccnc1,IC50,nM,1.04
157204,COCCN(Cc1cccnc1)C(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,IC50,nM,899.1
157205,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3cncc(F)c3)ncc12,IC50,nM,1.001
157206,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3c(F)cccc3F)ncc12,IC50,nM,0.6547
157207,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3cccc(F)c3)ncc12,IC50,nM,0.2452
157208,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3ccc(cc3)C(F)(F)F)ncc12,IC50,nM,6.52
157209,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)Nc3ccc(NCCc4ccccc4)nn3)ncc12,IC50,nM,35.02
157210,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3ccc(F)c(Cl)c3)ncc12,IC50,nM,0.411
157211,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(Cl)cc1 |r|,IC50,nM,1.842
157212,Fc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NCc3ccc(F)c(Cl)c3)ncc12,IC50,nM,1.002
157213,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(Cl)cc1 |r|,IC50,nM,0.5141
157214,Cn1cc(cn1)-c1n[nH]c2cc(NC(=O)NCc3ccc(F)c(Cl)c3)ncc12,IC50,nM,0.2512
157215,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)Nc3ccccc3)ncc12,IC50,nM,126.9
157216,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1cccc(Cl)c1 |r|,IC50,nM,0.6722
157217,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccc(F)cc1 |r|,IC50,nM,0.4045
157218,Cn1cc2cc(ccc2n1)-c1n[nH]c2cc(NC(=O)NCc3ccc(F)c(Cl)c3)ncc12,IC50,nM,0.5861
157219,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccc(Cl)cc1 |r|,IC50,nM,0.5616
157220,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(cc3)C#N)c2cn1)c1ccccc1 |r|,IC50,nM,1.056
157221,C\C=C\c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12 |r|,IC50,nM,0.4285
157222,C[C@@H](NC(=O)Nc1cc2[nH]nc(Br)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,106.2
157223,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,0.432
157224,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NC(C)(C)c3ccc(Cl)cc3)ncc12,IC50,nM,10.23
157225,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(=O)n(C)c3)c2cn1)c1ccc(F)cc1 |r|,IC50,nM,0.1588
157226,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,0.7088
157227,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,9.337
157228,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cn[nH]c3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,0.6032
157229,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(Cl)c3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,2.636
157230,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cccc(Cl)c3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,56.07
157231,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NC3(CCOCC3)c3ccc(Cl)cc3)ncc12,IC50,nM,15.07
157232,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NC3CCc4ccccc34)ncc12,IC50,nM,5.0
157233,C[C@@H](NC(=O)Nc1ncc2c(n[nH]c2c1Br)-c1ccnc(C)c1)c1ccccc1 |r|,IC50,nM,34.48
157234,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(N)nc3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,3.114
157235,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,1.907
157236,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1ccc(F)c(Cl)c1 |r|,IC50,nM,10.77
157237,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(cc3)C#N)c2cn1)c1ccc(F)cc1 |r|,IC50,nM,3.279
157238,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(cc3)C#N)c2cn1)c1cccc(Cl)c1 |r|,IC50,nM,6.107
157239,Cc1cc(ccn1)-c1n[nH]c2cc(NC(=O)NC3(CC3)c3ccc(Cl)cc3)ncc12,IC50,nM,29.79
157240,C[C@@H](NC(=O)Nc1ncc2c(n[nH]c2c1Br)-c1ccnc(C)c1)c1ccc(Cl)cc1 |r|,IC50,nM,455.1
157241,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nc(C)sc4c3)c2cn1)c1ccccc1 |r|,IC50,nM,0.7479
157242,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4OCCOc4c3)c2cn1)c1ccccc1 |r|,IC50,nM,1.156
157243,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(cc3)S(C)(=O)=O)c2cn1)c1ccccc1 |r|,IC50,nM,1.333
157244,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccn(C)n3)c2cn1)c1ccccc1 |r|,IC50,nM,2.188
