Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
3443,COc1cc(OC)cc(c1)-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,Ki,nM,45.2
286984,"CNc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)c(=O)n(CCCN3CCN(CC3)C(=O)C=C)c2n1 |(-6.67,-.77,;-6.67,.77,;-5.33,1.54,;-5.33,3.08,;-4,3.85,;-2.67,3.08,;-1.33,3.85,;,3.08,;1.33,3.85,;1.33,5.39,;,6.16,;2.67,6.16,;2.67,7.7,;1.33,8.47,;4,5.39,;4,3.85,;5.33,3.08,;6.67,3.85,;2.67,3.08,;2.67,1.54,;,1.54,;1.33,.77,;-1.33,.77,;-1.33,-.77,;,-1.54,;,-3.08,;1.33,-3.85,;1.33,-5.39,;2.67,-6.16,;4,-5.39,;4,-3.85,;2.67,-3.08,;5.33,-6.16,;6.67,-5.39,;5.33,-7.7,;6.67,-8.47,;-2.67,1.54,;-4,.77,)|",Ki,nM,1.6
445209,COC(=O)c1ccc2c(C(=Nc3ccc(cc3)N(C)C(=O)CN3CCN(C)CC3)c3ccccc3)c(O)[nH]c2c1 |w:10.10|,Ki,nM,32.0
445210,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)S(=O)(=O)NCCN3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,35.0
445211,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN(C)C)c3ccccc3)c2cc1C,Ki,nM,44.9
445212,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCC3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,34.1
445213,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,29.3
445214,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,43.7
445215,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCC(CC3)N(C)C)c3ccccc3)c2cc1C,Ki,nM,28.4
445216,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCC(=O)N3CCN(CCO)CC3)c3ccccc3)c2cc1C,Ki,nM,35.0
445217,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCC(=O)N3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,41.8
445218,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCNC(=O)C3)c3ccccc3)c2cc1C,Ki,nM,38.7
445219,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCC(=O)N3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,82.3
445220,CNC(=O)CN1CCN(CC1)C(=O)c1ccc(N\C(=C2/C(=O)Nc3cc(C(=O)OC)c(C)cc23)c2ccccc2)cc1,Ki,nM,23.9
445221,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCC(O)CC3)c3ccccc3)c2cc1C,Ki,nM,22.4
445222,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NC3CCN(CCO)CC3)c3ccccc3)c2cc1C,Ki,nM,19.6
445223,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCC3CCN(CCO)CC3)c3ccccc3)c2cc1C,Ki,nM,19.7
445224,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCN(CC(=O)NCCO)CC3)c3ccccc3)c2cc1C,Ki,nM,7.90
445225,COC(=O)c1cc2NC(=O)\C(=C(/Nc3cccc(c3)C(=O)N(C)CCN(C)C)c3ccccc3)c2cc1C,Ki,nM,57.9
445226,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,16.6
445227,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NC3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,36.6
445228,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCN(CCO)CC3)c3ccccc3)c2cc1C,Ki,nM,13.6
445229,COCCN1CCC(CC1)NC(=O)c1ccc(N\C(=C2/C(=O)Nc3cc(C(=O)OC)c(C)cc23)c2ccccc2)cc1,Ki,nM,48.5
445230,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCCN3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,27.1
445231,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCCN(C)C)c3ccccc3)c2cc1C,Ki,nM,16.3
445232,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCC(F)(F)CC3)c3ccccc3)c2cc1C,Ki,nM,434
445233,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCN(CC3)C(C)=O)c3ccccc3)c2cc1C,Ki,nM,65.2
445234,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)S(=O)(=O)NCCN(C)C)c3ccccc3)c2cc1C,Ki,nM,23.5
445235,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)S(=O)(=O)N3CCN(CCO)CC3)c3ccccc3)c2cc1C,Ki,nM,108
445236,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N[C@H]3CCCN(C)C3)c3ccccc3)c2cc1C |r|,Ki,nM,61.0
445237,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCC(F)CC3)c3ccccc3)c2cc1C,Ki,nM,134
445238,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCCN3CCOCC3)c3ccccc3)c2cc1C,Ki,nM,27.6
445239,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCC4(CC3)N(C)CCNC4=O)c3ccccc3)c2cc1C,Ki,nM,32.3
445240,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCC(CC3)C(=O)NCCN(C)C)c3ccccc3)c2cc1C,Ki,nM,15.3
445241,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N(CCO)CCN(C)C)c3ccccc3)c2cc1C,Ki,nM,9.03
445242,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CC[C@@H](CN(C)C)[C@H](O)C3)c3ccccc3)c2cc1C |r|,Ki,nM,14.3
445243,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCCN(CC3)C(C)=O)c3ccccc3)c2cc1C,Ki,nM,98.8
445244,COCCN(C)CCNC(=O)c1ccc(N\C(=C2/C(=O)Nc3cc(C(=O)OC)c(C)cc23)c2ccccc2)cc1,Ki,nM,66.6
445245,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCC3(CCOCC3)N(C)C)c3ccccc3)c2cc1C,Ki,nM,71.9
445246,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCC(O)(CN4CCCC4)CC3)c3ccccc3)c2cc1C,Ki,nM,8.56
445247,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCC(CO)(CN(C)C)CC3)c3ccccc3)c2cc1C,Ki,nM,9.73
445248,COCCNC(=O)CN1CCN(CC1)C(=O)c1ccc(N\C(=C2/C(=O)Nc3cc(C(=O)OC)c(C)cc23)c2ccccc2)cc1,Ki,nM,47.4
445249,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCC3(CCC3)N(C)C)c3ccccc3)c2cc1C,Ki,nM,78.1
445250,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N(C)C3CCN(CCO)CC3)c3ccccc3)c2cc1C,Ki,nM,23.8
445251,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCC(CO)CC3)c3ccccc3)c2cc1C,Ki,nM,33.8
445252,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCC4(CC3)N(C)CCCNC4=O)c3ccccc3)c2cc1C,Ki,nM,112
445253,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCN(CC3)S(C)(=O)=O)c3ccccc3)c2cc1C,Ki,nM,229
445254,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCC(O)(CN4CCOCC4)CC3)c3ccccc3)c2cc1C,Ki,nM,40.2
445255,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCCN(CCO)CC3)c3ccccc3)c2cc1C,Ki,nM,7.92
445256,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCC(CC3)(N3CCCCC3)C(N)=O)c3ccccc3)c2cc1C,Ki,nM,171
445257,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N(C)[C@H]3CN(C)C[C@@H]3O)c3ccccc3)c2cc1C |r|,Ki,nM,11.3
445260,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN(C)CCO)c3ccccc3)c2cc1C,Ki,nM,24.2
445261,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCS(=O)(=O)CC3)c3ccccc3)c2cc1C,Ki,nM,50.8
445262,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCNC(=O)CC3)c3ccccc3)c2cc1C,Ki,nM,25.2
445263,CNC(=O)CN(C)CCNC(=O)c1ccc(N\C(=C2/C(=O)Nc3cc(C(=O)OC)c(C)cc23)c2ccccc2)cc1,Ki,nM,100.0
445264,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(C(=O)NCCN4CCNC(=O)C4)c(F)c3)c3ccccc3)c2cc1C,Ki,nM,79.4
445265,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NCCN3CCCNC(=O)C3)c3ccccc3)c2cc1C,Ki,nM,39.8
507053,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)S(=O)(=O)NOCCN3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,161
507054,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)C(=O)NOCCN(C)C)c3ccccc3)C(=O)Nc2c1,Ki,nM,63.8
507055,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)C(=O)NOCCN3CCN(C)CC3)c3ccccc3)C(=O)Nc2c1,Ki,nM,80.4
507056,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(C(=O)NOCCN(C)C)c(C)c3)c3ccccc3)c2cc1C,Ki,nM,10.2
507057,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NOCCN3CCN(C)CC3)c3ccccc3)c2cc1C,Ki,nM,11.7
507058,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NOCCN3CCN(CCO)CC3)c3ccccc3)c2cc1C,Ki,nM,30.7
507059,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)C(=O)NOCCN3CCCCC3)c3ccccc3)C(=O)Nc2c1,Ki,nM,235
507060,CNC(=O)CN1CCN(CCON(C)C(=O)c2ccc(N\C(=C3/C(=O)Nc4cc(C(=O)OC)c(C)cc34)c3ccccc3)cc2)CC1,Ki,nM,65.7
507061,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)S(=O)(=O)N(C)OCCN(C)CCO)c3ccccc3)c2cc1C,Ki,nM,127
507063,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)C(=O)NOCCN3CCOCC3)c3ccccc3)C(=O)Nc2c1,Ki,nM,123
507065,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)C(=O)N(C)OCCN3CCN(C)CC3)c3ccccc3)C(=O)Nc2c1,Ki,nM,94.2
507066,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)S(=O)(=O)NOCCN(C)C)c3ccccc3)C(=O)Nc2c1,Ki,nM,134
507067,COC(=O)c1ccc2\C(=C(\Nc3ccc(C(=O)NOCCN4CCOCC4)c(C)c3)c3ccccc3)C(=O)Nc2c1,Ki,nM,228
507068,COC(=O)c1ccc2\C(=C(\Nc3ccc(C(=O)NOCCN4CCN(C)CC4)c(C)c3)c3ccccc3)C(=O)Nc2c1,Ki,nM,75.5
507069,COC(=O)c1ccc2\C(=C(\Nc3ccc(C(=O)N(C)OCCN4CCN(C)CC4)c(C)c3)c3ccccc3)C(=O)Nc2c1,Ki,nM,166
507070,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)C(=O)NOCCCN(C)C)c3ccccc3)C(=O)Nc2c1,Ki,nM,68.7
507071,COC(=O)c1ccc2\C(=C(\Nc3ccc(C(=O)NOCCN(C)C)c(F)c3)c3ccccc3)C(=O)Nc2c1,Ki,nM,63.7
507072,CON(C1CCN(C)CC1)C(=O)c1ccc(N\C(=C2/C(=O)Nc3cc(ccc23)C(=O)OC)c2ccccc2)cc1,Ki,nM,80.8
507073,COC(=O)c1ccc2\C(=C(\Nc3ccc(C(=O)N(C)OCCN(C)C)c(C)c3)c3ccccc3)C(=O)Nc2c1,Ki,nM,66.0
507074,CON(CCN(C)C)C(=O)c1ccc(N\C(=C2/C(=O)Nc3cc(ccc23)C(=O)OC)c2ccccc2)cc1,Ki,nM,49.9
507075,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)C(=O)N3CCN(C)CCO3)c3ccccc3)C(=O)Nc2c1,Ki,nM,67.8
507076,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)S(=O)(=O)N(C)OCCN3CCN(C)CC3)c3ccccc3)C(=O)Nc2c1,Ki,nM,314
507077,COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)NOCCN(C)C)c3ccccc3)c2cc1C,Ki,nM,17.8
