Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
8366,CSc1nn(-c2cccc(C)c2)c2cc(ccc12)C1=CCNCC1 |t:21|,IC50,nM,30.0
8368,CSc1nn(-c2cccc(F)c2)c2cc(ccc12)C1=CCNCC1 |t:21|,IC50,nM,42.0
8526,CSc1nn(-c2ccc(C)cc2)c2cc(ccc12)C1=CCNCC1 |t:21|,IC50,nM,40.0
130543,CSc1nn(-c2ccccc2)c2cc(NC(=O)CC3CCCCN3)ccc12,IC50,nM,860.0
130544,CSc1nn(-c2ccccc2)c2cc(NC(=O)NC3CCNC3)ccc12,IC50,nM,450.0
130545,CSc1nn(-c2ccccc2)c2cc(NC(=O)NC3CCNCC3)ccc12,IC50,nM,700.0
130548,CSc1nn(-c2ccccc2)c2cc(ccc12)N1CCCNCC1,IC50,nM,540.0
130549,CSc1nn(-c2ccccc2)c2cc(NC(=O)C3CCCN3)ccc12,IC50,nM,260.0
130550,CSc1nn(-c2ccccc2)c2cc(NC(=O)c3cccnc3)ccc12,IC50,nM,230.0
130551,CSc1nn(-c2ccccc2)c2cc(ccc12)N1CC(C1)N1CCNCC1,IC50,nM,560.0
130555,CSc1nn(-c2ccccc2)c2cc(ccc12)N1CCC(C1)N1CCNCC1,IC50,nM,560.0
130556,CSc1nn(-c2ccccc2)c2cc(ccc12)N1CCC(CC1)N1CCNCC1,IC50,nM,670.0
130560,CSc1nn(-c2ccccc2)c2cc(ccc12)N1CCN(C2CCNC2)C1=O,IC50,nM,460.0
130564,CSc1nn(-c2ccccc2)c2cc(ccc12)N1CCN(CC1)c1ccncc1,IC50,nM,300.0
130569,CSc1nn(-c2ccccc2)c2cc(ccc12)N1CCN(CC1)C(=O)C1CCCCN1,IC50,nM,430.0
130570,CCc1nn(-c2ccccc2)c2cc(ccc12)N1CCC(CC1)N1CCNCC1,IC50,nM,890.0
130588,Cc1nn(-c2ccccc2)c2cc(NC(=O)c3ccc4nc[nH]c4c3)ccc12,IC50,nM,160.0
130593,CC1CN(CCN1)c1ccc2c(C)nn(-c3ccccc3)c2c1,IC50,nM,400.0
130594,Cc1nn(-c2ccccc2)c2cc(ccc12)N1CCC(N)C1,IC50,nM,680.0
130595,COc1nn(-c2ccccc2)c2cc(ccc12)N1CC(C1)N1CCNCC1,IC50,nM,390.0
130597,COc1nn(-c2ccccc2)c2cc(ccc12)N1CCN(CC1)C1CCNC1,IC50,nM,310.0
130618,CCc1nn(-c2ccccc2)c2nc(cc(OC)c12)-c1ccc(cc1)N1CC(C)NC(C)C1,IC50,nM,300.0
