Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
26626,"OC1=NC(=O)C(S1)=Cc1cccc(c1)C(F)(F)F |w:7.8,t:1|",Ki,nM,24
26668,FC(F)(F)c1cccc(c1)-c1nnc2ccc(NC3CCCCC3)nn12,Ki,nM,11
26669,Nc1nccc(n1)-c1ccc2noc(-c3ccc(Cl)cc3)c2c1,Ki,nM,91
26670,OC(=O)c1cccc2c(c([nH]c12)-c1ccccc1)-c1ccccc1,Ki,nM,550
26697,CCn1c2noc(=O)c2c(O)c2cc(F)c(Cl)cc12,Ki,nM,22
26698,CC(C)n1c2noc(=O)c2c(O)c2cc(F)c(Cl)cc12,Ki,nM,12.3
26699,CCCCn1c2noc(=O)c2c(O)c2cc(F)c(Cl)cc12,Ki,nM,15.0
26700,Oc1c2c(noc2=O)n(Cc2ccccc2)c2cc(Cl)c(F)cc12,Ki,nM,36.5
26701,CCn1c2n(C)oc(=O)c2c(=O)c2cc(F)c(Cl)cc12,Ki,nM,50.1
26703,CCn1c2n(Cc3cccc(O)c3)oc(=O)c2c(=O)c2cc(F)c(Cl)cc12,Ki,nM,271
26707,CCn1c2noc(=O)c2c(O)c2cc(O)c(Cl)cc12,Ki,nM,2.5
34983,Clc1ccc2sc3c(nc[nH]c3=O)c2c1,Ki,nM,358
34984,CN(C)Cc1nc2c3cc(Cl)ccc3sc2c(=O)[nH]1,Ki,nM,14
34985,Clc1ccc2sc3c(nc(CN4CCCCC4)[nH]c3=O)c2c1,Ki,nM,12
34986,Clc1ccc2sc3c(nc(CN4CCCNC4)[nH]c3=O)c2c1,Ki,nM,11
34987,Clc1ccc2sc3c(nc(CN4CCOCC4)[nH]c3=O)c2c1,Ki,nM,332
34988,O[C@H]1CCN(Cc2nc3c4cc(Cl)ccc4sc3c(=O)[nH]2)C1 |r|,Ki,nM,5
34989,O[C@@H]1CCN(Cc2nc3c4cc(Cl)ccc4sc3c(=O)[nH]2)C1 |r|,Ki,nM,9
34990,OC1CCCN(Cc2nc3c4cc(Cl)ccc4sc3c(=O)[nH]2)C1,Ki,nM,33
