Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
25524,COc1ccc2c(c[n+](C)c3c4cc5OCOc5cc4ccc23)c1OC,IC50,nM,566
28680,CCCCCCCN(CCc1ccc(OC(C)(CC)C(O)=O)cc1)C(=O)Nc1ccc(F)cc1F,IC50,nM,316
28681,CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,IC50,nM,30
28692,Cc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)n2ccc3cccc(Cl)c23)c(c1)C(O)=O,IC50,nM,794
28798,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(O)=O |r|,IC50,nM,350
28799,CCCCCCCN(CCc1ccc(SC(C)(C)C(O)=O)cc1)C(=O)Nc1ccc(F)cc1F,IC50,nM,550
33284,Cc1oc(nc1CCCc1ccc(C[C@@H](C(O)=O)n2cccc2)cc1)-c1ccccc1 |r|,IC50,nM,185
33288,Cc1oc(nc1CCCc1ccc(CC(C(O)=O)n2cccn2)cc1)-c1ccccc1,IC50,nM,327
33289,Cc1oc(nc1CCCc1ccc(C[C@@H](C(O)=O)n2cccn2)cc1)-c1ccccc1 |r|,IC50,nM,145
33293,Cc1oc(nc1CCCc1ccc(CC(C(O)=O)n2nccn2)cc1)-c1ccccc1,IC50,nM,5
33294,Cc1oc(nc1CCCc1ccc(C[C@@H](C(O)=O)n2nccn2)cc1)-c1ccccc1 |r|,IC50,nM,3
34017,Cc1oc(nc1CCOc1ccc(C[C@@H](C(O)=O)n2cccc2)cc1)-c1ccccc1 |r|,IC50,nM,29
34018,Cc1oc(nc1CC#Cc1ccc(C[C@@H](C(O)=O)n2cccc2)cc1)-c1ccccc1 |r|,IC50,nM,293
34025,Cc1oc(nc1C\C=C\c1ccc(C[C@@H](C(O)=O)n2cccc2)cc1)-c1ccccc1 |r|,IC50,nM,255
34030,Cc1oc(nc1CCCc1ccc(CC(C(O)=O)c2ccc(cc2)-c2ccccc2)cc1)-c1ccccc1,IC50,nM,587
47162,Cc1c(C)c2cc(ccc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)C(=O)NC1COc2ccccc2C1,IC50,nM,10
61571,COc1ccc(-c2nn(cc2\C=C2\SC(=S)N(CCC(O)=O)C2=O)-c2ccccc2)c(C)c1,IC50,nM,152
79439,OC(=O)CCN1C(=S)S\C(=C\c2cccc(OCc3ccccc3)c2)C1=O,IC50,nM,276
79440,CCn1cnc2n(Cc3ccccc3)c(=O)n(Cc3cccc(c3)[N+]([O-])=O)c(=O)c12,IC50,nM,173
79444,CC(=O)N1N=C(CC1c1cn(Cc2ccccc2)c2ccccc12)c1ccccc1 |c:4|,IC50,nM,748
147193,C[C@H](NC(=O)c1ccc2n(Cc3ccc(cc3)-c3ccccc3C(O)=O)c(C)c(C)c2c1)c1ccc(Br)cc1 |r|,IC50,nM,28
147194,C[C@H](NC(=O)c1ccc2n(Cc3ccc(cc3)-c3ccccc3)c(C)c(C)c2c1)c1ccc(cc1)C(C)(C)C |r|,IC50,nM,5
147195,CN(Cc1ccccc1)C(=O)c1ccc2n(Cc3ccc(cc3)-c3ccccc3C(O)=O)c(C)c(C)c2c1,IC50,nM,206
147196,Cc1c(C)c2cc(ccc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)C(=O)NCc1cccc(c1)S(C)(=O)=O,IC50,nM,230
147197,Cc1c(C)c2cc(ccc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)C(=O)NCc1cccc(OC(F)(F)F)c1,IC50,nM,157
147198,C[C@@H](NC(=O)c1ccc2n(Cc3ccc(cc3)-c3ccccc3C(O)=O)c(C)c(C)c2c1)c1ccc(Br)cc1 |r|,IC50,nM,0.7
