Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
2212,C[C@H](c1nnc2ccc(nn12)C(\C)=N\OCCO)c1cc2cnn(C)c2cc1C |r|,IC50,nM,19
2214,C[C@H](c1nnc2ccc(nn12)C(\C)=N\OCCO)c1c(F)cc2ncccc2c1F |r|,IC50,nM,3.5
2216,C[C@@H](c1nnc2ccc(nn12)C(\C)=N\OCCO)c1c(F)cc2ncccc2c1F |r|,IC50,nM,368
2218,C[C@@H](c1nnc2ccc(nn12)C(\C)=N\OCCO)c1cc2cccnc2cc1F |r|,IC50,nM,137
2220,C\C(=N/OCC(O)CO)c1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,IC50,nM,59
2221,C\C(=N/O)c1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,IC50,nM,3.8
2579,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 |r|,IC50,nM,33.7
4078,Oc1cc2c3c(oc(=O)c4cc(O)c(O)c(oc2=O)c34)c1O,IC50,nM,580
7460,Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,IC50,nM,580
24440,Fc1ccc(cc1)-n1cccc(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)c1=O,IC50,nM,1.8
24441,Fc1cc(NC(=O)c2cccn(-c3ccccc3)c2=O)ccc1Oc1ccnc2[nH]ccc12,IC50,nM,1.9
24444,CC(C)CCn1cccc(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)c1=O,IC50,nM,30
24445,Fc1ccc(Cn2cccc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)c2=O)cc1,IC50,nM,8.2
24446,Fc1cc(NC(=O)c2cccn(-c3ccccn3)c2=O)ccc1Oc1ccnc2[nH]ccc12,IC50,nM,10
24447,Fc1cc(NC(=O)c2cccn(-c3cccnc3)c2=O)ccc1Oc1ccnc2[nH]ccc12,IC50,nM,70
24449,Oc1c(cncc1-c1ccc(F)cc1)C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,IC50,nM,2.8
24450,Cn1cc(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)c(=O)c(c1)-c1ccc(F)cc1,IC50,nM,3.1
24451,OCCn1cc(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)c(=O)c(c1)-c1ccc(F)cc1,IC50,nM,3.8
24452,Fc1ccc(cc1)-c1cn(cc(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)c1=O)C1CC1,IC50,nM,3.4
24453,Fc1ccc(cc1)-c1cn(cc(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)c1=O)-c1ccc(Cl)c(F)c1,IC50,nM,5
24454,COc1ccc(cc1F)-n1cc(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)c(=O)c(c1)-c1ccc(F)cc1,IC50,nM,2.3
24456,Fc1cc(NC(=O)c2cccc(n2)-c2ccccc2)ccc1Oc1ccnc2[nH]ccc12,IC50,nM,470
24457,[O-][n+]1c(cccc1-c1ccccc1)C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,IC50,nM,1.3
24458,[O-][n+]1c(cccc1-c1ccc(F)cc1)C(=O)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,IC50,nM,1.8
24459,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,IC50,nM,1
24460,CCCn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n1-c1ccccc1,IC50,nM,1
24461,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,IC50,nM,8
24462,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C[C@@H](C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1 |r|,IC50,nM,1
24463,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C[C@H](C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1 |r|,IC50,nM,1.1
24464,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)=O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,IC50,nM,1.3
24465,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,IC50,nM,2.7
24466,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,IC50,nM,60
24467,Oc1ccc(Cc2nnc3ccc(nn23)-c2ccccc2)cc1,IC50,nM,120
24468,Oc1ccc(Cc2nnc3ncc(cn23)-c2ccccc2)cc1,IC50,nM,610
24470,COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccccc3)ccnc2c1,IC50,nM,6e+1
24470,COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccccc3)ccnc2c1,IC50,nM,8e+1
24470,COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccccc3)ccnc2c1,IC50,nM,9
24470,COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccccc3)ccnc2c1,IC50,nM,9e+1
24471,COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccc(F)cc3)ccnc2c1,IC50,nM,12
24472,COc1ccc2c(OCc3nnc4ccc(nn34)-c3cccc(F)c3)ccnc2c1,IC50,nM,7
24473,COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccccc3F)ccnc2c1,IC50,nM,67
24474,COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccc(F)c(F)c3)ccnc2c1,IC50,nM,9
24475,COc1ccc2c(OCc3nnc4ccc(nn34)-c3cc(F)cc(F)c3)ccnc2c1,IC50,nM,7
24476,COc1ccc2c(OCc3nnc4ccc(nn34)-c3cc(F)c(F)c(F)c3)ccnc2c1,IC50,nM,4
24477,CNC(=O)c1ccc(cc1)-c1ccc2nnc(COc3ccnc4cc(OC)ccc34)n2n1,IC50,nM,6
24478,CNC(=O)c1ccc(cc1F)-c1ccc2nnc(COc3ccnc4cc(OC)ccc34)n2n1,IC50,nM,3
