Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
16673,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,Ki,nM,22
25381,Cn1c2nc(SCCO)n(Cc3ccccc3)c2c(=O)n(Cc2ccccc2)c1=O,Ki,nM,106
25391,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2C(CCc2c1)N=O)-c1ccncc1,Ki,nM,0.16
25617,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,Ki,nM,2.6
25628,OCCn1cc(c(n1)-c1ccncc1)-c1ccc2C(CCc2c1)N=O,Ki,nM,0.17
35327,Cc1ccc2c(Nc3ccc(Cl)cc3)nccc2c1Nc1ncccc1-c1ncnc2nc[nH]c12,Ki,nM,1
50029085,OCCn1cc(c(n1)-c1ccncc1)-c1ccc2\C(CCc2c1)=N\O,Ki,nM,0.130000
50096279,CNc1ncc2cc(c(C)nc2n1)-c1cc(NC(=O)NCCC(C)(C)C)c(F)cc1C,Ki,nM,0.139000
50547968,Nc1ncnc2c(cccc12)C(=O)Nc1c(Cl)ccc(NS(=O)(=O)N2CCCC2)c1F,Ki,nM,2.3
50547978,Cc1nn(C)cc1-c1cc(C(=O)Nc2c(Cl)ccc(NS(=O)(=O)c3ccccc3Cl)c2F)c2ncnc(N)c2c1,Ki,nM,0.250000
50547981,Cc1cc(C(=O)Nc2c(Cl)ccc(NS(=O)(=O)c3cc(F)ccc3F)c2F)c2ncnc(NCCN)c2c1,Ki,nM,5.2
50547982,Cc1cc(C(=O)Nc2c(Cl)ccc(NS(=O)(=O)c3cc(F)ccc3F)c2F)c2ncnc(N[C@@H]3CCCNC3)c2c1 |r|,Ki,nM,70
50547984,"Cl.Cc1cc(C(=O)Nc2c(Cl)ccc(NS(=O)(=O)c3cc(F)ccc3F)c2F)c2ncnc(N[C@H]3CC[C@H](N)CC3)c2c1 |r,wU:37.38,wD:34.34,(59.73,-45.54,;69.53,-50.16,;69.53,-48.62,;70.85,-47.85,;70.85,-46.32,;72.18,-45.55,;72.18,-44.01,;73.52,-46.32,;74.85,-45.55,;74.85,-44,;73.52,-43.24,;76.18,-43.23,;77.52,-44,;77.52,-45.55,;78.86,-46.32,;80.18,-45.54,;79.4,-44.2,;80.95,-44.19,;81.52,-46.31,;81.51,-47.86,;82.85,-48.63,;82.85,-50.17,;84.19,-47.86,;84.19,-46.3,;82.85,-45.53,;82.84,-43.99,;76.18,-46.32,;76.18,-47.86,;69.51,-45.55,;69.52,-44.02,;68.19,-43.25,;66.86,-44.02,;66.87,-45.55,;65.54,-46.32,;64.2,-45.55,;64.2,-44.02,;62.87,-43.25,;61.54,-44.02,;60.2,-43.24,;61.53,-45.56,;62.87,-46.33,;68.19,-46.31,;68.18,-47.85,)|",Ki,nM,340
50547986,"N[C@H]1CC[C@@H](CC1)Nc1ncnc2c(csc12)C(=O)Nc1c(Cl)ccc(NS(=O)(=O)c2cc(F)ccc2F)c1F |r,wU:1.0,wD:4.7,(28.77,-6.56,;30.27,-6.89,;31.31,-5.75,;32.81,-6.07,;33.28,-7.54,;32.26,-8.68,;30.75,-8.35,;34.79,-7.86,;35.82,-6.71,;35.34,-5.26,;36.37,-4.11,;37.87,-4.43,;38.34,-5.89,;39.74,-6.51,;39.58,-8.04,;38.08,-8.36,;37.31,-7.03,;41.07,-5.74,;41.07,-4.2,;42.41,-6.51,;43.74,-5.74,;43.74,-4.2,;42.41,-3.43,;45.07,-3.43,;46.4,-4.19,;46.41,-5.74,;47.74,-6.51,;49.07,-5.73,;48.29,-4.39,;49.84,-4.39,;50.41,-6.5,;50.4,-8.05,;51.74,-8.82,;51.74,-10.36,;53.08,-8.05,;53.08,-6.49,;51.74,-5.73,;51.73,-4.19,;45.07,-6.51,;45.07,-8.05,)|",Ki,nM,1.4
50547987,"Cl.N[C@H]1CC[C@@H](CC1)Nc1ncnc2c(csc12)C(=O)Nc1c(Cl)ccc(NS(=O)(=O)Cc2ccccc2)c1F |r,wU:2.0,wD:5.7,(58.19,-8.97,;58.91,-6.74,;60.41,-7.06,;61.45,-5.92,;62.95,-6.24,;63.42,-7.71,;62.4,-8.85,;60.89,-8.53,;64.93,-8.03,;65.96,-6.89,;65.48,-5.43,;66.51,-4.28,;68.01,-4.61,;68.48,-6.06,;69.88,-6.68,;69.73,-8.22,;68.22,-8.54,;67.45,-7.2,;71.22,-5.91,;71.22,-4.37,;72.55,-6.68,;73.89,-5.92,;73.89,-4.37,;72.55,-3.6,;75.22,-3.6,;76.55,-4.36,;76.56,-5.91,;77.89,-6.68,;79.22,-5.9,;78.44,-4.57,;79.99,-4.56,;80.56,-6.68,;81.89,-5.91,;83.22,-6.68,;84.55,-5.91,;84.56,-4.37,;83.21,-3.6,;81.89,-4.37,;75.22,-6.69,;75.22,-8.23,)|",Ki,nM,55
50547988,"N[C@H]1CC[C@@H](CC1)Nc1ncnc2c(csc12)C(=O)Nc1c(Cl)ccc(NS(=O)(=O)c2ccccc2Cl)c1F |r,wU:1.0,wD:4.7,(2.27,-26,;3.78,-26.32,;4.8,-25.18,;6.3,-25.5,;6.78,-26.96,;5.75,-28.11,;4.24,-27.79,;8.29,-27.28,;9.32,-26.13,;8.84,-24.68,;9.87,-23.53,;11.37,-23.86,;11.85,-25.31,;13.24,-25.93,;13.09,-27.47,;11.58,-27.79,;10.81,-26.45,;14.58,-25.16,;14.58,-23.62,;15.91,-25.93,;17.25,-25.17,;17.25,-23.62,;15.91,-22.85,;18.58,-22.85,;19.91,-23.61,;19.92,-25.16,;21.25,-25.93,;22.58,-25.15,;21.8,-23.82,;23.35,-23.81,;23.92,-25.93,;23.91,-27.47,;25.25,-28.25,;26.59,-27.47,;26.59,-25.92,;25.25,-25.15,;25.24,-23.61,;18.58,-25.94,;18.58,-27.48,)|",Ki,nM,110
50557770,Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1Nc1ccc2ncn(C)c(=O)c2c1F,Ki,nM,<0.080000
50557771,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(=O)n(C)c2n1,Ki,nM,0.102000
50557772,Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1-c1ccc2cc(N)ncc2c1,Ki,nM,<0.080000
50557773,Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1-c1ccc2c(cnn(C)c2=O)c1,Ki,nM,<0.080000
50557774,Cc1cc(F)c(cc1-c1ccc2c(cnn(C)c2=O)c1)C(=O)NCCCC(C)(C)C,Ki,nM,0.120000
50557775,Cc1cc(F)c(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1-c1ccc2c(cnn(C)c2=O)c1,Ki,nM,<0.080000
50557776,Cc1cc(F)c(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1-c1cnc2c(cnn(C)c2=O)c1,Ki,nM,0.190000
50580080,COc1n[nH]c2ncc(NC(=O)c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)cc12,Ki,nM,0.165000
50580081,CNc1cc(ncn1)-c1cccnc1Nc1cc(NC(=O)NCCC(C)(C)C)c(F)cc1C,Ki,nM,<0.080000
