Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
2579,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 |r|,IC50,nM,0.200000
4810,Cc1cc(C)c(\C=C2/C(=O)Nc3ccccc23)[nH]1,IC50,nM,160
4814,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,IC50,nM,0.700000
5416,C(CN1CCOCC1)Oc1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccncc1,IC50,nM,1
6574,COc1ccc2cc([nH]c2c1)C(=O)c1cc2ccccc2[nH]1,IC50,nM,890
6581,Oc1ccc2[nH]c(cc2c1)C(=O)c1cc2ccccc2[nH]1,IC50,nM,570
7393,O=Nc1c([nH]c2ccccc12)C1C(=O)Nc2ccccc12,IC50,nM,33
7459,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(O)c(O)c1,IC50,nM,830
7460,Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,IC50,nM,590
7492,Ic1ccc2NC(=O)C(c2c1)c1[nH]c2ccccc2c1N=O,IC50,nM,418
8793,"CN1CCN(CC1)[C@H]1CC[C@@H](CC1)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc12 |r,wU:10.14,wD:7.7,(-.91,-10.51,;-1.37,-9.04,;-2.87,-8.71,;-3.34,-7.24,;-2.3,-6.11,;-.8,-6.44,;-.33,-7.91,;-2.72,-4.63,;-1.64,-3.52,;-2.06,-2.04,;-3.55,-1.66,;-4.63,-2.76,;-4.21,-4.25,;-4.03,-.2,;-3.12,1.05,;-4.03,2.3,;-3.55,3.76,;-4.69,4.8,;-4.36,6.3,;-2.89,6.77,;-2.56,8.27,;-1.1,8.74,;-.48,10.15,;1.05,10.33,;1.96,9.09,;1.35,7.68,;-.18,7.5,;-1.75,5.73,;-2.08,4.23,;-5.49,1.82,;-6.82,2.59,;-6.82,4.13,;-8.16,1.82,;-8.16,.28,;-6.82,-.49,;-5.49,.28,)|",IC50,nM,24
13530,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,IC50,nM,131
13534,CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1,IC50,nM,30
13535,COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1,IC50,nM,87
15138,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccccc2)c1 |r|,IC50,nM,134
16673,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,IC50,nM,1.3
17015,O=C1Nc2ccccc2\C1=C\c1ccc[nH]1,IC50,nM,350
21079,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1,IC50,nM,4.0
23415,COc1ccc(cc1)-c1cc(=O)c2c(O)cc(O)cc2o1,IC50,nM,210
24634,O=C(Nc1ccccc1)c1n[nH]c2ccccc12,IC50,nM,350
25036,CN(\N=C\c1cnc2ccc(Br)cn12)S(=O)(=O)c1cc(ccc1C)[N+]([O-])=O,IC50,nM,5.2
25115,NC(=O)c1c(NC(=O)NCCCCN2CCCC2)snc1OCc1c(F)cc(Br)cc1F,IC50,nM,419
25118,CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O,IC50,nM,1.000000
26300,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,IC50,nM,100
27087,O=C(NC1CC1)Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1,IC50,nM,10
27889,CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(cc(C(N)=O)c3=O)-c2ccc3CCCc3c2)cc1,IC50,nM,3
27890,CN1CCN(CCc2ccc(Nc3ncc4c(n3)n(cc(C(N)=O)c4=O)-c3ccc4CCCc4c3)cc2)CC1,IC50,nM,1
27895,CONC(=O)c1cn(-c2ccc3CCCc3c2)c2nc(Nc3ccc(CCN4CCN(C)CC4)cc3)ncc2c1=O,IC50,nM,36
27908,CONC(=O)c1cn(-c2ccc3CCCc3c2)c2nc(Nc3ccc(cc3)C3CCN(CC(O)=O)CC3)ncc2c1=O,IC50,nM,41
27909,CONC(=O)c1cn(-c2ccc3CCCc3c2)c2nc(Nc3ccc(cc3)C3CCN(C)CC3)ncc2c1=O,IC50,nM,6
27917,CC1CCN(CC1)c1cc(ccc1NC(=O)c1cc(c[nH]1)C#N)N1CCN(C)CC1,IC50,nM,18
28031,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,IC50,nM,18
31085,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,IC50,nM,5.0
31096,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13,IC50,nM,0.28
47165,COc1cc(cc(OC)c1OC)C1=C(C(=O)NC1=O)c1cn(CCCO)c2ccccc12 |t:13|,IC50,nM,554
47167,COc1cc(cc(OC)c1OC)C1=C(C(=O)NC1=O)c1c[nH]c2ccccc12 |t:13|,IC50,nM,18
103727,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,nM,338
112460,"C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CNCCc4n3)nc12 |r,wU:4.7,wD:1.0,(4.13,-4.37,;3.73,-2.88,;4.82,-1.79,;4.42,-.3,;2.93,.09,;1.84,-.99,;2.24,-2.48,;2.53,1.58,;3.44,2.83,;4.97,2.99,;5.6,4.4,;4.69,5.64,;3.16,5.48,;2.53,4.07,;1.07,3.6,;-.26,4.37,;-1.6,3.6,;-1.6,2.06,;-2.93,1.29,;-2.93,-.25,;-1.6,-1.02,;-1.6,-2.56,;-2.93,-3.33,;-2.93,-4.87,;-4.26,-5.64,;-5.6,-4.87,;-5.6,-3.33,;-4.26,-2.56,;-4.26,-1.02,;-.26,1.29,;1.07,2.06,)|",IC50,nM,1.3
112461,"C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCc4n3)C(C)=O)nc12 |r,wU:4.7,wD:1.0,(4.13,-3.21,;3.73,-1.73,;4.82,-.64,;4.42,.85,;2.93,1.25,;1.84,.16,;2.24,-1.33,;2.53,2.74,;3.44,3.98,;4.97,4.14,;5.6,5.55,;4.69,6.8,;3.16,6.64,;2.53,5.23,;1.07,4.75,;-.26,5.52,;-1.6,4.75,;-1.6,3.21,;-2.93,2.44,;-2.93,.9,;-1.6,.13,;-1.6,-1.41,;-2.93,-2.18,;-2.93,-3.72,;-4.26,-4.49,;-5.6,-3.72,;-5.6,-2.18,;-4.26,-1.41,;-4.26,.13,;-4.26,-6.03,;-2.93,-6.8,;-5.6,-6.8,;-.26,2.44,;1.07,3.21,)|",IC50,nM,3.2
112462,"C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCO)CCc4n3)nc12 |r,wU:4.7,wD:1.0,(4.13,-3.21,;3.73,-1.73,;4.82,-.64,;4.42,.85,;2.93,1.25,;1.84,.16,;2.24,-1.33,;2.53,2.74,;3.44,3.98,;4.97,4.14,;5.6,5.55,;4.69,6.8,;3.16,6.64,;2.53,5.23,;1.07,4.75,;-.26,5.52,;-1.6,4.75,;-1.6,3.21,;-2.93,2.44,;-2.93,.9,;-1.6,.13,;-1.6,-1.41,;-2.93,-2.18,;-2.93,-3.72,;-4.26,-4.49,;-4.26,-6.03,;-2.93,-6.8,;-1.6,-6.03,;-5.6,-3.72,;-5.6,-2.18,;-4.26,-1.41,;-4.26,.13,;-.26,2.44,;1.07,3.21,)|",IC50,nM,1.8
112463,"C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCCO)CCc4n3)nc12 |r,wU:4.7,wD:1.0,(4.13,-3.21,;3.73,-1.73,;4.82,-.64,;4.42,.85,;2.93,1.25,;1.84,.16,;2.24,-1.33,;2.53,2.74,;3.44,3.98,;4.97,4.14,;5.6,5.55,;4.69,6.8,;3.16,6.64,;2.53,5.23,;1.07,4.75,;-.26,5.52,;-1.6,4.75,;-1.6,3.21,;-2.93,2.44,;-2.93,.9,;-1.6,.13,;-1.6,-1.41,;-2.93,-2.18,;-2.93,-3.72,;-4.26,-4.49,;-4.26,-6.03,;-2.93,-6.8,;-1.6,-6.03,;-.26,-6.8,;-5.6,-3.72,;-5.6,-2.18,;-4.26,-1.41,;-4.26,.13,;-.26,2.44,;1.07,3.21,)|",IC50,nM,2
112464,"C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCc4n3)C(=O)CO)nc12 |r,wU:4.7,wD:1.0,(4.13,-3.21,;3.73,-1.73,;4.82,-.64,;4.42,.85,;2.93,1.25,;1.84,.16,;2.24,-1.33,;2.53,2.74,;3.44,3.98,;4.97,4.14,;5.6,5.55,;4.69,6.8,;3.16,6.64,;2.53,5.23,;1.07,4.75,;-.26,5.52,;-1.6,4.75,;-1.6,3.21,;-2.93,2.44,;-2.93,.9,;-1.6,.13,;-1.6,-1.41,;-2.93,-2.18,;-2.93,-3.72,;-4.26,-4.49,;-5.6,-3.72,;-5.6,-2.18,;-4.26,-1.41,;-4.26,.13,;-4.26,-6.03,;-5.6,-6.8,;-2.93,-6.8,;-1.6,-6.03,;-.26,2.44,;1.07,3.21,)|",IC50,nM,1.000000
112465,"C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCc4n3)C(=O)C(O)=O)nc12 |r,wU:4.7,wD:1.0,(4.13,-2.44,;3.73,-.96,;4.82,.13,;4.42,1.62,;2.93,2.02,;1.84,.93,;2.24,-.56,;2.53,3.51,;3.44,4.75,;4.97,4.91,;5.6,6.32,;4.69,7.57,;3.16,7.41,;2.53,6,;1.07,5.52,;-.26,6.29,;-1.6,5.52,;-1.6,3.98,;-2.93,3.21,;-2.93,1.67,;-1.6,.9,;-1.6,-.64,;-2.93,-1.41,;-2.93,-2.95,;-4.26,-3.72,;-5.6,-2.95,;-5.6,-1.41,;-4.26,-.64,;-4.26,.9,;-4.26,-5.26,;-5.6,-6.03,;-2.93,-6.03,;-1.6,-5.26,;-2.93,-7.57,;-.26,3.21,;1.07,3.98,)|",IC50,nM,3.3
112466,"C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCC(F)(F)F)CCc4n3)nc12 |r,wU:4.7,wD:1.0,(4.13,-2.93,;3.73,-1.44,;4.82,-.35,;4.42,1.13,;2.93,1.53,;1.84,.44,;2.24,-1.04,;2.53,3.02,;3.44,4.26,;4.97,4.43,;5.6,5.83,;4.69,7.08,;3.16,6.92,;2.53,5.51,;1.07,5.03,;-.26,5.8,;-1.6,5.03,;-1.6,3.49,;-2.93,2.72,;-2.93,1.18,;-1.6,.41,;-1.6,-1.13,;-2.93,-1.9,;-2.93,-3.44,;-4.26,-4.21,;-4.26,-5.75,;-2.93,-6.52,;-2.93,-8.06,;-2.93,-9.6,;-4.47,-8.06,;-1.39,-8.06,;-5.6,-3.44,;-5.6,-1.9,;-4.26,-1.13,;-4.26,.41,;-.26,2.72,;1.07,3.49,)|",IC50,nM,21.4
112467,"C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCS(C)(=O)=O)CCc4n3)nc12 |r,wU:4.7,wD:1.0,(4.13,-3.21,;3.73,-1.73,;4.82,-.64,;4.42,.85,;2.93,1.25,;1.84,.16,;2.24,-1.33,;2.53,2.74,;3.44,3.98,;4.97,4.14,;5.6,5.55,;4.69,6.8,;3.16,6.64,;2.53,5.23,;1.07,4.75,;-.26,5.52,;-1.6,4.75,;-1.6,3.21,;-2.93,2.44,;-2.93,.9,;-1.6,.13,;-1.6,-1.41,;-2.93,-2.18,;-2.93,-3.72,;-4.26,-4.49,;-4.26,-6.03,;-2.93,-6.8,;-1.6,-6.03,;-.26,-6.8,;-2.37,-4.69,;-.83,-4.69,;-5.6,-3.72,;-5.6,-2.18,;-4.26,-1.41,;-4.26,.13,;-.26,2.44,;1.07,3.21,)|",IC50,nM,36.1
