Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
116312,Cc1cc(NC(=O)c2cnn3ccc(N)nc23)n(n1)-c1cc(Cl)ccc1C,Ki,nM,32.8
116313,Cc1nc(c(NC(=O)c2cnn3ccc(N)nc23)s1)-c1ccccc1C,Ki,nM,43.8
116314,Cc1cc(NC(=O)c2cnn3ccc(Nc4cccc(c4)C(F)(F)F)nc23)on1,Ki,nM,62.4
116315,Nc1ccn2ncc(C(=O)Nc3c[nH]nc3-c3cc(Cl)ccc3Cl)c2n1,Ki,nM,4.1
116316,Nc1ccn2ncc(C(=O)Nc3ccnn3-c3cc(Cl)ccc3Cl)c2n1,Ki,nM,43.5
116317,O=C(NC1CCOCC1)c1cnn2ccc(NC3Cc4ccccc4C3)nc12,Ki,nM,152
116318,"O[C@H]1CCC(CC1)NC(=O)c1cnn2ccc(NC3CCc4ccccc34)nc12 |r,wU:1.0,(-2.56,-5.93,;-2.16,-4.44,;-3.25,-3.35,;-2.85,-1.87,;-1.36,-1.47,;-.27,-2.56,;-.67,-4.04,;-.96,.02,;-2.05,1.11,;-3.54,.71,;-1.66,2.6,;-2.56,3.84,;-1.66,5.09,;-.19,4.61,;1.14,5.38,;2.48,4.61,;2.48,3.07,;3.81,2.3,;3.81,.76,;2.56,-.14,;3.04,-1.61,;4.58,-1.61,;5.67,-2.7,;7.16,-2.3,;7.56,-.81,;6.47,.28,;5.06,-.14,;1.14,2.3,;-.19,3.07,)|",Ki,nM,50.9
116319,Cc1cc(NC(=O)c2cnn3ccc(N)nc23)n(n1)-c1ccccc1C,Ki,nM,97.6
120128,Clc1cccc(Cl)c1-c1nc2ccnc(NC(=O)C3CC3)c2s1,Ki,nM,0.500000
120129,COC(=O)Nc1nccc2nc(sc12)-c1c(Cl)cccc1Cl,Ki,nM,1.4
120130,OCC(=O)Nc1nccc2nc(sc12)-c1c(Cl)cccc1Cl,Ki,nM,23
120131,Fc1cccc(Cl)c1-c1nc2ccnc(NC(=O)NC3CC3)c2s1,Ki,nM,1.4
120132,OCc1ccnc(Nc2nccc3nc(sc23)-c2c(Cl)cccc2Cl)c1,Ki,nM,0.3
120133,Cc1cc(Nc2nccc3nc(sc23)-c2c(Cl)cc(CO)cc2Cl)ncn1,Ki,nM,1
120134,Clc1cccc(Cl)c1-c1nc2ncnc(NC(=O)C3CC3)c2s1,Ki,nM,6.2
120135,OC1CN(C1)c1cc(Nc2ncnc3nc(sc23)-c2c(Cl)cccc2Cl)ncn1,Ki,nM,87
120136,Cc1cc(Nc2nccc3nc(sc23)-c2ccccc2Cl)nc(C)n1,Ki,nM,8.6
120137,CCc1cc(Nc2nccc3nc(sc23)-c2c(Cl)cc(cc2Cl)C(N)=O)ncn1,Ki,nM,1.6
120138,Cc1cc(Nc2nccc3nc(sc23)-c2c(Cl)cc(cc2Cl)C2CC2)ncn1,Ki,nM,4.1
120139,Fc1cnc(NC(=O)C2CC2)c2sc(nc12)-c1c(Cl)cc(cc1Cl)C#N,Ki,nM,1.5
120140,Nc1cc(Nc2ncc(C#N)c3nc(sc23)-c2c(F)cccc2Cl)ncn1,Ki,nM,0.4
120141,Nc1cc(Nc2ncc(C#N)c3nc(sc23)-c2c(F)cccc2[N+]#[C-])ncn1,Ki,nM,0.3
120142,Cc1cc(Nc2nccc3nc(sc23)-c2c(cc(cc2[N+]#[C-])C#N)[N+]#[C-])nc(C)n1,Ki,nM,0.8
120143,Cc1nc(CO)cc(Nc2nccc3nc(sc23)-c2c(Cl)cccc2[N+]#[C-])n1,Ki,nM,0.5
153656,Cc1cc(NC(=O)c2cnn3cccnc23)n(n1)-c1cc(Cl)ccc1C,Ki,nM,99.6
153657,Cc1cc(NC(=O)c2cnn3cccnc23)n(n1)-c1cc(ccc1C)C#N,Ki,nM,131
153658,Cc1cc(NC(=O)c2cnn3cccnc23)n(n1)-c1cc(Cl)ccc1Cl,Ki,nM,104
153659,Cc1cc(NC(=O)c2cnn3cccnc23)n(n1)-c1ccccc1Br,Ki,nM,480
