Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
1774,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@H]1CCCN(C1)C(=O)C=C,IC50,nM,280
130812,COCCN(CCOC)Cc1ccc2cc([nH]c2c1)C(=O)C1C=NN(C1N)c1ccc2nc(C)nc2c1 |c:24|,IC50,nM,23
130813,CN(CC#C)Cc1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,17
130814,C[C@H]1COCCN1Cc1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1 |r|,IC50,nM,4.3
130815,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(Br)cc3[nH]2)c1N,IC50,nM,8.9
130816,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ncccc3[nH]2)c1N,IC50,nM,26
130817,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(I)cc3[nH]2)c1N,IC50,nM,8.6
130818,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(C)cccc3[nH]2)c1N,IC50,nM,21
130819,CC(C)c1cccc2[nH]c(cc12)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,42
130820,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(Cc4ccccc4)ccc3[nH]2)c1N,IC50,nM,34
130821,"Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)C2=C(CCC=C2)C(F)(F)F)c1N |c:33,t:29|",IC50,nM,86
130822,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(cccc3[nH]2)C#C)c1N,IC50,nM,22
130823,Cc1nc2cc(cc(F)c2n1)-n1ncc(C(=O)c2cc3ccccc3[nH]2)c1N,IC50,nM,16
130824,CCCCOc1ccc2[nH]c(cc2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,12
130825,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(NS(C)(=O)=O)cc3[nH]2)c1N,IC50,nM,48
130826,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)-c2ccc(nc2)N2CCOCC2)c1N,IC50,nM,25
130827,CCCCc1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,200
130828,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)-c2cnn(C)c2)c1N,IC50,nM,16
130829,COc1ncccc1-c1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,27
130830,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)C2CC2)c1N,IC50,nM,21
130831,COc1ccccc1-c1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,36
130832,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)-c2ccccc2)c1N,IC50,nM,26
130833,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)-c2cncc(c2)S(C)(=O)=O)c1N,IC50,nM,22
130834,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)-c2cccnn2)c1N,IC50,nM,10
130835,COCCOc1ccc2[nH]c(cc2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,12
130836,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(OCC4CC4)ccc3[nH]2)c1N,IC50,nM,8.3
130837,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc4OC(F)(F)Oc4cc3[nH]2)c1N,IC50,nM,14
130838,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)-c2ccc(F)cn2)c1N,IC50,nM,5.5
130839,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(Cl)c(OCC4CC4)cc3[nH]2)c1N,IC50,nM,14
130840,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(Cl)cc3[nH]2)c1N,IC50,nM,57
130842,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)C(F)(F)F)c1N,IC50,nM,37
130843,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(F)cc(Br)cc3[nH]2)c1N,IC50,nM,26
130844,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)-c2ccc(C)nc2)c1N,IC50,nM,17
130845,COc1ncc(Cl)cc1-c1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,28
130846,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)-c2cccs2)c1N,IC50,nM,10
130847,"Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)C2=CC3C=C(C=CC3N2)C(=O)N2CCC(F)(F)C2)c1N |c:21,23,t:18|",IC50,nM,220
130848,CC1CN(CC(C)O1)C(=O)c1ccc2[nH]c(cc2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,350
130849,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)C(=O)N2CC[C@H](F)C2)c1N |r|,IC50,nM,538
130850,Cc1nc2ccc(cc2[nH]1)-n1ncc(C(=O)c2[nH]c3ccccc3c2F)c1N,IC50,nM,40.0
130851,CC(C)N1CCC(CC1)c1cc2cc([nH]c2cc1C(F)(F)F)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,18
130852,"Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)C2=CC3C=CC(=CC3N2)C#N)c1N |c:21,23,t:18|",IC50,nM,6.2
130853,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)C2=CCNCC2)c1N |t:29|,IC50,nM,39
130854,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(C4CCNCC4)c(F)cc3[nH]2)c1N,IC50,nM,38
130855,CC(C)N1CCC(CC1)c1ccc2[nH]c(cc2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,17
130856,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)-c2cccnc2)c1N,IC50,nM,39
130857,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)-c2ccc(O)nc2)c1N,IC50,nM,31
130858,CN1CCC(CC1)c1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,8.4
130859,CC1CCC(C)N1Cc1ccc2[nH]c(cc2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,12
130860,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(CN4CCCC(F)C4)ccc3[nH]2)c1N,IC50,nM,8.5
130861,CN1CCC(CC1)c1ccc2[nH]c(cc2c1)C(=O)c1cnn(c1N)-c1ccc2nc(nc2c1)C(F)F,IC50,nM,110
130862,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)C2CCN(CC2)C2CCCC2)c1N,IC50,nM,12
130863,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc(Br)c[nH]2)c1N,IC50,nM,260
130864,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2ccc[nH]2)c1N,IC50,nM,510
130865,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc(c[nH]2)-c2cccc(F)c2)c1N,IC50,nM,67
130866,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(CN4CCOCC4)cc3[nH]2)c1N,IC50,nM,3.4
130867,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(NCCN4CCOCC4)cccc3[nH]2)c1N,IC50,nM,26
130868,CN1CCN(CC1)C(=O)c1ccc2[nH]c(cc2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,12
130869,COCCNc1cccc2[nH]c(cc12)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,19
130870,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(NC(CO)CO)cccc3[nH]2)c1N,IC50,nM,6
130871,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(NCCc4ccncc4)cccc3[nH]2)c1N,IC50,nM,29
130872,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)N2CCOCC2)c1N,IC50,nM,4
130873,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)C(=O)N2CCOCC2)c1N,IC50,nM,9.1
130874,Nc1c(cnn1-c1ccc2nc(nc2c1)C(F)(F)F)C(=O)c1cc2ccccc2[nH]1,IC50,nM,200
130875,CCc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccccc3[nH]2)c1N,IC50,nM,65
130876,Nc1c(cnn1-c1ccc2nc(Cc3ccccc3)nc2c1)C(=O)c1cc2ccccc2[nH]1,IC50,nM,320
130877,Cc1nc2C=C(CCc2[nH]1)n1ncc(C(=O)c2cc3cc(CN4CCN(CC4)S(C)(=O)=O)ccc3[nH]2)c1N |c:4|,IC50,nM,11
130878,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(CN4CCNCC4)ccc3[nH]2)c1N,IC50,nM,38
130879,CC(=O)N1CCN(Cc2ccc3cc([nH]c3c2)C(=O)c2cnn(c2N)-c2ccc3nc(C)nc3c2)CC1,IC50,nM,6.3
130880,CN1CCN(Cc2ccc3[nH]c(cc3c2)C(=O)c2cnn(c2N)-c2ccc3nc(C)nc3c2)CC1,IC50,nM,4.8
130881,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(CN4CCCC4)ccc3[nH]2)c1N,IC50,nM,4.6
130882,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(F)cccc3[nH]2)c1N,IC50,nM,28
130883,"Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3=CC(F)C(CN4CCOCC4)C=c3[nH]2)c1N |c:33,t:20|",IC50,nM,3.6
130884,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)C(O)=O)c1N,IC50,nM,10
130885,COc1cc(OC)c2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,15
130886,COc1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,21
130887,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(C)cc(C)cc3[nH]2)c1N,IC50,nM,15
130888,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)C(C)(C)C)c1N,IC50,nM,56
130889,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(Oc4ccccc4)ccc3[nH]2)c1N,IC50,nM,110
130890,CSc1ccc2cc([nH]c2c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,20
130891,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(F)c(cc3[nH]2)C(F)(F)F)c1N,IC50,nM,29
130892,COc1cc2[nH]c(cc2cc1Cl)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,4
130893,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3ccc(OCc4ccccc4)cc3[nH]2)c1N,IC50,nM,16
130894,CC(C)Oc1cccc2[nH]c(cc12)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,26
130895,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc4OCCOc4cc3[nH]2)c1N,IC50,nM,7.6
130896,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3c(cc(cc3[nH]2)C(C)(C)C)C(C)(C)C)c1N,IC50,nM,5.5
130897,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(ccc3[nH]2)-n2ccnc2)c1N,IC50,nM,20
130898,Cc1nc2ccc(cc2n1)-n1ncc(C(=O)c2cc3cc(SC(F)(F)F)ccc3[nH]2)c1N,IC50,nM,78
130899,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2nc3ccccc3s2)c1N,IC50,nM,22
130900,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2ccc(F)cc2)c1N,IC50,nM,40
130901,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2cccc(Cl)c2)c1N,IC50,nM,32
130902,COc1ccc(cc1)-c1c[nH]c(c1)C(=O)c1cnn(c1N)-c1ccc2nc(C)nc2c1,IC50,nM,180
130903,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2cc3ccc(CN4CCC(F)(F)CC4)cc3[nH]2)c1N,IC50,nM,9.40
130904,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2cc3ccc(OC4COC4)cc3[nH]2)c1N,IC50,nM,20.0
130905,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2cc3ccc(O)cc3[nH]2)c1N,IC50,nM,18.0
130906,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2cc3ccc(cc3[nH]2)S(C)(=O)=O)c1N,IC50,nM,21.0
130907,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2cc(Br)c(Br)[nH]2)c1N,IC50,nM,66
130908,Cc1nc2cc(ccc2[nH]1)-n1ncc(C(=O)c2cc(c([nH]2)-c2cccnc2)-c2cccnc2)c1N,IC50,nM,393
142256,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(cc4)C4CCN(CCO)CC4)c3)c(OCCOC)cc12,IC50,nM,5.10
161388,COc1cc(OC)cc(c1)C#Cc1nn(C2CCN(C2)C(=O)C=C)c2ncnc(N)c12,IC50,nM,2.40
161389,COc1cc(OC)cc(c1)C#Cc1nn([C@H]2CCN(C2)C(=O)C=C)c2ncnc(N)c12 |r|,IC50,nM,1.10
161392,COc1cc(OC)cc(c1)C#Cc1nn([C@H]2CCN(C2)C(=O)C#C)c2ncnc(N)c12 |r|,IC50,nM,1.10
161395,CCOc1cc(OCC)cc(c1)C#Cc1nn([C@H]2CCN(C2)C(=O)C=C)c2ncnc(N)c12 |r|,IC50,nM,6.90
161396,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)C=C)c2ncnc(N)c12,IC50,nM,<0.300
161397,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)C#CCO)c2ncnc(N)c12,IC50,nM,1.20
161399,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)\C=C\CN(C)C)c2ncnc(N)c12,IC50,nM,2.20
161401,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)\C=C\CNC(C)C)c2ncnc(N)c12,IC50,nM,3.80
161402,CCN(C)C\C=C\C(=O)N1CC(C1)n1nc(C#Cc2cc(OC)cc(OC)c2)c2c(N)ncnc12,IC50,nM,3.00
161403,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)\C=C\CNC2CCC2)c2ncnc(N)c12,IC50,nM,3.80
161404,CCN(CC)C\C=C\C(=O)N1CC(C1)n1nc(C#Cc2cc(OC)cc(OC)c2)c2c(N)ncnc12,IC50,nM,4.10
161405,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)\C=C\CNC(C)(C)C)c2ncnc(N)c12,IC50,nM,4.30
161406,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)\C=C\CN(C)C(C)C)c2ncnc(N)c12,IC50,nM,2.70
161407,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)\C=C\CN2CCCCC2)c2ncnc(N)c12,IC50,nM,3.30
161409,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)\C=C\CN2CC[C@H](F)C2)c2ncnc(N)c12 |r|,IC50,nM,5.60
161410,COc1cc(OC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)\C=C\CN2CC[C@@H](F)C2)c2ncnc(N)c12 |r|,IC50,nM,5.60
161411,CCOc1cc(OCC)cc(c1)C#Cc1nn(C2CN(C2)C(=O)C=C)c2ncnc(N)c12,IC50,nM,7.20
161415,COc1cc(OC)cc(c1)C#Cc1nn(C2C[C@@H](CO)N(C2)C(=O)C=C)c2ncnc(N)c12 |r|,IC50,nM,3.7
161416,COc1cc(OC)cc(c1)C#Cc1nn(CC2CN(C2)C(=O)C=C)c2ncnc(N)c12,IC50,nM,9.30
161419,COc1cc(OC)cc(c1)C#Cc1nn([C@H]2C[C@@H](C#C)N(C2)C(=O)C=C)c2ncnc(N)c12 |r|,IC50,nM,0.400
161425,"COc1cc(OC)cc(c1)C#CC1=CC([C@H]2CCN(C2)C(=O)\C=C\CN(C)C)c2ncnc(N)c12 |r,t:13|",IC50,nM,4.7
161426,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2CCN(C2)C(=O)C=C)c2ncnc(N)c12 |r|,IC50,nM,0.400
161427,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2CCN(C2)C(=O)\C=C\CN2CCCC2)c2ncnc(N)c12 |r|,IC50,nM,3.20
161429,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2CCN(C2)C(=O)\C=C\CN2CCC(O)CC2)c2ncnc(N)c12 |r|,IC50,nM,6.60
161433,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2CCN(C2)C(=O)C#CC)c2ncnc(N)c12 |r|,IC50,nM,4.30
161434,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2CCN(C2)C(=O)C#CC(C)(C)O)c2ncnc(N)c12 |r|,IC50,nM,2.00
161435,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2CCN(C2)C(=O)\C=C\CN2CC[C@@H](F)C2)c2ncnc(N)c12 |r|,IC50,nM,6.80
161436,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2CCN(C2)C(=O)\C=C\CN2CC[C@H](F)C2)c2ncnc(N)c12 |r|,IC50,nM,7
161437,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2CCN(C2)C(=O)\C=C\CN2CCCCC2)c2ncnc(N)c12 |r|,IC50,nM,5.80
161438,"COc1cc(OC)cc(c1)C#CC1=CN(C2CN(C2)C(=O)C=C)C2N=CN=C(N)C12 |c:26,t:13,28|",IC50,nM,<0.300
161439,COc1cc(OC)cc(c1)C#Cc1cn(C2CN(C2)C(=O)\C=C\CN(C)C)c2ncnc(N)c12,IC50,nM,1.000
161440,COc1cc(OC)cc(c1)C#Cc1cn(C2CN(C2)C(=O)\C=C\CN2CCCC2)c2ncnc(N)c12,IC50,nM,0.600
161442,COc1cc(OC)cc(c1)C#Cc1cn(C2CN(C2)C(=O)\C=C\CN2CCC2)c2ncncc12,IC50,nM,2.5
161444,COc1cc(OC)cc(c1)C#Cc1cn(C2CN(C2)C(=O)\C=C\CNC(C)C)c2ncnc(N)c12,IC50,nM,1.50
161446,CCN(CC)C\C=C\C(=O)N1CC(C1)n1cc(C#Cc2cc(OC)cc(OC)c2)c2c(N)ncnc12,IC50,nM,1.20
161447,COCCN(C)C\C=C\C(=O)N1CC(C1)n1cc(C#Cc2cc(OC)cc(OC)c2)c2c(N)ncnc12,IC50,nM,1.50
161448,COc1cc(OC)cc(c1)C#Cc1cn(C2CN(C2)C(=O)\C=C\CN2CCC(O)CC2)c2ncnc(N)c12,IC50,nM,2.30
161450,COc1cc(OC)cc(c1)C#Cc1cn(C2CN(C2)C(=O)\C=C\CN2CC[C@@H](O)C2)c2ncnc(N)c12 |r|,IC50,nM,1.000
161451,COc1cc(OC)cc(c1)C#Cc1cn(C2CCN(CC2)C(=O)C=C)c2ncnc(N)c12,IC50,nM,7.90
161452,COc1cc(OC)cc(c1)C#Cc1cn(C2CCN(CC2)C(=O)\C=C\CN(C)C)c2ncnc(N)c12,IC50,nM,7.00
161453,COC(=O)[C@@H]1C[C@@H](CN1C(=O)C=C)n1cc(C#Cc2cc(OC)cc(OC)c2)c2c(N)ncnc12 |r|,IC50,nM,<0.300
161455,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2C[C@H](N(C2)C(=O)C=C)c2nnco2)c2ncnc(N)c12 |r|,IC50,nM,1.2
161456,COc1cc(OC)cc(c1)C#Cc1cn([C@H]2C[C@H](N(C2)C(=O)C=C)c2nnc(C)o2)c2ncnc(N)c12 |r|,IC50,nM,8.8
161461,Nc1nccn2c(nc(C#Cc3ccccc3)c12)C1CCC1,IC50,nM,270
