Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
13465,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=O)NS1(=O)=O)C(N)=O |r|,IC50,nM,190
13467,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(O)(O)=O)NC(=O)[C@@H](NC(=O)Cc1ccc(cc1)C(F)(F)P(O)(O)=O)C(O)=O |r|,IC50,nM,0.4
13469,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(O)(O)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccc(cc1)C(F)(F)P(O)(O)=O |r|,IC50,nM,1.7
13470,OP(O)(=O)C(F)(F)c1ccc(CCNC(=O)[C@H](Cc2ccccc2)NC(=O)Cc2ccc(cc2)C(F)(F)P(O)(O)=O)cc1 |r|,IC50,nM,46
13471,NC(=O)[C@H](Cc1ccc(cc1)C(F)(F)P(O)(O)=O)NC(=O)CNC(=O)Cc1ccc(cc1)C(F)(F)P(O)(O)=O |r|,IC50,nM,42
13473,O=C1C[C@@H](c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1 |r|,IC50,nM,240
13474,FC(F)(F)C(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=O)NS1(=O)=O)c1nc2ccc(cc2[nH]1)C(F)(F)F |r|,IC50,nM,110
13475,CN1CCOc2cc(ccc12)S(=O)(=O)N[C@@H](Cc1ccc(cc1)[C@@H]1CC(=O)NS1(=O)=O)c1nc2ccccc2[nH]1 |r|,IC50,nM,59
13476,COc1cccc2sc(N[C@@H](Cc3ccc(cc3)[C@@H]3CC(=O)NS3(=O)=O)c3nc4ccccc4[nH]3)nc12 |r|,IC50,nM,550
13477,FC(F)(F)c1cccc2sc(N[C@@H](Cc3ccc(cc3)[C@@H]3CC(=O)NS3(=O)=O)c3nc4ccccc4[nH]3)nc12 |r|,IC50,nM,740
13480,Fc1ccc2sc(N[C@@H](Cc3ccc(cc3)[C@@H]3CC(=O)NS3(=O)=O)c3nc4ccccc4[nH]3)nc2c1 |r|,IC50,nM,420
13481,Clc1ccc2sc(N[C@@H](Cc3ccc(cc3)[C@@H]3CC(=O)NS3(=O)=O)c3nc4ccccc4[nH]3)nc2c1 |r|,IC50,nM,970
13483,FC(F)(F)c1ccc2nc(N[C@@H](Cc3ccc(cc3)[C@@H]3CC(=O)NS3(=O)=O)c3nc4ccccc4[nH]3)sc2c1 |r|,IC50,nM,330
13484,COc1ccc2nc(N[C@@H](Cc3ccc(cc3)[C@@H]3CC(=O)NS3(=O)=O)c3nc4ccccc4[nH]3)sc2c1 |r|,IC50,nM,350
13485,Brc1ccc2nc(N[C@@H](Cc3ccc(cc3)[C@@H]3CC(=O)NS3(=O)=O)c3nc4ccccc4[nH]3)sc2c1 |r|,IC50,nM,500
13486,Clc1ccc2nc(N[C@@H](Cc3ccc(cc3)[C@@H]3CC(=O)NS3(=O)=O)c3nc4ccccc4[nH]3)sc2c1 |r|,IC50,nM,840
13489,CC(F)(F)C(=O)N[C@@H](Cc1ccc(cc1)C1CC(=O)NS1(=O)=O)c1nc2ccccc2[nH]1 |r|,IC50,nM,300
13490,FC(F)(C(=O)N[C@@H](Cc1ccc(cc1)C1CC(=O)NS1(=O)=O)c1nc2ccccc2[nH]1)c1ccccc1 |r|,IC50,nM,200
13492,O=C(CCc1ccccc1)N[C@@H](Cc1ccc(cc1)C1CC(=O)NS1(=O)=O)c1nc2ccccc2[nH]1 |r|,IC50,nM,600
