Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
112013,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)c3ccccc3)ncc2c1,Ki,nM,41
112014,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)c3ccc(F)cc3)ncc2c1,Ki,nM,26
112015,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3(F)CC3)ncc2c1,Ki,nM,15
112016,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3(C)CC3)ncc2c1,Ki,nM,50
112017,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3F)ncc2c1,Ki,nM,0.1
112018,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3(F)F)ncc2c1,Ki,nM,0.4
112019,Cc1cnc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,3
112020,Nc1ccc(cn1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112021,O=C(Nc1cc2ccc(cc2cn1)-c1cnccc1C#N)C1CC1,Ki,nM,1
112023,Fc1cnc(C#N)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.9
112024,Cc1c(Cl)cccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112025,Cc1cc(F)ccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.3
112026,Cc1cc(Cl)ccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112027,COc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.6
112028,CC(C)Oc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.4
112029,Cc1ccncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.03
112030,Cn1cc(cn1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,3
112031,Cc1n[nH]c(C)c1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,3
112032,Oc1ccc(Cl)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.04
112033,Cc1cc(F)c(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.5
112034,Cc1ccc(F)cc1-c1ccc2cc(N=C3NC(C)(C)CO3)ncc2c1 |w:14.14|,Ki,nM,213
112035,O=C(Nc1cc2ccc(cc2cn1)N1CCCC1)C1CC1,Ki,nM,17
112036,O=C(Nc1cc2ccc(cc2cn1)C1CCCCC1)C1CC1,Ki,nM,2
112037,CN1CCN(CC1)c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,403
112038,O=C(Nc1cc2ccc(cc2cn1)C1CCCC1)C1CC1,Ki,nM,2
112039,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CCOCC3)ncc2c1,Ki,nM,3
112040,CN1CCC(CC1)C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,1
112041,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)c3ccncc3)ncc2c1,Ki,nM,7
112042,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)c3ccccc3F)ncc2c1,Ki,nM,86
112043,COc1ccc(cc1)C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,52
112044,Cc1cccnc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.1
112045,Cc1ncccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112046,O=C(Nc1cc2ccc(cc2cn1)-c1ccc2[nH]ccc2c1)C1CC1,Ki,nM,1
112047,OC1CCN(CC1)c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,3
112048,O=C(Nc1cc2ccc(cc2cn1)N1CCNCC1)C1CC1,Ki,nM,238
112049,Cn1c(cccc1=O)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,16
112050,CC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,0.3
112051,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)CC(F)(F)F)ncc2c1,Ki,nM,3
112052,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C(C)(C)C)ncc2c1,Ki,nM,2
112053,COCC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,0.3
112054,Cc1ccc(cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1)C#N,Ki,nM,0.2
112055,COc1cccc(C#N)c1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,3
112056,O=C(Nc1cc2ccc(cc2cn1)-c1ccccn1)C1CC1,Ki,nM,2
112057,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3C[C@@H]3F)ncc2c1 |r|,Ki,nM,0.09
112058,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3C[C@H]3F)ncc2c1 |r|,Ki,nM,0.09
112059,CN(C)CC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,1
112060,CCn1nccc1C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,34.2
112061,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)c3cccc(F)c3)ncc2c1,Ki,nM,58
112062,COc1ccccc1C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,132
112063,COc1cccc(c1)C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,360
112064,O=C(Nc1cc2ccc(cc2cn1)-c1cccc2[nH]ccc12)C1CC1,Ki,nM,0.3
112065,Fc1cc(C#N)c(cc1F)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.07
112066,Cc1ccc(O)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.02
112067,CCC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,0.5
112068,CC(C)C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,9
112069,O=C(Nc1cc2ccc(cc2cn1)-c1cncnc1)C1CC1,Ki,nM,4
112070,Cc1cc(C)c(cn1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.7
112071,Cc1nc(cs1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,13
112072,O=C(Nc1cc2ccc(cc2cn1)-c1cc[nH]n1)C1CC1,Ki,nM,0.5
112073,Cc1ncc(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.7
112074,Cn1ccc(=O)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,42
112075,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C(F)(F)F)ncc2c1,Ki,nM,33
112076,Fc1ccc(C#N)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.2
112077,Clc1ccc(C#N)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.9
112078,Fc1ccc(-c2ccc3cc(NC(=O)C4CC4)ncc3c2)c(c1)C#N,Ki,nM,0.06
112079,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C(F)F)ncc2c1,Ki,nM,1
112080,Cc1ccc(F)cc1-c1ccc2cc(NS(C)(=O)=O)ncc2c1,Ki,nM,27
112081,Cc1ccc(F)cc1-c1ccc2cc(NS(=O)(=O)C3CC3)ncc2c1,Ki,nM,42
112082,CNC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,0.1
112083,O=C(Nc1cc2ccc(Nc3ccccc3)cc2cn1)C1CC1,Ki,nM,1
112084,Cc1ncncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.5
112085,COc1ccc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.6
112086,Cc1ccc(cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1)C(F)(F)F,Ki,nM,20
112087,CN(C)c1ccc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112088,Cc1cnccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,2
112089,CN(C)C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,3
112090,Cc1ccnc(C)c1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.3
112091,Cc1ncnc(C)c1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,2
112092,O=C(Nc1cc2ccc(OC3CCCCC3)cc2cn1)C1CC1,Ki,nM,27
112093,O=C(Nc1cc2ccc(Sc3ccccc3)cc2cn1)C1CC1,Ki,nM,13
112094,Cn1nccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,2
112095,Fc1cncc(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.5
112096,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3(O)CC3)ncc2c1,Ki,nM,42
112097,O=C(Nc1cc2ccc(cc2cn1)-c1ccc[nH]1)C1CC1,Ki,nM,0.7
112098,Oc1ccc(C#N)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.2
112099,Cc1c(O)cccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.03
112100,CC(Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C)C(F)(F)F,Ki,nM,42
112101,Cc1ccc(F)cc1-c1ccc2cc(NCC3CC3)ncc2c1,Ki,nM,42
112102,CC(C)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.8
112103,FC(F)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,4
112104,Cc1ccc(F)cc1-c1ccc2c(Cl)c(N)ncc2c1,Ki,nM,15
112105,Cc1cc(F)c(O)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.03
112106,Cc1ccc(CO)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.03
112107,Oc1cc(ccc1F)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.09
112108,Cc1ccc(cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1)C(N)=O,Ki,nM,0.9
112109,CCNC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,0.2
112110,Cc1ccc(F)cc1-c1ccc2c(Cl)c(NC(=O)C3CC3)ncc2c1,Ki,nM,2
112111,Cc1ccncc1-c1ccc2cc(NC(=O)C3CC3F)ncc2c1,Ki,nM,0.02
112112,Cc1c[nH]nc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.1
112113,Cc1ccc(F)cc1-c1ccc2c(Br)c(NC(=O)C3CC3)ncc2c1,Ki,nM,0.9
112114,O=C(Nc1cc2ccc(Oc3ccccc3)cc2cn1)C1CC1,Ki,nM,3
112115,Clc1ccccc1Oc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,5
112116,Fc1cccc(Oc2ccc3cc(NC(=O)C4CC4)ncc3c2)c1,Ki,nM,5
112117,Clc1cccc(Oc2ccc3cc(NC(=O)C4CC4)ncc3c2)c1,Ki,nM,8
112118,Fc1ccc(Oc2ccc3cc(NC(=O)C4CC4)ncc3c2)cc1,Ki,nM,20
112119,O=C(Nc1cc2ccc(Oc3cccnc3)cc2cn1)C1CC1,Ki,nM,6
112120,COCCNC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,0.2
112121,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CCNCC3)ncc2c1,Ki,nM,2
112122,CN1CCC(C1)C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,3
112123,CCN1CCC(CC1)C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,2
112124,CN1CCC(CC1)C(=O)Nc1cc2ccc(cc2cn1)-c1cnccc1C,Ki,nM,2
112125,Cc1ccc(F)cc1-c1ccc2c(F)c(NC(=O)C3CC3)ncc2c1,Ki,nM,0.7
112126,CCNC(=O)Nc1ncc2cc(ccc2c1Cl)-c1cc(F)ccc1C,Ki,nM,37
112127,CCNC(=O)Nc1ncc2cc(ccc2c1F)-c1cc(F)ccc1C,Ki,nM,4
112128,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)CC3CC3)ncc2c1,Ki,nM,0.9
112129,Cc1ccc(F)cc1-c1ccc2cc(Nc3cc(CO)ccn3)ncc2c1,Ki,nM,0.6
112130,O=C(Nc1cc2ccc(cc2cn1)-c1cnccn1)C1CC1,Ki,nM,18
112131,Cc1cnc(cn1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,42
112132,O=C(Nc1cc2ccc(Oc3cncnc3)cc2cn1)C1CC1,Ki,nM,42
112133,CC(C)NC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,1
112134,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)NC3COC3)ncc2c1,Ki,nM,0.2
112135,Cc1ccc(F)cc1-c1ccc2cc(Nc3cccc(=O)[nH]3)ncc2c1,Ki,nM,21
112136,Cc1ncc(cc1F)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,4
112137,Cc1ccc(cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1)C(C)(C)O,Ki,nM,22
112138,COc1cccc(Nc2cc3ccc(cc3cn2)-c2cc(F)ccc2C)n1,Ki,nM,4
112139,CN1CCN(CC1)C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,4
112140,Cc1ccc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,2
112141,Cc1cc(ccn1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,42
112142,Cn1ccc(Oc2ccc3cc(NC(=O)C4CC4)ncc3c2)n1,Ki,nM,7
112143,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)NC3CCOCC3)ncc2c1,Ki,nM,0.6
112144,O=C(Nc1cc2ccc(cc2cn1)-c1cccc2[nH]ncc12)C1CC1,Ki,nM,0.04
112145,O=C(Nc1cc2ccc(cc2cn1)-c1ccc2cn[nH]c2c1)C1CC1,Ki,nM,11
112146,O=C(Nc1cc2ccc(cc2cn1)-c1ccnnc1)C1CC1,Ki,nM,34
112147,Cc1nccnc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112148,CC(C)Nc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.7
112149,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(c2)-c2ccc3cc(NC(=O)C4CC4)ncc3c2)CC1,Ki,nM,0.3
112150,CN1CCN(Cc2ccc(cc2Cl)C(=O)Nc2ccc(C)c(c2)-c2ccc3cc(NC(=O)C4CC4)ncc3c2)CC1,Ki,nM,0.7
112151,CC(C)COc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,12
112152,CC(C)OC(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C,Ki,nM,5
112153,Nc1cncc(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,4
112154,Nc1cc(ccn1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,7
112155,[#6]\[#6](-[#6])=[#6]\c1ccc2cc(-[#7]-[#6](=O)-[#6]-3-[#6]-[#6]-3)ncc2c1,Ki,nM,3
112156,Cc1cc(Cl)ncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.1
112157,Clc1ccncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.07
112158,CC(C)Cc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112159,Cn1ncc2c(cccc12)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,9
112160,O=C(Nc1cc2ccc(cc2cn1)-c1cccc2NC(=O)Cc12)C1CC1,Ki,nM,0.6
112161,Cc1c(F)cncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.02
112162,Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3c3ccccc3)ncc2c1,Ki,nM,7
112163,Cc1cc(CO)cc(Nc2cc3ccc(cc3cn2)-c2cc(F)ccc2C)n1,Ki,nM,5
112164,Cc1cc(cc(Nc2cc3ccc(cc3cn2)-c2cc(F)ccc2C)n1)C(C)(C)O,Ki,nM,5
112165,Cc1cc(N)ncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.9
112166,Cc1ccncc1-c1ccc2cc(Nc3cc(CO)ccn3)ncc2c1,Ki,nM,0.1
112167,Cc1ncc(CO)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,3
112168,COc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,30
112169,C[C@@H](CO)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,2
112170,CC(C)(CO)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,11
112171,CC(O)c1ccc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112172,OCc1cccc(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,2
112173,OCc1ccc(Cl)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.2
112174,OCc1ccc(F)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.8
112175,CCOc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,7
112176,OCCOc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,6
112177,CC(CO)Cc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.8
112178,C[C@H](CO)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,11
112179,COC[C@H](C)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,8
112180,C[C@H]1CC1C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C |r|,Ki,nM,0.2
112181,C[C@@H]1CC1C(=O)Nc1cc2ccc(cc2cn1)-c1cc(F)ccc1C |r|,Ki,nM,0.2
112183,Cc1ccc(NC(=O)c2cnn(C)c2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112184,OCc1ncccc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.1
112185,Cc1cc(ccn1)C(=O)Nc1ccc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.8
112186,Cc1ccc(NC(=O)C2CCOCC2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.2
112187,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,2
112188,CN1CCC(CC1)C(=O)Nc1ccc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,7
112190,CN(C)Cc1ccc(cc1)C(=O)Nc1ccc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.1
112191,Cc1c(N)cncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.09
112192,Cc1c(O)cncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.04
112193,Cc1cc(CO)ncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.02
112194,Cc1ccnc(CO)c1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.07
112195,OC1CCN(C1)c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,1
112196,NCc1cccc(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,41
112197,Cc1c(CO)cncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.2
112198,CC(C)(C)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,13
112199,CC(N(C)C)c1ccc(cc1)C(=O)Nc1ccc(C)c(c1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.3
112200,Cc1ccncc1-c1ccc2cc(Nc3cccc(CO)n3)ncc2c1,Ki,nM,0.2
112201,COC[C@@H](C)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,27
112202,C[C@H](CCO)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,23
112203,O=C(Nc1cc2ccc(OC3CCC3)cc2cn1)C1CC1,Ki,nM,7
112204,OCc1ccncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.4
112205,C[C@H](CNC(=O)c1ccc(CN2CCN(C)CC2)cc1)Cc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,5
112206,C[C@@H](CNC(=O)c1ccc(CN2CCN(C)CC2)cc1)Cc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,5
112207,C[C@@H](CCO)Oc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,2
112208,Clc1ccc(NC(=O)C2CCOCC2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,2
112209,Fc1ccc(NC(=O)C2CCOCC2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,27
112210,Cc1ccccc1-c1ccc2cnc(NC(=O)C3CC3)cc2c1,Ki,nM,4
112211,Cc1ccc(NC(=O)[C@H]2CCCO2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,0.6
112212,Cc1ccc(NC(=O)[C@@H]2CCCO2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,0.4
112213,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(F)c(c2)-c2ccc3cc(NC(=O)C4CC4)ncc3c2)CC1,Ki,nM,0.5
112214,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(Cl)c(c2)-c2ccc3cc(NC(=O)C4CC4)ncc3c2)CC1,Ki,nM,0.4
112215,Cc1ccc(NC(=O)C2CCC2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.3
112216,C[C@H](CO)Cc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,0.5
112217,C[C@@H](CO)Cc1ccc2cc(NC(=O)C3CC3)ncc2c1 |r|,Ki,nM,0.5
112218,Cc1ccc(NC(=O)C2CCOC2)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,0.6
112220,Cc1cc(ncc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1)C(C)(C)O,Ki,nM,0.1
112221,CNC(=O)c1cc(C)c(cn1)-c1ccc2cc(NC(=O)C3CC3)ncc2c1,Ki,nM,10
