Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
13937,NC(=[NH2+])c1ccc2nc([nH]c2c1)-c1ccccc1O,Ki,nM,750
13941,NC(=[NH2+])c1ccc2nc([nH]c2c1)-c1cc(ccc1O)[N+]([O-])=O,Ki,nM,340
13942,NC(=[NH2+])c1ccc2[nH]c(cc2c1)-c1ccccc1O,Ki,nM,880
14142,NC(=[NH2+])c1ccc2[nH]c(cc2c1)-c1cccc(-c2ccccc2)c1[O-],Ki,nM,380
14142,NC(=[NH2+])c1ccc2[nH]c(cc2c1)-c1cccc(-c2ccccc2)c1[O-],Ki,nM,8
14143,NC(=N)c1ccc2nc([nH]c2c1)-c1cccc(-c2ccccc2)c1O,Ki,nM,290
14144,NC(=[NH2+])c1ccc2nc([nH]c2c1)-c1cccc(OC2CCCC2)c1[O-],Ki,nM,190
14145,CC(C)COc1cccc(-c2nc3ccc(cc3[nH]2)C(N)=[NH2+])c1[O-],Ki,nM,180
14146,NC(=[NH2+])c1ccc2[nH]c(cc2c1)-c1cc(Cl)cc(Cl)c1O,Ki,nM,200
14147,NC(=[NH2+])c1cc2nc([nH]c2cc1F)-c1cccc(-c2ccccc2)c1O,Ki,nM,250
14148,CC(C)COc1cccc(-c2nc3cc(F)c(cc3[nH]2)C(N)=[NH2+])c1[O-],Ki,nM,110
14149,C[C@H]1CCCC[C@@H]1Oc1cccc(-c2cc3cc(C(N)=N)c(F)cc3[nH]2)c1O |r|,Ki,nM,11
14150,NC(=[NH2+])c1cc2cc([nH]c2cc1F)-c1cccc(-c2ccccc2)c1O,Ki,nM,16
14151,NC(=[NH2+])c1cc2cc([nH]c2cc1Cl)-c1cc(Cl)cc(Cl)c1O,Ki,nM,300
14152,NC(=[NH2+])c1cc2cc([nH]c2cc1Cl)-c1cccc(-c2ccccc2)c1O,Ki,nM,9
14153,NC(=[NH2+])c1cc2[nH]c(nc2cc1Cl)-c1cccc(-c2ccccc2)c1[O-],Ki,nM,850
14154,CC(C)COc1cccc(-c2nc3cc(Cl)c(cc3[nH]2)C(N)=[NH2+])c1[O-],Ki,nM,490
14156,Cc1cc(Br)c(O)c(c1)C(=O)Nc1ccc(cc1)C(N)=N,Ki,nM,77
14157,Cc1cc(I)c(O)c(c1)C(=O)Nc1ccc(cc1)C(N)=N,Ki,nM,80
14158,Cc1cc(I)c(O)c(c1)C(=O)Nc1ccc(C(N)=N)c(F)c1,Ki,nM,270
14169,NC(=[NH2+])c1cc2c(I)cccc2s1,Ki,nM,210
