Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
3032,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,Ki,nM,0.006
4363,NC(=S)C(=C\c1ccc(O)c(O)c1)\C#N,Ki,nM,850
4779,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,Ki,nM,0.110000
5445,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,Ki,nM,3.0
5446,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,Ki,nM,0.100000
5447,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Ki,nM,0.40
25116,Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)C,Ki,nM,200
149404,COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,Ki,nM,74
50029668,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,Ki,nM,2.2
50032611,COC1CCN(CC1)c1nccc(Nc2cc3[nH]c(nc3cn2)-c2cn[nH]c2)n1,Ki,nM,51
50032612,COC1CCN(CC1)c1nccc(Nc2cc(NC(=O)c3c(Cl)cccc3Cl)ccn2)n1,Ki,nM,14
50032620,OC1CCN(CC1)c1nccc(Nc2cc(NC(=O)c3c(Cl)cccc3Cl)ccn2)n1,Ki,nM,28
50032623,C[C@@H](CO)Nc1nc(C)cc(Nc2cc(NC(=O)c3c(Cl)cccc3Cl)ccn2)n1 |r|,Ki,nM,9.0
50032624,COC1CCN(CC1)c1nccc(Nc2cc3[nH]c(cc3cn2)-c2cn[nH]c2)n1,Ki,nM,66
50032625,COC1CCN(CC1)c1nccc(Nc2cc3n(C(C)C)c(cc3cn2)-c2cn[nH]c2)n1,Ki,nM,16
50032626,COC1CCN(CC1)c1nccc(Nc2cc3n(ccc3cn2)C(C)C)n1,Ki,nM,33
50032627,COC1CCN(CC1)c1nccc(Nc2cc3n(ccc3cn2)C2CCCC2)n1,Ki,nM,17
50032628,COC1CCN(CC1)c1nccc(Nc2cc3n(cnc3cn2)C(C)C)n1,Ki,nM,40
50032630,COC1CCN(CC1)c1nccc(Nc2cc3n(nc(N)c3cn2)C(C)C)n1,Ki,nM,12
50032631,COC1CCN(CC1)c1nccc(Nc2cc3c(n[nH]c3cn2)C(C)C)n1,Ki,nM,18
50032632,COC1CCN(CC1)c1nccc(Nc2cc3n(C(C)C)c(=O)ccc3cn2)n1,Ki,nM,82
50032633,COC1CCN(CC1)c1nccc(Nc2cc3N(CCc3cn2)C(C)C)n1,Ki,nM,423
50032634,COC1CCN(CC1)c1nccc(Nc2cc3n(C(C)C)c(=O)[nH]c3cn2)n1,Ki,nM,114
50040929,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc12,Ki,nM,160
50112173,CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C |r|,Ki,nM,2.0
50112176,CC(C)n1cnc2c(Nc3cn(C)nc3C)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C |r|,Ki,nM,17
50141610,Cn1nccc1-c1nc2c(COC2(C)C)c(Nc2n[nH]c3ccccc23)n1,Ki,nM,<0.500000
50141611,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2c(Cl)cccc12)-c1cn[nH]c1C(F)F,Ki,nM,1.7
50141636,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2ccccc12)-c1cn[nH]c1,Ki,nM,0.200000
50141642,Cc1cc(Nc2nc(nc3c2COC3(C)C)-c2cn[nH]c2)n[nH]1,Ki,nM,844
50141647,CC1(C)OCc2c1nc(nc2Nc1n[nH]c(Cl)c1Cl)-c1cn[nH]c1,Ki,nM,389
50141657,CC1(C)OCc2c1nc(nc2Nc1c[nH]c2ccccc12)-c1cn[nH]c1,Ki,nM,17
50141659,CC1(C)OCc2c1nc(nc2Nc1nsc2ccccc12)-c1cn[nH]c1,Ki,nM,747
50141665,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2c(F)cccc12)-c1cn[nH]c1,Ki,nM,3.0
50141667,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2cc(F)ccc12)-c1cn[nH]c1,Ki,nM,2.0
50141668,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2ccc(F)cc12)-c1cn[nH]c1,Ki,nM,8.0
50141669,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2cccc(F)c12)-c1cn[nH]c1,Ki,nM,17
50141670,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2c(cccc12)C(F)(F)F)-c1cn[nH]c1,Ki,nM,134
50141902,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2c(Cl)cccc12)-c1cn[nH]c1,Ki,nM,0.400000
50141940,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2cc(Cl)ccc12)-c1cn[nH]c1,Ki,nM,22
50142027,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2c(F)cc(F)cc12)-c1cn[nH]c1,Ki,nM,10
50142028,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2c(Cl)c(F)ccc12)-c1cn[nH]c1,Ki,nM,4.0
50142029,CC1(C)OCc2c1nc(nc2Nc1n[nH]c2c(Cl)cc(F)cc12)-c1cn[nH]c1,Ki,nM,16
50142030,Cn1nc(Nc2nc(nc3c2COC3(C)C)-c2cn[nH]c2)c2cccc(F)c12,Ki,nM,57
