Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
2579,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13 |r|,IC50,nM,1.9
4552,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,IC50,nM,3.2
8793,"CN1CCN(CC1)[C@H]1CC[C@@H](CC1)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc12 |r,wU:10.14,wD:7.7,(-.91,-10.51,;-1.37,-9.04,;-2.87,-8.71,;-3.34,-7.24,;-2.3,-6.11,;-.8,-6.44,;-.33,-7.91,;-2.72,-4.63,;-1.64,-3.52,;-2.06,-2.04,;-3.55,-1.66,;-4.63,-2.76,;-4.21,-4.25,;-4.03,-.2,;-3.12,1.05,;-4.03,2.3,;-3.55,3.76,;-4.69,4.8,;-4.36,6.3,;-2.89,6.77,;-2.56,8.27,;-1.1,8.74,;-.48,10.15,;1.05,10.33,;1.96,9.09,;1.35,7.68,;-.18,7.5,;-1.75,5.73,;-2.08,4.23,;-5.49,1.82,;-6.82,2.59,;-6.82,4.13,;-8.16,1.82,;-8.16,.28,;-6.82,-.49,;-5.49,.28,)|",IC50,nM,0.400000
8794,"CN1CCN(CC1)[C@H]1CC[C@@H](CC1)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc12 |r,wU:10.14,wD:7.7,(-.91,-10.51,;-1.37,-9.04,;-2.87,-8.71,;-3.34,-7.24,;-2.3,-6.11,;-.8,-6.44,;-.33,-7.91,;-2.72,-4.63,;-1.64,-3.52,;-2.06,-2.04,;-3.55,-1.66,;-4.63,-2.76,;-4.21,-4.25,;-4.03,-.2,;-3.12,1.05,;-4.03,2.3,;-3.55,3.76,;-4.69,4.8,;-4.36,6.3,;-2.89,6.77,;-2.56,8.27,;-1.1,8.74,;-.48,10.15,;1.05,10.33,;1.96,9.09,;1.35,7.68,;-.18,7.5,;-1.75,5.73,;-2.08,4.23,;-5.49,1.82,;-6.82,2.59,;-6.82,4.13,;-8.16,1.82,;-8.16,.28,;-6.82,-.49,;-5.49,.28,)|",IC50,nM,<0.500000
13216,Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1,IC50,nM,<10.00
13246,Cc1cccc(Cl)c1NC(=O)c1cnc(NC(=O)C2CC2)s1,IC50,nM,310
13268,Cc1cc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)nc(C)n1,IC50,nM,2
14840,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCc2ccncc2)c2ccccc12)C(C)(C)C,IC50,nM,901
36408,COc1ccc(cc1OC)-c1nn(C2CCC2)c2ncnc(N)c12,IC50,nM,1.3e+2
47094,COc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ncnc3[nH]c(=O)cnc23)c2ccccc12)C(C)(C)C,IC50,nM,458
81375,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1Nc1ncccc1-c1ncnc(Nc2ccc(OCCNC(=O)COCCOCCOCCOCCN)cc2)n1,IC50,nM,9.6
81376,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1Nc1ncccc1-c1cc(Nc2ccc(OCCNC(=O)COCCOCCOCCOCCN)cc2)ncn1,IC50,nM,6.3
93207,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1-c1ccc2nc(Nc3ccc(OCCN)cc3)ncc2c1,IC50,nM,<0.5
97672,"Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CC[C@@H](CC1)NC(=O)C=C |r,wU:23.26,26.33,(-3.76,2.88,;-3.76,1.34,;-5.09,.57,;-5.09,-.97,;-3.76,-1.74,;-2.43,-.97,;-.96,-1.45,;-.06,-.2,;-.96,1.05,;-.56,2.53,;.92,2.93,;1.32,4.42,;.23,5.51,;.63,7,;2.12,7.4,;3.21,6.31,;4.7,6.7,;5.09,8.19,;4.01,9.28,;2.52,8.88,;-1.25,5.11,;-1.65,3.62,;-2.43,.57,;-.56,-2.93,;-1.65,-4.02,;-1.25,-5.51,;.23,-5.91,;1.32,-4.82,;.92,-3.33,;.63,-7.4,;2.12,-7.79,;2.52,-9.28,;3.21,-6.7,;4.7,-7.1,)|",IC50,nM,1
142597,COCC(=O)Nc1cc(COc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)ccn1,IC50,nM,47
142598,COCC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)ccn1,IC50,nM,3
142599,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c2ccccc12)C(C)(C)C,IC50,nM,<2
142600,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ccccc23)n(n1)-c1ccccc1,IC50,nM,<2
142601,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)n(C)c23)c2ccccc12)C(C)(C)C,IC50,nM,2
142602,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)[nH]c34)c3ncccc23)n(n1)-c1ccccc1,IC50,nM,7
142603,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(n1)-c1ccccc1,IC50,nM,3
142604,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C(C)(C)C,IC50,nM,3
142605,Cc1nc2c(Oc3ccc(NC(=O)Nc4cc(nn4-c4ccccc4)C(C)(C)C)c4ccccc34)ccnc2[nH]c1=O,IC50,nM,3
142606,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)c(C)nc23)c2ccccc12)C(C)(C)C,IC50,nM,5
142607,COc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c2ncccc12)C(C)(C)C,IC50,nM,<2
142608,COc1ccc(cn1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)n(C)c23)c2ccccc12)C(C)(C)C,IC50,nM,5
142609,COc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C(C)(C)C,IC50,nM,5
142610,CNS(=O)(=O)Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C(C)(C)C,IC50,nM,3
142611,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(n1)-c1ccc(Cl)cc1,IC50,nM,918
142612,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C1CC1,IC50,nM,9
142613,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C1(C)CC1,IC50,nM,4
142614,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(n1)-c1ccc(C)cc1,IC50,nM,4
142615,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(n1)-c1ccc(cc1)S(C)(=O)=O,IC50,nM,3
142616,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(n1)-c1ccc(Cl)c(Cl)c1,IC50,nM,4
142617,CSc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C(C)(C)C,IC50,nM,4
142618,COc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)c2ccccc12)C(C)(C)C,IC50,nM,<2
142619,COc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)n(C)c23)c2ccccc12)C(C)(C)C,IC50,nM,3
142620,CCn1c2c(Oc3ccc(NC(=O)Nc4cc(nn4-c4ccc(OC)cc4)C(C)(C)C)c4ccccc34)ccnc2[nH]c1=O,IC50,nM,5
142621,COc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)n(C(C)C)c23)c2ccccc12)C(C)(C)C,IC50,nM,8
142622,COc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)n(C)c23)c(Cl)c1Cl)C(C)(C)C,IC50,nM,4
142623,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ncnc3[nH]c(=O)[nH]c23)c2ccccc12)C(C)(C)C,IC50,nM,36
142624,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(n1)-c1ccc(O)cc1,IC50,nM,18
142625,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(n1)-c1ccc(CO)cc1,IC50,nM,24
142626,COc1cc(ccc1CO)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C(C)(C)C,IC50,nM,5
142627,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c(Cl)c2Cl)n(n1)-c1ccc(CO)cc1,IC50,nM,4
142628,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)c3ccccc23)n(n1)-c1ccc(CO)nc1,IC50,nM,3
142629,Cc1ccc(s1)-n1nc(cc1NC(=O)Nc1ccc(Oc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C(C)(C)C,IC50,nM,3
142631,COc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCc2ccnc3[nH]c(=O)cnc23)c2ccccc12)C(C)(C)C,IC50,nM,22
163700,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cncc(c4)-c4cnn(C)c4)c3)cc2C(F)(F)F)CC1,IC50,nM,2.43
206344,CC(=O)Nc1cc(COc2ccc(NC(=O)Nc3cc(nn3-c3ccc(C)cc3)C(C)(C)C)c3ccccc23)ccn1,IC50,nM,51
375276,CCN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(NC(=O)c3cncc(c3)-c3cccs3)c2)CC1,IC50,nM,7.40
375280,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(NC(=O)c3cncc(c3)-c3cccs3)c2)cc(c1)C(F)(F)F,IC50,nM,62.2
375281,CN1CCN(CC1)c1cc(NC(=O)c2ccc(C)c(NC(=O)c3cncc(c3)-c3cccs3)c2)cc(c1)C(F)(F)F,IC50,nM,22.8
375299,CCN1CCN(CC1)c1ccc(NC(=O)c2ccc(C)c(NC(=O)c3cncc(c3)-c3cccs3)c2)cc1C(F)(F)F,IC50,nM,117
375307,Cc1ccc(cc1NC(=O)c1cncc(c1)-c1cccs1)C(=O)Nc1cccc(c1)C(C)(C)C#N,IC50,nM,29.9
375308,Cc1ccc(cc1NC(=O)c1cncc(c1)-c1cccs1)C(=O)Nc1cc(cc(c1)N1CCOCC1)N1CCOCC1,IC50,nM,56.5
378885,"Cc1ccc(NC(=O)c2ccc(C)c(c2)C(F)(F)F)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12 |r,wU:26.27,wD:29.31,(-5.46,5.4,;-3.98,5.8,;-3.58,7.29,;-2.09,7.69,;-1,6.6,;.49,7,;1.57,5.91,;1.18,4.42,;3.06,6.31,;3.46,7.79,;4.95,8.19,;6.04,7.1,;7.53,7.5,;5.64,5.62,;4.15,5.22,;6.73,4.53,;8.22,4.93,;6.33,3.04,;7.82,3.44,;-1.4,5.11,;-2.89,4.71,;-3.29,3.22,;-3.68,1.74,;-4.08,.25,;-3.18,-1,;-4.08,-2.24,;-3.68,-3.73,;-2.2,-4.13,;-1.8,-5.62,;-2.89,-6.7,;-2.49,-8.19,;-4.38,-6.31,;-4.77,-4.82,;-5.55,-1.77,;-6.88,-2.54,;-8.22,-1.77,;-8.22,-.23,;-6.88,.54,;-6.88,2.08,;-5.55,-.23,)|",IC50,nM,3.0
385383,CCN1CCN(CC1)c1ccc(Nc2cc(ncn2)-n2ccnc2Nc2c(C)cccc2C)cc1,IC50,nM,111
385384,COCCOc1ccc(Nc2cc(ncn2)-n2ccnc2Nc2c(C)cccc2Cl)cc1,IC50,nM,307
387836,COC1CCN(CCn2nc(-c3ccc(NC(=O)OC(C)(C)C)c(OC)c3)c3c(N)ncnc23)CC1,IC50,nM,<10.00
387846,COc1cc(ccc1NC(=O)OC(C)(C)C)-c1nn(CCN2CCC(CN(C)C)CC2)c2ncnc(N)c12,IC50,nM,<10.00
387854,COc1cc(ccc1Cc1ncc(C)o1)-c1nn(CCN2CCC(CC2)N(C)C)c2ncnc(N)c12,IC50,nM,550
437992,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cncc(c4)-c4cnoc4)c3)cc2C(F)(F)F)CC1,IC50,nM,5.33
438001,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(NC)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,275
439303,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(NC(=O)C=C)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,28.0
439304,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(NC(=O)CC)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,253
439305,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(NC(=O)C5CC5)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,185
439306,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(N)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,382
439307,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(Nc5cnn(C)c5)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,61.8
439308,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(Nc5ccn[nH]5)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,38.4
439309,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(Nc5cn[nH]c5)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,33.8
439316,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(Nc5ccn(C)n5)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,18.0
439317,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4cc(NC5COC5)ncn4)c3)cc2C(F)(F)F)CC1,IC50,nM,392
439318,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ccnc(Nc5cnn(C)c5)n4)c3)cc2C(F)(F)F)CC1,IC50,nM,27.4
439319,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ccnc(Nc5cnoc5)n4)c3)cc2C(F)(F)F)CC1,IC50,nM,116
473171,Nc1ncnc2n(C[C@H]3SSC[C@@H]3O)nc(-c3ccc(Oc4ccccc4)cc3)c12 |r|,IC50,nM,<5
473172,Nc1ncnc2n(C[C@H]3SSC[C@H]3O)nc(-c3ccc(Oc4ccccc4)cc3)c12 |r|,IC50,nM,52
473174,Nc1ncnc2n(C[C@@H]3SSC[C@H]3O)nc(-c3ccc(Oc4ccccc4)cc3)c12 |r|,IC50,nM,<5
473175,Nc1ncnc2n(C[C@@H]3SSC[C@@H]3O)nc(-c3ccc(Oc4ccccc4)cc3)c12 |r|,IC50,nM,52
473701,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(CN3CCOCC3)nc(N[C@H]3CCN(C3)C(=O)C=C)n2)s1 |r|,IC50,nM,0.590
473746,Cc1cccc(C)c1NC(=O)c1cnc(Nc2ccnc(N[C@H]3CCN(C3)C(=O)C=C)n2)s1 |r|,IC50,nM,<0.495
473747,Cc1cccc(C)c1NC(=O)c1cnc(Nc2ccnc(N[C@@H]3CCCN(C3)C(=O)C=C)n2)s1 |r|,IC50,nM,4.24
473748,Cc1cccc(C)c1NC(=O)c1cnc(Nc2cc(CN3CCOCC3)nc(N[C@H]3CCN(C3)C(=O)C=C)n2)s1 |r|,IC50,nM,0.730
473749,Cc1cccc(C)c1NC(=O)c1cnc(Nc2ccnc(N[C@@H]3CCN(C3)C(=O)C=C)n2)s1 |r|,IC50,nM,0.590
473750,Cc1cccc(C)c1NC(=O)c1cnc(Nc2ccnc(NC3CCCCN(C3)C(=O)C=C)n2)s1,IC50,nM,<0.495
473751,Cc1cccc(C)c1NC(=O)c1cnc(Nc2ccnc(NCC3CCN(C3)C(=O)C=C)n2)s1,IC50,nM,<0.495
473752,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2ccnc(N[C@H]3CCN(C3)C(=O)C=C)n2)s1 |r|,IC50,nM,2.42
473753,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2ccnc(NC3CCCCN(C3)C(=O)C=C)n2)s1,IC50,nM,3.99
473755,C=CC(=O)N1CC[C@H](C1)Nc1nccc(Nc2nc3ccc(Oc4ccccc4)nc3s2)n1 |r|,IC50,nM,402
473763,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2ccn(CC3CCN(C3)C(=O)C=C)n2)s1,IC50,nM,1.64
473764,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2ccn(CC3CCCN(C3)C(=O)C=C)n2)s1,IC50,nM,1.94
473765,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cnn(c2)C2CCN(CC2)C(=O)C=C)s1,IC50,nM,25.3
473766,CCC(=O)N1CC[C@@H](C1)Nc1nccc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2C)n1 |r|,IC50,nM,<0.495
