Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
282825,OCCn1cnc(c1-c1ccc2ncc(C#N)n2n1)-c1ccc(F)c(Cl)c1,Ki,nM,0.800000
412734,Cc1cccc(n1)-c1nc(Nc2ccncc2F)c2cc[nH]c2n1,Ki,nM,0.140000
412745,Fc1cnccc1Nc1nc(nc2[nH]ccc12)-c1cccc(n1)C(F)(F)F,Ki,nM,0.220000
412755,CC(=O)Nc1cc(Nc2nc(nc3[nH]ccc23)-c2cccc(n2)C(F)(F)F)ccn1,Ki,nM,0.150000
50015639,Cc1cccc(n1)-c1[nH]c(CNc2ccccc2F)nc1-c1ccc2ncnn2c1,Ki,nM,6.3
50110208,NC(=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccc2OCOc2c1)-c1ccccn1,Ki,nM,17
50255179,CC(=O)Nc1nc(c([nH]1)-c1ccc2nccnc2c1)-c1ccc(F)c(C)n1,Ki,nM,7.1
50255227,CC(=O)Nc1nc(c([nH]1)-c1ccc2ncnn2c1)-c1cccc(C)n1,Ki,nM,2.95
50255228,CC(=O)Nc1nc(c([nH]1)-c1ccc2ncnn2c1)-c1ccc(F)c(C)n1,Ki,nM,2.07
50255230,CCC(=O)Nc1nc(c([nH]1)-c1ccc2nccnc2c1)-c1ccc(F)c(C)n1,Ki,nM,8.8
50255231,COCC(=O)Nc1nc(c([nH]1)-c1ccc2nccnc2c1)-c1ccc(F)c(C)n1,Ki,nM,7.2
50255906,COCCC(=O)Nc1nc(c([nH]1)-c1ccc2nccnc2c1)-c1ccc(F)c(C)n1,Ki,nM,19
50255907,Cc1nc(ccc1F)-c1nc([nH]c1-c1ccc2ncnn2c1)N1CCCCC1,Ki,nM,53.2
50255908,Cc1nc(ccc1F)-c1nc([nH]c1-c1ccc2ncnn2c1)N1CCOCC1,Ki,nM,15
50255909,CN1CCN(CC1)c1nc(c([nH]1)-c1ccc2ncnn2c1)-c1ccc(F)c(C)n1,Ki,nM,16.4
50255957,CC(=O)N1CCN(CC1)c1nc(c([nH]1)-c1ccc2ncnn2c1)-c1ccc(F)c(C)n1,Ki,nM,15.2
50255958,Cc1nc(ccc1F)-c1nc([nH]c1-c1ccc2ncnn2c1)N1CCN(CC1)S(C)(=O)=O,Ki,nM,3
50255959,Cc1nc(ccc1F)-c1nc(N)[nH]c1-c1ccc2nccnc2c1,Ki,nM,0.7
50255960,Cc1cccc(n1)-c1nc(N)sc1-c1ccc2nccnc2c1,Ki,nM,0.33
50304835,Cn1c(c(-c2ccccn2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,11
50304836,Cc1cccc(n1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,5
50304839,Cn1c(c(-c2ccccc2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,78
50304840,Cc1cccc(c1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,20
50304849,CCc1cccc(c1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,6
50304850,Cn1c(c(-c2cccc(C=C)c2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,12
50304852,CSc1cccc(c1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,60
50304853,COc1cccc(c1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,20
50304854,Cn1c(c(-c2cccc(c2)C(F)(F)F)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,111
50304855,COCc1cccc(c1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,35
50304856,Cn1c(c(-c2cccc(CO)c2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,370
50304858,Cn1c(c(-c2cccc(CC#N)c2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,24
50304859,CC(=O)c1cccc(c1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,410
50304861,COC(=O)c1cccc(c1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,440
50304862,Cn1c(c(-c2cccc(F)c2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,78
50304863,Cn1c(c(-c2cccc(Cl)c2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,19
50304864,Cn1c(c(-c2cccc(Br)c2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,12
50304865,Cn1c(c(-c2cccc(NS(C)(=O)=O)c2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,19
50304866,CC(=O)Nc1cccc(c1)-c1c(-c2ccc3nccnc3c2)n(C)n(C)c1=O,Ki,nM,920
50304869,Cn1c(c(-c2ccco2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,190
50304870,Cn1c(c(-c2ccoc2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,73
50304871,Cn1c(c(-c2cccs2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,365
50304872,Cn1c(c(-c2ccsc2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,54
50304873,Cn1c(c(-c2ccc3nonc3c2)c(=O)n1C)-c1ccc2nccnc2c1,Ki,nM,640
50454871,Cc1cccc(n1)-c1nc(Nc2ccncc2F)c2nc[nH]c2n1,Ki,nM,0.140000
