Monomer_ID,SMILES,Affinity_Type,Affinity_Unit,Affinity_Value
88648,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4cc(Cl)c(Cl)cc4NC(=O)C=C)nc3N(Cc3ccccc3)C2=O)c1Cl,IC50,nM,750
88649,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3cccc(F)c3)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;$|,IC50,nM,251
88650,COCCN(C)c1ccc(Nc2ncc3CN(C(=O)N(Cc4ccccc4)c3n2)c2cc(OC)cc(OC)c2)c(NC(=O)C=C)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;$|,IC50,nM,251
88651,COCCOc1ccc(Nc2ncc3CN(C(=O)N(Cc4ccccc4)c3n2)c2cc(OC)cc(OC)c2)c(NC(=O)C=C)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;$|,IC50,nM,<100.0
88652,CCN1CCN(CC1)c1ccc(Nc2ncc3CN(C(=O)N(C)c3n2)c2cc(OC)cc(OC)c2)c(NC(=O)C=C)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;$|,IC50,nM,<100.0
88654,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccc(cc3NC(=O)C=C)N3CCOCC3)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88656,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,251
88657,COCCN1CCN(CC1)c1ccc(Nc2ncc3CN(C(=O)N(C)c3n2)c2cc(OC)cc(OC)c2)c(NC(=O)C=C)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;$|,IC50,nM,<100.0
88658,COCCN(C)c1ccc(Nc2ncc3CN(C(=O)N(C)c3n2)c2cc(OC)cc(OC)c2)c(NC(=O)C=C)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;$|,IC50,nM,<100.0
88660,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(C3CC3)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88661,COc1cc(CN2C(=O)N(Cc3cnc(Nc4ccccc4NC(=O)C=C)nc23)c2c(Cl)c(OC)cc(OC)c2Cl)ccc1Cl |$;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88662,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3ccc(F)cc3)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;$|,IC50,nM,251
88663,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3cccc(N)c3)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88664,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3cc(ccc3NC(=O)C=C)-c3cnn(C)c3)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88665,COc1cccc(CN2C(=O)N(Cc3cnc(Nc4ccccc4NC(=O)C=C)nc23)c2c(Cl)c(OC)cc(OC)c2Cl)c1,IC50,nM,<100.0
88666,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4N(C)C(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,251
88667,CCN1CCN(CC1)c1ccc(NC(=O)C=C)c(Nc2ncc3CN(C(=O)N(C)c3n2)c2cc(OC)cc(OC)c2)c1 |$;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88668,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccc(cc3NC(=O)C=C)N3CCCCC3)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88669,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(CC=C)C1=O,IC50,nM,<100.0
88671,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(C2CC2)C1=O,IC50,nM,<100.0
88672,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(Cc3cccnc3)C2=O)c1Cl,IC50,nM,<100.0
88673,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(C2CCCN(C2)C(=O)OC(C)(C)C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88674,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4N(C)C(=O)C=C)nc3N(Cc3ccccc3)C2=O)c1Cl,IC50,nM,251
88676,CN1C(=O)N(Cc2cnc(Nc3ccccc3NC(=O)C=C)nc12)c1ccccc1,IC50,nM,750
88681,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(CC2CCNCC2)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88683,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccc(C)cc3NC(=O)C=C)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;$|,IC50,nM,<100.0
88684,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccc(cc3NC(=O)C=C)C(F)(F)F)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88685,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(C2CCCNC2)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88686,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(Cc2cccnc2)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
88690,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(CC#N)C2=O)c1Cl,IC50,nM,<100.0
89503,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(CC#N)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;$|,IC50,nM,<100.0
89509,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3cc(C)ccc3NC(=O)C=C)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;$|,IC50,nM,<100.0
89510,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3cc(ccc3NC(=O)C=C)C(F)(F)F)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;$|,IC50,nM,<100.0
91646,CN1C(=O)N(Cc2cnc(Nc3ccccc3NC(=O)C=C)nc12)C1CCCCC1,IC50,nM,750
91647,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4N(C)C(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
91648,CCN1CCC(CC1)c1ccc(Nc2ncc3CN(C(=O)N(C)c3n2)c2cc(OC)cc(OC)c2)c(NC(=O)C=C)c1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;$|,IC50,nM,<100.0
91649,COc1cc(OC)cc(c1)N1Cc2ccc(Nc3ccc(cc3NC(=O)C=C)N3CCN(CC3)C(C)=O)cc2N(C)C1=O,IC50,nM,<100.0
91650,CCN1CCC(=CC1)c1ccc(Nc2ncc3CN(C(=O)N(C)c3n2)c2cc(OC)cc(OC)c2)c(NC(=O)C=C)c1 |c:5|,IC50,nM,<100
91651,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(CCC=C)C1=O,IC50,nM,<100.0
91652,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(CCC(O)CO)C1=O,IC50,nM,<100.0
91653,COCCN1C(=O)N(Cc2cnc(Nc3ccccc3NC(=O)C=C)nc12)c1cc(OC)cc(OC)c1 |$;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
91680,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(CC2CCN(CC2)C(=O)OC(C)(C)C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
91681,COCCN1C(=O)N(Cc2cnc(NC3CCCCC3NC(=O)C=C)nc12)c1c(Cl)c(OC)cc(OC)c1Cl,IC50,nM,<100.0
91682,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(cc4NC(=O)C=C)N4CCC(CC4)C(=O)OC(C)(C)C)nc3N(C)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;;;;;;;$|,IC50,nM,<100
91858,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(Cc3ccccc3)C2=O)c1Cl,IC50,nM,<100.0
91862,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(Cc2cscn2)C1=O,IC50,nM,<100.0
91868,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NS(=O)(=O)C=C)nc2N(C)C1=O,IC50,nM,<100.0
91870,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(C3CC3)C2=O)c1Cl,IC50,nM,251
91871,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(Cc3cscn3)C2=O)c1Cl,IC50,nM,<100.0
91873,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(C3CCC3)C2=O)c1Cl,IC50,nM,<100.0
91874,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3NC2=O)c1Cl,IC50,nM,251
91875,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4cc(ccc4NC(=O)C=C)-c4cnn(C)c4)nc3N(C)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
91876,COc1cc(OC)c(Cl)c(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(C)C1=O,IC50,nM,<100.0
92413,COc1cc(OC)c(Cl)c(c1)N1Cc2cnc(NC3CCCCC3NC(=O)C=C)nc2N(C)C1=O,IC50,nM,750
92457,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccc(cc3NC(=O)C=C)-c3cnn(C)c3)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
92533,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3cc(ccc3NC(=O)C=C)-c3nccs3)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
92534,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(C2CCN(C)CC2)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;$|,IC50,nM,251
92535,CCN1CCC(CC1)N1C(=O)N(Cc2cnc(Nc3ccccc3NC(=O)C=C)nc12)c1cc(OC)cc(OC)c1,IC50,nM,251
92536,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(C2CCNCC2)C1=O,IC50,nM,251
92608,COc1cc(OC)c(Cl)c(N2Cc3cnc(N[C@@H]4CCCC[C@@H]4NC(=O)C=C)nc3N(Cc3ccccc3)C2=O)c1Cl |r|,IC50,nM,<100.0
92609,CN1C(=O)N(Cc2cnc(Nc3ccccc3NC(=O)C=C)nc12)c1c(Cl)cccc1Cl |$;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;$|,IC50,nM,251
92610,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccc(cc3NC(=O)C=C)-c3nccs3)nc2N(C)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;$|,IC50,nM,750
92611,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(C3CCNCC3)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
92612,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3cscn3)C2=O)c1Cl,IC50,nM,<100.0
92734,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(Cc2ccnc(N)c2)C1=O,IC50,nM,<100.0
92743,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(C2COC2)C1=O,IC50,nM,<100.0
92744,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(Cc3cccc(NS(C)(=O)=O)c3)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;$|,IC50,nM,<100.0
92745,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(Cc2cccc(c2)C#N)C1=O,IC50,nM,<100.0
92746,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3nccs3)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
92748,"COc1cc(OC)c(Cl)c(N2Cc3cnc(N[C@@H]4CCCC[C@@H]4NC(=O)C=C)nc3N(Cc3nccs3)C2=O)c1Cl |r,$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;$|",IC50,nM,<100.0
93378,COc1cc(OC)c(Cl)c(N2Cc3cnc(N[C@@H]4CCCC[C@@H]4NC(=O)C=C)nc3N(C)C2=O)c1Cl |r|,IC50,nM,<100.0
94659,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(Cc2cccc(c2)C(N)=O)C1=O,IC50,nM,<100.0
94660,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(CC2CC2)C1=O |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;$|,IC50,nM,<100.0
94662,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCC4NC(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
94664,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CC=CCC4NC(=O)C=C)nc3N(C)C2=O)c1Cl |c:19|,IC50,nM,<100.0
94674,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2N(Cc2cn[nH]c2)C1=O,IC50,nM,<100.0
94675,CCN1CCN(Cc2ccc(Nc3ncc4CN(C(=O)N(C)c4n3)c3cc(OC)cc(OC)c3)c(NC(=O)C=C)c2)CC1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;$|,IC50,nM,251
94676,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(cc4NC(=O)C=C)N4CCN(CC4)C(=O)CCC(O)=O)nc3N(C)C2=O)c1Cl |$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;;;;;;;$|,IC50,nM,<100.0
94679,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3cn[nH]c3)C2=O)c1Cl,IC50,nM,<100.0
94680,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccccc3NC(=O)C=C)nc2NC1=O,IC50,nM,251
94682,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4COCC4NC(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
94684,"COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(cc4NC(=O)C=C)N4CCN(CC4)C(=O)CCCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)nc3N(C)C2=O)c1Cl |r,$;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;HN;;;;;;;;;;;;$|",IC50,nM,<100.0
94685,COc1cc(OC)cc(c1)-c1nc2cnc(Nc3ccccc3NC(=O)C=C)nc2n(C)c1=O,IC50,nM,251
94687,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(Cc3ccnc(N)c3)C2=O)c1Cl,IC50,nM,<100.0
94688,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3csc(C)n3)C2=O)c1Cl,IC50,nM,<100.0
94690,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3ccnc(N)c3)C2=O)c1Cl,IC50,nM,<100.0
94691,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3ccn(C)n3)C2=O)c1Cl,IC50,nM,<100.0
94692,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(Cc3csc(C)n3)C2=O)c1Cl,IC50,nM,<100.0
94695,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CN(C)CC4NC(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,251
94698,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CN(CC4NC(=O)C=C)C(C)=O)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
94699,COc1cc(OC)c(Cl)c(N2Cc3cnc(N[C@@H]4CCOC[C@@H]4NC(=O)C=C)nc3N(C)C2=O)c1Cl |r|,IC50,nM,251
94702,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(cc4NC(=O)C=C)-c4cnn(C)c4)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
94704,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C(C)=C)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
96291,COc1cc(OC)c(F)c(N2Cc3cnc(N[C@@H]4CCCC[C@@H]4NC(=O)C=C)nc3N(C)C2=O)c1F |r|,IC50,nM,<100.0
96842,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4NC(=O)C=C)nc3N(Cc3ccc(F)c(N)c3)C2=O)c1Cl,IC50,nM,<100.0
97559,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(cc4NC(=O)C=C)-c4nnn(C)n4)nc3N(C)C2=O)c1Cl,IC50,nM,<100
97560,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccc(cc3NC(=O)C=C)-c3nnn(C)n3)nc2N(C)C1=O,IC50,nM,<100.0
97580,COc1cc(OC)c(Cl)c(N2Cc3cnc(N[C@@H]4CCCC[C@@H]4NC(=O)C=C)nc3N(Cc3ccn(C)n3)C2=O)c1Cl |r|,IC50,nM,<100.0
97690,COc1cc(OC)c(Cl)c(N2Cc3cnc(N[C@@H]4CCCC[C@@H]4NC(=O)C=C)nc3N(Cc3cnn(C)c3)C2=O)c1Cl |r|,IC50,nM,<100.0
98053,"COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CCCCC4NC(=O)C=C)nc3N(CC3=CC(C)N=C3)C2=O)c1Cl |c:38,t:34|",IC50,nM,<100
98637,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(cc4NC(=O)C=C)C(=O)NC4CCN(C)CC4)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
98638,COc1cc(OC)cc(c1)N1Cc2cnc(Nc3ccc(cc3NC(=O)C=C)C(=O)NC3CCN(C)CC3)nc2N(C)C1=O,IC50,nM,<100.0
98639,COc1cc(OC)c(Cl)c(N2Cc3cnc(N[C@@H]4CCCC[C@@H]4NC(=O)C=C)nc3N(Cc3cn[nH]c3)C2=O)c1Cl |r|,IC50,nM,<100.0
98640,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(cc4NC(=O)C=C)-c4nnnn4C)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
98641,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CN(CC4NC(=O)C=C)C4CCN(C)CC4)nc3N(C)C2=O)c1Cl,IC50,nM,251
98736,COc1cc(OC)cc(c1)-c1cc2cnc(Nc3ccccc3NC(=O)C=C)nc2nc1N,IC50,nM,<100.0
99775,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccccc4CNC(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
99788,COc1cc(OC)c(Cl)c(N2Cc3cnc(N[C@@H]4COC[C@@H]4NC(=O)C=C)nc3N(C)C2=O)c1Cl |r|,IC50,nM,<100.0
99850,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CC(=O)NCC4NC(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
99855,COc1cc(OC)c(F)c(N2Cc3cnc(NC4COCC4NC(=O)C=C)nc3N(C)C2=O)c1F,IC50,nM,<100.0
99864,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CS(=O)(=O)CC4NC(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
99975,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CN(CC4NC(=O)C=C)c4ccncn4)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
100309,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CN(CC4NC(=O)C=C)c4ccccn4)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
100311,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4CN(CC4NC(=O)C=C)c4ccn(C)n4)nc3N(C)C2=O)c1Cl,IC50,nM,<100.0
100313,CCOc1cc(OCC)c(Cl)c(N2Cc3cnc(NC4COCC4NC(=O)C=C)nc3N(C)C2=O)c1Cl,IC50,nM,251
100323,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4COCC4NC(=O)C=C)nc3N(C)C2=O)c1F,IC50,nM,<100.0
100364,COc1c(Cl)c(N2Cc3cnc(NC4COCC4NC(=O)C=C)nc3N(C)C2=O)c(Cl)c(OC)c1OC,IC50,nM,750
100366,COc1cc(OC)c(Cl)c(N2Cc3cnc(NC4COCC4NC(=O)C=C)nc3N(Cc3cscn3)C2=O)c1Cl,IC50,nM,<100.0
