Monomer_ID,Internal_ID,SMILES,pKi
50079032,3041,NS(=O)(=O)c1ccc(N2C(=O)c3cccnc3C2=O)c(Br)c1,7.509
50167341,3042,NNc1nc(NN)nc(NCCc2ccc(cc2)S(N)(=O)=O)n1,7.509
50449622,3043,NS(=O)(=O)c1ccc(cc1)-n1nnc(C(=O)c2ccc(Cl)cc2)c1C(F)(F)F,7.509
50114128,3044,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC(=O)Nc1ccc(cc1Br)S(N)(=O)=O,7.509
50569715,3045,NS(=O)(=O)c1ccc(CCN2CN(Cc3ccccc3)CCS2(=O)=O)cc1,7.509
50589013,3046,CC(=C)C(=O)OCCOC(=O)C1=C(C)NC(=S)NC1c1ccc(C)cc1 |c:11|,7.509
50544908,3047,CC1=C(C(NC(=S)N1)c1ccccc1)C(=O)OCC=C |t:1|,7.509
50320030,3048,NS(=O)(=O)c1ccc(NC(=O)CCCNc2ccn(O)c(=O)n2)cc1,7.509
50130737,3049,NS(=O)(=O)c1ccc(cc1)-n1ncc(C(=O)N\N=C2/C(=O)Nc3ccc(cc23)[N+]([O-])=O)c1-c1ccccc1,7.509
50340091,3050,CC(=O)C1C(NC(=S)N=C1C)c1ccccc1O |c:8|,7.509
50468618,3051,NS(=O)(=O)c1ccc(N\N=C\c2ccc(cc2)N2CCN(CC2)C(=O)c2ccco2)cc1,7.509
50084599,3052,Cc1cc(cc(C)[n+]1CC(=O)NCc1ccc(cc1)S(N)(=O)=O)-c1ccccc1,7.509
50544907,3053,CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1C |c:5|,7.509
50340093,3054,COc1ccc(cc1)C1NC(=S)N=C(C)C1C(C)=O |t:13|,7.509
50114119,3055,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)Oc1ccc2nc(sc2c1)S(N)(=O)=O,7.509
50537858,3056,CCOC(=O)c1nnc(o1)-c1ccc(cc1)S(N)(=O)=O,7.509
50386726,3057,NS(=O)(=O)c1ccc(cc1)C1=NCCc2cc(O)ccc12 |t:11|,7.507
50167376,3058,CC1(C)OB(OC1(C)C)c1ccc(OS(N)(=O)=O)cc1,7.495
