Monomer_ID,Internal_ID,SMILES,pKi
50428569,2170,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1CO[C@H]1O[C@H](COS(N)(=O)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O |r|,7.959
50154324,2171,CNC(=O)COC(=O)[C@H](CCC(N)=O)NC(=S)Nc1ccc(cc1)S(N)(=O)=O,7.959
50339442,2172,CO[C@H]1O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H](O)[C@H]1O |r|,7.959
50339441,2173,CC(=O)O[C@@H]1O[C@H](COS(N)(=O)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O |r|,7.959
50428568,2174,NS(=O)(=O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O |r|,7.959
50245750,2175,NS(=O)(=O)c1cccc(c1)-n1c(S)nc2c(Cl)cccc2c1=O,7.959
50428567,2176,NS(=O)(=O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O |r|,7.959
50084596,2177,Cc1cc(cc(C)[n+]1CC(=O)Nc1nccc(Nc2ccc(cc2)S(N)(=O)=O)n1)-c1ccccc1,7.959
50037252,2178,NS(=O)(=O)c1ccc2nc(sc2c1)-n1cc(C=O)c(n1)-c1ccccc1,7.959
50547696,2179,"[H]C12CC3([H])CC([H])(C1)CC(C2)(C3)C(=O)Nc1nnc(s1)S(N)(=O)=O |TLB:5:3:11:8.9.6,12:10:8:2.5.3,THB:5:6:11:2.12.3,12:3:8:11.9.10,13:10:8:2.5.3|",7.959
50097283,2180,NS(=O)(=O)c1cc(c(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2cc(Cl)c(cc2S(N)(=O)=O)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1Cl)S(N)(=O)=O,7.959
50101333,2181,NS(=O)(=O)c1cc(ccc1Cl)C(=O)Nc1nnc(S)s1,7.959
50124171,2182,COc1ccc(NS(N)(=O)=O)cc1,7.959
50567630,2183,CCOC(=O)C(Nc1ccc(cc1)S(N)(=O)=O)C(=O)c1ccccc1,7.959
50117671,2184,NS(=O)(=O)c1ccc(cc1)C(=O)NCCc1ccc(O)c(O)c1,7.959
50190137,2185,COc1cc2c(nc(S)n(CCc3ccc(cc3)S(N)(=O)=O)c2=O)c(OC)c1OC,7.959
50494022,2186,Cc1cc(C)nc(SCC(=O)c2ccc(c(Cl)c2)S(N)(=O)=O)n1,7.959
50349116,2187,CC(=O)OC[C@H]1O[C@H](C[C@@H](OC(C)=O)[C@H]1OC(C)=O)NS(N)(=O)=O |r|,7.959
50171009,2188,NC(CC(N)=O)C(=O)NC(=S)NCCc1ccc(cc1)S(N)(=O)=O,7.959
50050963,2189,NS(=O)(=O)c1nonc1-c1ccccc1,7.959
50088761,2190,CCN(C)C(=S)SNCCc1ccc(cc1)S(N)(=O)=O,7.959
50114132,2191,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)Nc1ccc(cc1F)S(N)(=O)=O,7.959
60970,2192,CCOc1ccc2N=CC(CS(N)(=O)=O)Sc2c1 |c:7|,7.959
50299303,2193,CC(C)(C)c1ccc(\C=N\Cc2ccc(cc2)S(N)(=O)=O)cc1,7.959
50094833,2194,NS(=O)(=O)c1ccc(NC(=S)NC(Cc2c[nH]c3ccccc23)C(O)=O)cc1,7.959
50094832,2195,NS(=O)(=O)c1ccc(NC(=S)NCCCC(O)=O)cc1,7.959
50094829,2196,NS(=O)(=O)c1ccc(NC(=S)NCCC(O)=O)cc1,7.959
12142,2197,NS(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)Nc1ccc(cc1)-c1ccccc1,7.959
50080664,2198,NCC(=O)NCC(=O)Nc1ccc(cc1F)S(N)(=O)=O,7.959
50013772,2199,CC(C)(C)c1ccc(\C=N\CCc2ccc(cc2)S(N)(=O)=O)cc1,7.959
50500019,2200,NS(=O)(=O)c1ccc(CN2C(=O)c3ccc(cc3C2=O)C(=O)Nc2ccccc2C(O)=O)cc1,7.959
50107369,2201,Cc1nn(c(Cl)c1C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccccc1)-c1ccc(cc1)S(N)(=O)=O |c:10|,7.959
50208755,2202,CC1(C)O[C@@H]2CO[C@@]3(CNC(=S)Nc4ccc(cc4Cl)S(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,7.959
50043905,2203,NS(=O)(=O)c1cc2NCC3(CC3)S(=O)(=O)c2s1,7.959
11345,2204,CC(C)CC(NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F)C(=O)NO,7.959
50428566,2205,NS(=O)(=O)OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O |r|,7.959
50013770,2206,NS(=O)(=O)c1ccc(CC\N=C\c2ccccc2)cc1,7.959
50233598,2207,COc1cc(Br)c(C[C@@H]2C[C@H]2C(O)=O)cc1OC |r|,7.959
50003243,2208,NS(=O)(=O)c1cc(cs1)C(=O)c1cccc(CN2CCOCC2)c1,7.959
50229571,2209,NS(=O)(=O)c1ccc(cc1)\N=C\c1ccc(O)cc1,7.959
50427222,2210,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(cc2CO)[N+]([O-])=O)cc1,7.959
50146630,2211,NS(=O)(=O)c1ccc(cc1)-c1ccc(Cn2cccn2)cc1,7.959
50094434,2212,NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)n2)cc1,7.959
50147757,2213,Cc1cc(C)c2nc(S)n(-c3ccc(cc3)S(N)(=O)=O)c(=O)c2c1,7.959
50082759,2214,CN(C)c1ccc(CNCCc2ccc(cc2)S(N)(=O)=O)cc1,7.959
50528173,2215,COP(=O)(Oc1ccc(cc1)S(N)(=O)=O)c1ccccc1,7.959
50292055,2216,NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(O)=O)CC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC(O)=O)cc1,7.959
50354346,2217,CC(=O)OC[C@H]1O[C@@H](SCc2nnn(c2I)-c2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O |r|,7.951
50228327,2218,NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CC(O)=O)CC(=O)Nc2cccc(c2)S(N)(=O)=O)CC(O)=O)c1,7.947
92939,2219,CC1N=C(S\C1=N\C(C)=O)S(N)(=O)=O |c:2|,7.943
