Monomer_ID,Internal_ID,SMILES,pKi
50526439,4071,CN(C)c1nc(NC(=O)Nc2ccc(cc2)S(N)(=O)=O)nc(Nc2ccc(Cl)c(Cl)c2)n1,7.102
50456016,4072,NS(=O)(=O)c1ccc(OCCCCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)cc1,7.102
50019533,4073,NS(=O)(=O)c1cc(NC(=O)NNC(=O)c2ccccc2)c(Cl)cc1Cl,7.102
50504759,4074,Nc1nc(NC(=O)Nc2ccc(cc2)S(N)(=O)=O)nn1-c1ccc(cc1)S(N)(=O)=O,7.102
50540915,4075,NS(=O)(=O)c1ccc(CCNCc2ccc(F)cc2)cc1,7.102
50456037,4076,NS(=O)(=O)c1ccc(CCNC(=O)C2CCn3c2ccc3C(=O)c2ccccc2)cc1,7.102
50237498,4077,CN(C)CCN(C(=O)Cc1ccc(cc1)-c1ccccc1)c1nc(C)c(s1)S(N)(=O)=O,7.102
50084553,4078,Cc1cc(C)[n+](CC(=O)OCc2ccc(cc2)S(N)(=O)=O)c(C)c1,7.102
50552073,4079,Cc1cc(ccc1NC(=O)CSc1nc2ccc(I)cc2c(=O)n1-c1ccc(cc1)S(N)(=O)=O)[N+]([O-])=O,7.102
50263418,4080,COc1ccc2c(CC(=O)Nc3ccccc3S(N)(=O)=O)cc(=O)oc2c1,7.102
50551787,4081,Cc1ccc(NC(=O)CSc2nnc(o2)-c2ccc(cc2)S(N)(=O)=O)cc1,7.102
50067989,4082,[Na+].[Na+].[O-]C(=O)C1COCCN1C([S-])=S,7.102
50101353,4083,C[C@H](NC(=O)c1ccc(cc1)S(N)(=O)=O)C(O)=O,7.102
50067985,4084,[Na+].[Na+].[O-]C(=O)C1CCN(CC1)C([S-])=S,7.102
50292140,4085,NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O)cc1,7.102
50538722,4086,Nc1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1ccc(cc1)S(N)(=O)=O,7.102
50493320,4087,NS(=O)(=O)c1cccc(c1)N1C(=O)c2c(C1=O)c(Br)c(Br)c(Br)c2Br,7.102
50234456,4088,NS(=O)(=O)c1ccc(CCN2C(=O)c3cc(Cl)c(Cl)cc3C2=O)cc1,7.102
50428398,4089,NS(=O)(=O)c1ccc2NCCCc2c1,7.102
50494690,4090,CCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CC)[C@@H](OC(=O)CC)[C@@H]1OC(=O)CC)n1cc(nn1)-c1cccc(c1)S(N)(=O)=O |r|,7.102
